
/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadc -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=3 -p status.interval=1000 -p target=120000 -threads 50
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadc -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=3 -p status.interval=1000 -p target=120000 -threads 50
threadcount: 50
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-7] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2025-08-09 12:57:07:668 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2025-08-09 12:57:08:611 1 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2025-08-09 12:57:09:613 2 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2025-08-09 12:57:27:611 20 sec: 1820000 operations; 98000 current ops/sec; est completion in 5 minutes [INSERT: Count=98000, Max=5189631, Min=3831808, Avg=4262483.59, 90=5050367, 99=5189631, 99.9=5189631, 99.99=5189631] 
2025-08-09 12:57:28:611 21 sec: 1976000 operations; 156000 current ops/sec; est completion in 4 minutes [INSERT: Count=156000, Max=5414911, Min=2443264, Avg=3903396.1, 90=5324799, 99=5410815, 99.9=5414911, 99.99=5414911] 
2025-08-09 12:57:29:611 22 sec: 2042000 operations; 66000 current ops/sec; est completion in 4 minutes [INSERT: Count=66000, Max=5066751, Min=2289664, Avg=3036097.94, 90=4444159, 99=5066751, 99.9=5066751, 99.99=5066751] 
2025-08-09 12:57:30:611 23 sec: 2197000 operations; 155000 current ops/sec; est completion in 4 minutes [INSERT: Count=155000, Max=5476351, Min=2071552, Avg=3774245.99, 90=4554751, 99=5443583, 99.9=5476351, 99.99=5476351] 
2025-08-09 12:57:31:611 24 sec: 2348000 operations; 151000 current ops/sec; est completion in 4 minutes [INSERT: Count=151000, Max=5476351, Min=1974272, Avg=3877064.05, 90=4837375, 99=5455871, 99.9=5476351, 99.99=5476351] 
2025-08-09 12:57:32:611 25 sec: 2407000 operations; 59000 current ops/sec; est completion in 4 minutes [INSERT: Count=59000, Max=4788223, Min=1826816, Avg=2418861.56, 90=4558847, 99=4788223, 99.9=4788223, 99.99=4788223] 
2025-08-09 12:57:33:611 26 sec: 2511000 operations; 104000 current ops/sec; est completion in 4 minutes [INSERT: Count=104000, Max=5070847, Min=3735552, Avg=4687970.46, 90=4943871, 99=5013503, 99.9=5070847, 99.99=5070847] 
2025-08-09 12:57:34:611 27 sec: 2663000 operations; 152000 current ops/sec; est completion in 4 minutes [INSERT: Count=152000, Max=5152767, Min=1772544, Avg=3848525.47, 90=5038079, 99=5148671, 99.9=5152767, 99.99=5152767] 
2025-08-09 12:57:35:611 28 sec: 2769000 operations; 106000 current ops/sec; est completion in 4 minutes [INSERT: Count=106000, Max=4997119, Min=1760256, Avg=3381702.04, 90=4898815, 99=4988927, 99.9=4997119, 99.99=4997119] 
2025-08-09 12:57:36:611 29 sec: 2874000 operations; 105000 current ops/sec; est completion in 4 minutes [INSERT: Count=105000, Max=5283839, Min=1800192, Avg=3524193.52, 90=5169151, 99=5275647, 99.9=5283839, 99.99=5283839] 
2025-08-09 12:57:37:611 30 sec: 2976000 operations; 102000 current ops/sec; est completion in 4 minutes [INSERT: Count=102000, Max=5447679, Min=1280000, Avg=4842229.96, 90=5345279, 99=5431295, 99.9=5447679, 99.99=5447679] 
2025-08-09 12:57:38:611 31 sec: 3139000 operations; 163000 current ops/sec; est completion in 4 minutes [INSERT: Count=163000, Max=5554175, Min=1393664, Avg=3275907.93, 90=5312511, 99=5545983, 99.9=5554175, 99.99=5554175] 
2025-08-09 12:57:39:611 32 sec: 3193000 operations; 54000 current ops/sec; est completion in 4 minutes [INSERT: Count=54000, Max=5611519, Min=1257472, Avg=4486219.85, 90=5574655, 99=5611519, 99.9=5611519, 99.99=5611519] 
2025-08-09 12:57:40:611 33 sec: 3300000 operations; 107000 current ops/sec; est completion in 4 minutes [INSERT: Count=107000, Max=5877759, Min=4407296, Avg=5266097.05, 90=5812223, 99=5865471, 99.9=5877759, 99.99=5877759] 
2025-08-09 12:57:41:611 34 sec: 3432000 operations; 132000 current ops/sec; est completion in 4 minutes [INSERT: Count=132000, Max=5758975, Min=1504256, Avg=3452780.61, 90=5705727, 99=5754879, 99.9=5758975, 99.99=5758975] 
2025-08-09 12:57:42:611 35 sec: 3557000 operations; 125000 current ops/sec; est completion in 4 minutes [INSERT: Count=125000, Max=6238207, Min=1512448, Avg=3838570.5, 90=6139903, 99=6225919, 99.9=6238207, 99.99=6238207] 
2025-08-09 12:57:43:611 36 sec: 3704000 operations; 147000 current ops/sec; est completion in 4 minutes [INSERT: Count=147000, Max=6430719, Min=1440768, Avg=4240781.06, 90=6307839, 99=6422527, 99.9=6430719, 99.99=6430719] 
2025-08-09 12:57:44:611 37 sec: 3761000 operations; 57000 current ops/sec; est completion in 4 minutes [INSERT: Count=57000, Max=6451199, Min=4866048, Avg=5493059.37, 90=6053887, 99=6451199, 99.9=6451199, 99.99=6451199] 
2025-08-09 12:57:45:611 38 sec: 3878000 operations; 117000 current ops/sec; est completion in 4 minutes [INSERT: Count=117000, Max=6549503, Min=1292288, Avg=4024153.71, 90=6438911, 99=6545407, 99.9=6549503, 99.99=6549503] 
2025-08-09 12:57:46:611 39 sec: 4016000 operations; 138000 current ops/sec; est completion in 4 minutes [INSERT: Count=138000, Max=6885375, Min=1420288, Avg=4373593.04, 90=6619135, 99=6873087, 99.9=6885375, 99.99=6885375] 
2025-08-09 12:57:47:611 40 sec: 4129000 operations; 113000 current ops/sec; est completion in 4 minutes [INSERT: Count=113000, Max=6705151, Min=1411072, Avg=3999680.57, 90=6451199, 99=6639615, 99.9=6705151, 99.99=6705151] 
2025-08-09 12:57:48:611 41 sec: 4280000 operations; 151000 current ops/sec; est completion in 4 minutes [INSERT: Count=151000, Max=7012351, Min=1229824, Avg=4503653.72, 90=6545407, 99=7004159, 99.9=7012351, 99.99=7012351] 
2025-08-09 12:57:49:611 42 sec: 4331000 operations; 51000 current ops/sec; est completion in 4 minutes [INSERT: Count=51000, Max=7127039, Min=5906432, Avg=6281697.88, 90=6995967, 99=7127039, 99.9=7127039, 99.99=7127039] 
2025-08-09 12:57:50:611 43 sec: 4472000 operations; 141000 current ops/sec; est completion in 4 minutes [INSERT: Count=143703, Max=7364607, Min=1241088, Avg=4547625.92, 90=6627327, 99=7163903, 99.9=7364607, 99.99=7364607] 
2025-08-09 12:57:51:611 44 sec: 4600000 operations; 128000 current ops/sec; est completion in 3 minutes [INSERT: Count=125297, Max=7364607, Min=1157120, Avg=4158382.09, 90=6352895, 99=7274495, 99.9=7364607, 99.99=7364607] 
2025-08-09 12:57:52:611 45 sec: 4701000 operations; 101000 current ops/sec; est completion in 3 minutes [INSERT: Count=101000, Max=7483391, Min=1094656, Avg=4274464.95, 90=6782975, 99=7409663, 99.9=7483391, 99.99=7483391] 
2025-08-09 12:57:53:611 46 sec: 4810000 operations; 109000 current ops/sec; est completion in 3 minutes [INSERT: Count=109000, Max=7122943, Min=1114112, Avg=6086261.43, 90=6963199, 99=7081983, 99.9=7122943, 99.99=7122943] 
2025-08-09 12:57:54:611 47 sec: 4922000 operations; 112000 current ops/sec; est completion in 3 minutes [INSERT: Count=112000, Max=6578175, Min=1209344, Avg=4103044.57, 90=6389759, 99=6549503, 99.9=6578175, 99.99=6578175] 
2025-08-09 12:57:55:611 48 sec: 5046000 operations; 124000 current ops/sec; est completion in 3 minutes [INSERT: Count=124000, Max=7303167, Min=1122304, Avg=3947548.9, 90=7094271, 99=7270399, 99.9=7303167, 99.99=7303167] 
2025-08-09 12:57:56:611 49 sec: 5152000 operations; 106000 current ops/sec; est completion in 3 minutes [INSERT: Count=106000, Max=7487487, Min=1164288, Avg=6401246.19, 90=7315455, 99=7467007, 99.9=7487487, 99.99=7487487] 
2025-08-09 12:57:57:611 50 sec: 5265000 operations; 113000 current ops/sec; est completion in 3 minutes [INSERT: Count=113000, Max=6811647, Min=1146880, Avg=3926061.31, 90=6709247, 99=6799359, 99.9=6811647, 99.99=6811647] 
2025-08-09 12:57:58:611 51 sec: 5419000 operations; 154000 current ops/sec; est completion in 3 minutes [INSERT: Count=154000, Max=7663615, Min=1442816, Avg=5180076.88, 90=7467007, 99=7651327, 99.9=7663615, 99.99=7663615] 
2025-08-09 12:57:59:611 52 sec: 5479000 operations; 60000 current ops/sec; est completion in 3 minutes [INSERT: Count=60000, Max=7729151, Min=1830912, Avg=6677521.07, 90=7622655, 99=7729151, 99.9=7729151, 99.99=7729151] 
2025-08-09 12:58:00:611 53 sec: 5583000 operations; 104000 current ops/sec; est completion in 3 minutes [INSERT: Count=104000, Max=7639039, Min=1242112, Avg=4354057.85, 90=6938623, 99=7016447, 99.9=7639039, 99.99=7639039] 
2025-08-09 12:58:01:611 54 sec: 5739000 operations; 156000 current ops/sec; est completion in 3 minutes [INSERT: Count=156000, Max=7954431, Min=1331200, Avg=5324150.15, 90=7786495, 99=7905279, 99.9=7954431, 99.99=7954431] 
2025-08-09 12:58:02:611 55 sec: 5790000 operations; 51000 current ops/sec; est completion in 3 minutes [INSERT: Count=51000, Max=8093695, Min=6242304, Avg=7550654.75, 90=8065023, 99=8093695, 99.9=8093695, 99.99=8093695] 
2025-08-09 12:58:03:611 56 sec: 5848000 operations; 58000 current ops/sec; est completion in 3 minutes [INSERT: Count=58000, Max=7938047, Min=6144000, Avg=6945474.21, 90=7417855, 99=7938047, 99.9=7938047, 99.99=7938047] 
2025-08-09 12:58:04:611 57 sec: 5948000 operations; 100000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=8421375, Min=6471680, Avg=7467683.84, 90=8339455, 99=8404991, 99.9=8421375, 99.99=8421375] 
2025-08-09 12:58:05:611 58 sec: 6001000 operations; 53000 current ops/sec; est completion in 3 minutes [INSERT: Count=53000, Max=8658943, Min=6680576, Avg=8002308.83, 90=8634367, 99=8658943, 99.9=8658943, 99.99=8658943] 
2025-08-09 12:58:06:611 59 sec: 6064000 operations; 63000 current ops/sec; est completion in 3 minutes [INSERT: Count=63000, Max=8232959, Min=6168576, Avg=7290847.49, 90=7933951, 99=8232959, 99.9=8232959, 99.99=8232959] 
2025-08-09 12:58:07:611 60 sec: 6188000 operations; 124000 current ops/sec; est completion in 3 minutes [INSERT: Count=124000, Max=8945663, Min=6643712, Avg=7720530.58, 90=8822783, 99=8921087, 99.9=8945663, 99.99=8945663] 
2025-08-09 12:58:08:611 61 sec: 6249000 operations; 61000 current ops/sec; est completion in 3 minutes [INSERT: Count=61000, Max=9191423, Min=6934528, Avg=7825710.16, 90=9035775, 99=9191423, 99.9=9191423, 99.99=9191423] 
2025-08-09 12:58:09:611 62 sec: 6325000 operations; 76000 current ops/sec; est completion in 3 minutes [INSERT: Count=76000, Max=9199615, Min=7311360, Avg=8046834.53, 90=8912895, 99=9199615, 99.9=9199615, 99.99=9199615] 
2025-08-09 12:58:10:611 63 sec: 6380000 operations; 55000 current ops/sec; est completion in 3 minutes [INSERT: Count=55000, Max=9486335, Min=8331264, Avg=8724182.11, 90=9420799, 99=9486335, 99.9=9486335, 99.99=9486335] 
2025-08-09 12:58:11:611 64 sec: 6436000 operations; 56000 current ops/sec; est completion in 3 minutes [INSERT: Count=56000, Max=9568255, Min=7639040, Avg=8084845.71, 90=8839167, 99=9568255, 99.9=9568255, 99.99=9568255] 
2025-08-09 12:58:12:611 65 sec: 6539000 operations; 103000 current ops/sec; est completion in 3 minutes [INSERT: Count=103000, Max=9740287, Min=7757824, Avg=8496197.59, 90=9052159, 99=9715711, 99.9=9740287, 99.99=9740287] 
2025-08-09 12:58:13:611 66 sec: 6642000 operations; 103000 current ops/sec; est completion in 3 minutes [INSERT: Count=103000, Max=9879551, Min=7864320, Avg=8629158.52, 90=9240575, 99=9863167, 99.9=9879551, 99.99=9879551] 
2025-08-09 12:58:14:611 67 sec: 6648000 operations; 6000 current ops/sec; est completion in 3 minutes [INSERT: Count=6000, Max=13123583, Min=8015872, Avg=9261738.67, 90=13123583, 99=13123583, 99.9=13123583, 99.99=13123583] 
2025-08-09 12:58:15:611 68 sec: 6766000 operations; 118000 current ops/sec; est completion in 3 minutes [INSERT: Count=118000, Max=13869055, Min=8228864, Avg=9590124.47, 90=13344767, 99=13844479, 99.9=13869055, 99.99=13869055] 
2025-08-09 12:58:16:611 69 sec: 6836000 operations; 70000 current ops/sec; est completion in 3 minutes [INSERT: Count=70000, Max=14671871, Min=7868416, Avg=10639535.54, 90=14401535, 99=14671871, 99.9=14671871, 99.99=14671871] 
2025-08-09 12:58:17:611 70 sec: 6903000 operations; 67000 current ops/sec; est completion in 3 minutes [INSERT: Count=67000, Max=15351807, Min=7774208, Avg=9749794.39, 90=14794751, 99=15351807, 99.9=15351807, 99.99=15351807] 
2025-08-09 12:58:18:611 71 sec: 7013000 operations; 110000 current ops/sec; est completion in 3 minutes [INSERT: Count=110000, Max=15605759, Min=7704576, Avg=9441093.82, 90=9936895, 99=15556607, 99.9=15605759, 99.99=15605759] 
2025-08-09 12:58:19:611 72 sec: 7216000 operations; 203000 current ops/sec; est completion in 3 minutes [INSERT: Count=203000, Max=16596991, Min=7741440, Avg=12363836.53, 90=16236543, 99=16556031, 99.9=16596991, 99.99=16596991] 
2025-08-09 12:58:20:611 73 sec: 7568000 operations; 352000 current ops/sec; est completion in 3 minutes [INSERT: Count=352000, Max=14491647, Min=8028160, Avg=11071883.64, 90=13975551, 99=14303231, 99.9=14491647, 99.99=14491647] 
2025-08-09 12:58:21:611 74 sec: 7675000 operations; 107000 current ops/sec; est completion in 3 minutes [INSERT: Count=107000, Max=9789439, Min=7483392, Avg=8322708.34, 90=8978431, 99=9658367, 99.9=9789439, 99.99=9789439] 
2025-08-09 12:58:22:611 75 sec: 7832000 operations; 157000 current ops/sec; est completion in 3 minutes [INSERT: Count=157000, Max=10108927, Min=7282688, Avg=8655995.92, 90=9912319, 99=10100735, 99.9=10108927, 99.99=10108927] 
2025-08-09 12:58:23:611 76 sec: 7990000 operations; 158000 current ops/sec; est completion in 3 minutes [INSERT: Count=158000, Max=10231807, Min=7172096, Avg=8657155.24, 90=10043391, 99=10223615, 99.9=10231807, 99.99=10231807] 
2025-08-09 12:58:24:611 77 sec: 8041000 operations; 51000 current ops/sec; est completion in 3 minutes [INSERT: Count=51000, Max=10371071, Min=8146944, Avg=9818473.41, 90=10305535, 99=10371071, 99.9=10371071, 99.99=10371071] 
2025-08-09 12:58:25:611 78 sec: 8096000 operations; 55000 current ops/sec; est completion in 3 minutes [INSERT: Count=55000, Max=9691135, Min=8065024, Avg=8764546.33, 90=9306111, 99=9691135, 99.9=9691135, 99.99=9691135] 
2025-08-09 12:58:26:611 79 sec: 8198000 operations; 102000 current ops/sec; est completion in 3 minutes [INSERT: Count=102000, Max=10567679, Min=8347648, Avg=9471678.75, 90=10436607, 99=10543103, 99.9=10567679, 99.99=10567679] 
2025-08-09 12:58:27:611 80 sec: 8207000 operations; 9000 current ops/sec; est completion in 3 minutes [INSERT: Count=9000, Max=10510335, Min=8593408, Avg=9533212.44, 90=10510335, 99=10510335, 99.9=10510335, 99.99=10510335] 
2025-08-09 12:58:28:611 81 sec: 8311000 operations; 104000 current ops/sec; est completion in 3 minutes [INSERT: Count=104000, Max=10862591, Min=8593408, Avg=9673334.15, 90=10756095, 99=10838015, 99.9=10862591, 99.99=10862591] 
2025-08-09 12:58:29:611 82 sec: 8366000 operations; 55000 current ops/sec; est completion in 3 minutes [INSERT: Count=55000, Max=11141119, Min=9920512, Avg=10457832.73, 90=11042815, 99=11141119, 99.9=11141119, 99.99=11141119] 
2025-08-09 12:58:30:611 83 sec: 8417000 operations; 51000 current ops/sec; est completion in 3 minutes [INSERT: Count=51000, Max=11051007, Min=9084928, Avg=9571066.98, 90=10239999, 99=11051007, 99.9=11051007, 99.99=11051007] 
2025-08-09 12:58:31:611 84 sec: 8523000 operations; 106000 current ops/sec; est completion in 3 minutes [INSERT: Count=106000, Max=11509759, Min=9412608, Avg=10329339.17, 90=11386879, 99=11501567, 99.9=11509759, 99.99=11509759] 
2025-08-09 12:58:32:611 85 sec: 8568000 operations; 45000 current ops/sec; est completion in 3 minutes [INSERT: Count=45000, Max=15818751, Min=10551296, Avg=12285724.44, 90=15581183, 99=15818751, 99.9=15818751, 99.99=15818751] 
2025-08-09 12:58:33:611 86 sec: 8680000 operations; 112000 current ops/sec; est completion in 3 minutes [INSERT: Count=112000, Max=16736255, Min=9707520, Avg=12421778.29, 90=16539647, 99=16728063, 99.9=16736255, 99.99=16736255] 
2025-08-09 12:58:34:611 87 sec: 8783000 operations; 103000 current ops/sec; est completion in 3 minutes [INSERT: Count=103000, Max=16343039, Min=9986048, Avg=10974615.61, 90=11763711, 99=12115967, 99.9=16343039, 99.99=16343039] 
2025-08-09 12:58:35:611 88 sec: 8794000 operations; 11000 current ops/sec; est completion in 3 minutes [INSERT: Count=11000, Max=12296191, Min=10207232, Avg=11204794.18, 90=12132351, 99=12296191, 99.9=12296191, 99.99=12296191] 
2025-08-09 12:58:36:611 89 sec: 8896000 operations; 102000 current ops/sec; est completion in 3 minutes [INSERT: Count=102000, Max=12443647, Min=10149888, Avg=11082410.67, 90=11845631, 99=12443647, 99.9=12443647, 99.99=12443647] 
2025-08-09 12:58:37:611 90 sec: 8996000 operations; 100000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=12673023, Min=10379264, Avg=11356733.44, 90=12148735, 99=12648447, 99.9=12673023, 99.99=12673023] 
2025-08-09 12:58:38:611 91 sec: 9003000 operations; 7000 current ops/sec; est completion in 3 minutes [INSERT: Count=7000, Max=11837439, Min=10305536, Avg=11098404.57, 90=11837439, 99=11837439, 99.9=11837439, 99.99=11837439] 
