
/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadc -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=3 -p status.interval=1000 -p target=120000 -threads 50
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadc -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=3 -p status.interval=1000 -p target=120000 -threads 50
threadcount: 50
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-7] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2025-08-10 08:26:39:825 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2025-08-10 08:26:40:765 1 sec: 0 operations; est completion in 106751991167300 days 15 hours [INSERT: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2025-08-10 08:26:55:765 16 sec: 311219 operations; 22696 current ops/sec; est completion in 8 minutes [INSERT: Count=22695, Max=10775, Min=658, Avg=2173.89, 90=2879, 99=3761, 99.9=5991, 99.99=7311] 
2025-08-10 08:26:56:765 17 sec: 334218 operations; 22999 current ops/sec; est completion in 8 minutes [INSERT: Count=23001, Max=5995, Min=678, Avg=2153.09, 90=2851, 99=3635, 99.9=4411, 99.99=5391] 
2025-08-10 08:26:57:765 18 sec: 355738 operations; 21520 current ops/sec; est completion in 8 minutes [INSERT: Count=21525, Max=8615, Min=760, Avg=2316.48, 90=2993, 99=3793, 99.9=5095, 99.99=7199] 
2025-08-10 08:26:58:765 19 sec: 379447 operations; 23709 current ops/sec; est completion in 8 minutes [INSERT: Count=23703, Max=5179, Min=679, Avg=2098.2, 90=2791, 99=3581, 99.9=4323, 99.99=4987] 
2025-08-10 08:26:59:765 20 sec: 402733 operations; 23286 current ops/sec; est completion in 7 minutes [INSERT: Count=23293, Max=6987, Min=715, Avg=2120.18, 90=2837, 99=3723, 99.9=4843, 99.99=5807] 
2025-08-10 08:27:00:765 21 sec: 425889 operations; 23156 current ops/sec; est completion in 7 minutes [INSERT: Count=23150, Max=7739, Min=679, Avg=2133.77, 90=2813, 99=3633, 99.9=4523, 99.99=6355] 
2025-08-10 08:27:01:766 22 sec: 449319 operations; 23430 current ops/sec; est completion in 7 minutes [INSERT: Count=23444, Max=7767, Min=681, Avg=2125.39, 90=2811, 99=3663, 99.9=5983, 99.99=7503] 
2025-08-10 08:27:02:765 23 sec: 472397 operations; 23078 current ops/sec; est completion in 7 minutes [INSERT: Count=23064, Max=5927, Min=717, Avg=2153.77, 90=2853, 99=3651, 99.9=4699, 99.99=5527] 
2025-08-10 08:27:03:765 24 sec: 495644 operations; 23247 current ops/sec; est completion in 7 minutes [INSERT: Count=23252, Max=6487, Min=700, Avg=2140.91, 90=2835, 99=3757, 99.9=5387, 99.99=6087] 
2025-08-10 08:27:04:765 25 sec: 519706 operations; 24062 current ops/sec; est completion in 7 minutes [INSERT: Count=24059, Max=6259, Min=649, Avg=2068.28, 90=2775, 99=3589, 99.9=4651, 99.99=6147] 
2025-08-10 08:27:05:765 26 sec: 543187 operations; 23481 current ops/sec; est completion in 7 minutes [INSERT: Count=23480, Max=5995, Min=690, Avg=2118.62, 90=2815, 99=3641, 99.9=4647, 99.99=5643] 
2025-08-10 08:27:06:765 27 sec: 566504 operations; 23317 current ops/sec; est completion in 7 minutes [INSERT: Count=23320, Max=6555, Min=757, Avg=2135.05, 90=2823, 99=3649, 99.9=4607, 99.99=6039] 
2025-08-10 08:27:07:765 28 sec: 589951 operations; 23447 current ops/sec; est completion in 7 minutes [INSERT: Count=23444, Max=6067, Min=696, Avg=2125.44, 90=2823, 99=3661, 99.9=4643, 99.99=5679] 
2025-08-10 08:27:08:768 29 sec: 613422 operations; 23471 current ops/sec; est completion in 7 minutes [INSERT: Count=23482, Max=6779, Min=700, Avg=2127.93, 90=2811, 99=3607, 99.9=4991, 99.99=5711] 
2025-08-10 08:27:09:765 30 sec: 636742 operations; 23320 current ops/sec; est completion in 7 minutes [INSERT: Count=23314, Max=5307, Min=709, Avg=2130, 90=2805, 99=3591, 99.9=4391, 99.99=5039] 
2025-08-10 08:27:10:766 31 sec: 660023 operations; 23281 current ops/sec; est completion in 7 minutes [INSERT: Count=23277, Max=6847, Min=653, Avg=2142.89, 90=2855, 99=3771, 99.9=5399, 99.99=6495] 
2025-08-10 08:27:11:765 32 sec: 684128 operations; 24105 current ops/sec; est completion in 7 minutes [INSERT: Count=24101, Max=6275, Min=679, Avg=2065.28, 90=2767, 99=3603, 99.9=4791, 99.99=5751] 
2025-08-10 08:27:12:765 33 sec: 708031 operations; 23903 current ops/sec; est completion in 7 minutes [INSERT: Count=23903, Max=6387, Min=703, Avg=2082.02, 90=2757, 99=3549, 99.9=4515, 99.99=5747] 
2025-08-10 08:27:13:765 34 sec: 731775 operations; 23744 current ops/sec; est completion in 7 minutes [INSERT: Count=23743, Max=6735, Min=653, Avg=2089.17, 90=2761, 99=3521, 99.9=4899, 99.99=5819] 
2025-08-10 08:27:14:765 35 sec: 755339 operations; 23564 current ops/sec; est completion in 7 minutes [INSERT: Count=23565, Max=13479, Min=657, Avg=2102.74, 90=2769, 99=3605, 99.9=12087, 99.99=13343] 
2025-08-10 08:27:15:765 36 sec: 779065 operations; 23726 current ops/sec; est completion in 7 minutes [INSERT: Count=23725, Max=7103, Min=603, Avg=2097.79, 90=2787, 99=3601, 99.9=5451, 99.99=6651] 
2025-08-10 08:27:16:765 37 sec: 802141 operations; 23076 current ops/sec; est completion in 7 minutes [INSERT: Count=23080, Max=5507, Min=709, Avg=2157.54, 90=2839, 99=3647, 99.9=4591, 99.99=5287] 
2025-08-10 08:27:17:765 38 sec: 824645 operations; 22504 current ops/sec; est completion in 7 minutes [INSERT: Count=22503, Max=28159, Min=508, Avg=2212.97, 90=2841, 99=3815, 99.9=24623, 99.99=27263] 
2025-08-10 08:27:18:765 39 sec: 848525 operations; 23880 current ops/sec; est completion in 7 minutes [INSERT: Count=23879, Max=5459, Min=658, Avg=2085.9, 90=2771, 99=3541, 99.9=4431, 99.99=5315] 
2025-08-10 08:27:19:765 40 sec: 872305 operations; 23780 current ops/sec; est completion in 6 minutes [INSERT: Count=23784, Max=4851, Min=554, Avg=2096.38, 90=2781, 99=3519, 99.9=4187, 99.99=4783] 
2025-08-10 08:27:20:765 41 sec: 894724 operations; 22419 current ops/sec; est completion in 6 minutes [INSERT: Count=22412, Max=6351, Min=718, Avg=2223, 90=2903, 99=3763, 99.9=4971, 99.99=6331] 
2025-08-10 08:27:21:765 42 sec: 916881 operations; 22157 current ops/sec; est completion in 6 minutes [INSERT: Count=22159, Max=5107, Min=676, Avg=2250.45, 90=2925, 99=3691, 99.9=4415, 99.99=5015] 
2025-08-10 08:27:22:765 43 sec: 940228 operations; 23347 current ops/sec; est completion in 6 minutes [INSERT: Count=23347, Max=6231, Min=702, Avg=2135.97, 90=2837, 99=3601, 99.9=4411, 99.99=5627] 
2025-08-10 08:27:23:765 44 sec: 963215 operations; 22987 current ops/sec; est completion in 6 minutes [INSERT: Count=22989, Max=8687, Min=597, Avg=2169.46, 90=2859, 99=3793, 99.9=5343, 99.99=7115] 
2025-08-10 08:27:24:765 45 sec: 986579 operations; 23364 current ops/sec; est completion in 6 minutes [INSERT: Count=23361, Max=5075, Min=643, Avg=2133.3, 90=2817, 99=3567, 99.9=4219, 99.99=4679] 
2025-08-10 08:27:25:765 46 sec: 1010654 operations; 24075 current ops/sec; est completion in 6 minutes [INSERT: Count=24077, Max=5491, Min=578, Avg=2070.83, 90=2757, 99=3525, 99.9=4363, 99.99=4887] 
2025-08-10 08:27:26:765 47 sec: 1034162 operations; 23508 current ops/sec; est completion in 6 minutes [INSERT: Count=23516, Max=6223, Min=673, Avg=2120.63, 90=2803, 99=3625, 99.9=4619, 99.99=5531] 
2025-08-10 08:27:27:765 48 sec: 1056950 operations; 22788 current ops/sec; est completion in 6 minutes [INSERT: Count=22779, Max=6147, Min=682, Avg=2187.57, 90=2853, 99=3723, 99.9=5003, 99.99=6087] 
2025-08-10 08:27:28:765 49 sec: 1080334 operations; 23384 current ops/sec; est completion in 6 minutes [INSERT: Count=23386, Max=6315, Min=710, Avg=2132.56, 90=2813, 99=3649, 99.9=4727, 99.99=6251] 
2025-08-10 08:27:29:766 50 sec: 1103693 operations; 23359 current ops/sec; est completion in 6 minutes [INSERT: Count=23389, Max=5811, Min=647, Avg=2135.56, 90=2835, 99=3629, 99.9=4515, 99.99=5371] 
2025-08-10 08:27:30:765 51 sec: 1126816 operations; 23123 current ops/sec; est completion in 6 minutes [INSERT: Count=23090, Max=6475, Min=740, Avg=2153.54, 90=2835, 99=3569, 99.9=4727, 99.99=5651] 
2025-08-10 08:27:31:765 52 sec: 1150121 operations; 23305 current ops/sec; est completion in 6 minutes [INSERT: Count=23308, Max=5643, Min=605, Avg=2138.21, 90=2817, 99=3647, 99.9=4643, 99.99=5235] 
2025-08-10 08:27:32:765 53 sec: 1173956 operations; 23835 current ops/sec; est completion in 6 minutes [INSERT: Count=23835, Max=5671, Min=609, Avg=2092.39, 90=2785, 99=3603, 99.9=4479, 99.99=5191] 
2025-08-10 08:27:33:765 54 sec: 1196319 operations; 22363 current ops/sec; est completion in 6 minutes [INSERT: Count=22359, Max=5427, Min=714, Avg=2230.59, 90=2891, 99=3681, 99.9=4419, 99.99=5019] 
2025-08-10 08:27:34:765 55 sec: 1218012 operations; 21693 current ops/sec; est completion in 6 minutes [INSERT: Count=21694, Max=7419, Min=796, Avg=2296.32, 90=2971, 99=3843, 99.9=5435, 99.99=7071] 
2025-08-10 08:27:35:766 56 sec: 1239635 operations; 21623 current ops/sec; est completion in 6 minutes [INSERT: Count=21627, Max=5691, Min=782, Avg=2306.35, 90=2991, 99=3757, 99.9=4487, 99.99=4911] 
2025-08-10 08:27:36:765 57 sec: 1261212 operations; 21577 current ops/sec; est completion in 6 minutes [INSERT: Count=21574, Max=5527, Min=680, Avg=2306.86, 90=2973, 99=3701, 99.9=4463, 99.99=5283] 
2025-08-10 08:27:37:765 58 sec: 1282722 operations; 21510 current ops/sec; est completion in 6 minutes [INSERT: Count=21512, Max=7603, Min=658, Avg=2315.72, 90=2997, 99=3853, 99.9=4659, 99.99=5435] 
2025-08-10 08:27:38:765 59 sec: 1304263 operations; 21541 current ops/sec; est completion in 6 minutes [INSERT: Count=21539, Max=5479, Min=812, Avg=2313.35, 90=2971, 99=3731, 99.9=4595, 99.99=5259] 
2025-08-10 08:27:39:765 60 sec: 1327936 operations; 23673 current ops/sec; est completion in 6 minutes [INSERT: Count=23679, Max=9727, Min=663, Avg=2103.52, 90=2795, 99=3585, 99.9=4475, 99.99=6295] 
2025-08-10 08:27:40:765 61 sec: 1351379 operations; 23443 current ops/sec; est completion in 6 minutes [INSERT: Count=23437, Max=15143, Min=670, Avg=2106.56, 90=2771, 99=3921, 99.9=11383, 99.99=13599] 
2025-08-10 08:27:41:765 62 sec: 1374302 operations; 22923 current ops/sec; est completion in 6 minutes [INSERT: Count=22928, Max=5535, Min=768, Avg=2172.25, 90=2853, 99=3647, 99.9=4455, 99.99=5203] 
2025-08-10 08:27:42:765 63 sec: 1397110 operations; 22808 current ops/sec; est completion in 6 minutes [INSERT: Count=22805, Max=6563, Min=726, Avg=2185.26, 90=2853, 99=3573, 99.9=4375, 99.99=5879] 
2025-08-10 08:27:43:765 64 sec: 1421076 operations; 23966 current ops/sec; est completion in 6 minutes [INSERT: Count=23962, Max=6207, Min=658, Avg=2080.82, 90=2757, 99=3529, 99.9=4487, 99.99=5391] 
2025-08-10 08:27:44:765 65 sec: 1445234 operations; 24158 current ops/sec; est completion in 6 minutes [INSERT: Count=24159, Max=8011, Min=655, Avg=2063.6, 90=2763, 99=3591, 99.9=5887, 99.99=6899] 
2025-08-10 08:27:45:765 66 sec: 1469480 operations; 24246 current ops/sec; est completion in 6 minutes [INSERT: Count=24257, Max=11159, Min=658, Avg=2055.43, 90=2737, 99=3589, 99.9=6143, 99.99=9671] 
2025-08-10 08:27:46:765 67 sec: 1495110 operations; 25630 current ops/sec; est completion in 6 minutes [INSERT: Count=25623, Max=7267, Min=574, Avg=1944.61, 90=2639, 99=3429, 99.9=5599, 99.99=6723] 
2025-08-10 08:27:47:765 68 sec: 1518419 operations; 23309 current ops/sec; est completion in 6 minutes [INSERT: Count=23307, Max=14031, Min=733, Avg=2139.31, 90=2837, 99=3695, 99.9=5391, 99.99=6707] 
2025-08-10 08:27:48:765 69 sec: 1541641 operations; 23222 current ops/sec; est completion in 6 minutes [INSERT: Count=23220, Max=9447, Min=747, Avg=2146, 90=2833, 99=3621, 99.9=6427, 99.99=7371] 
2025-08-10 08:27:49:765 70 sec: 1564354 operations; 22713 current ops/sec; est completion in 6 minutes [INSERT: Count=22714, Max=10159, Min=715, Avg=2195.97, 90=2871, 99=3797, 99.9=7279, 99.99=10055] 
2025-08-10 08:27:50:765 71 sec: 1586440 operations; 22086 current ops/sec; est completion in 6 minutes [INSERT: Count=22088, Max=5147, Min=740, Avg=2257.13, 90=2925, 99=3625, 99.9=4267, 99.99=5067] 
2025-08-10 08:27:51:765 72 sec: 1608487 operations; 22047 current ops/sec; est completion in 6 minutes [INSERT: Count=22046, Max=6967, Min=679, Avg=2260.33, 90=2923, 99=3757, 99.9=4847, 99.99=6475] 
2025-08-10 08:27:52:765 73 sec: 1630259 operations; 21772 current ops/sec; est completion in 6 minutes [INSERT: Count=21769, Max=7275, Min=816, Avg=2287.79, 90=2961, 99=3719, 99.9=4747, 99.99=6843] 
2025-08-10 08:27:53:765 74 sec: 1653988 operations; 23729 current ops/sec; est completion in 6 minutes [INSERT: Count=23731, Max=7435, Min=637, Avg=2099.01, 90=2795, 99=3663, 99.9=5191, 99.99=7267] 
2025-08-10 08:27:54:765 75 sec: 1677768 operations; 23780 current ops/sec; est completion in 6 minutes [INSERT: Count=23783, Max=9703, Min=672, Avg=2095.94, 90=2773, 99=3583, 99.9=7683, 99.99=9255] 
2025-08-10 08:27:55:765 76 sec: 1700583 operations; 22815 current ops/sec; est completion in 6 minutes [INSERT: Count=22811, Max=12911, Min=627, Avg=2185.95, 90=2857, 99=3639, 99.9=5195, 99.99=12647] 
2025-08-10 08:27:56:765 77 sec: 1722834 operations; 22251 current ops/sec; est completion in 6 minutes [INSERT: Count=22252, Max=6219, Min=773, Avg=2240.92, 90=2905, 99=3655, 99.9=4511, 99.99=5315] 
2025-08-10 08:27:57:765 78 sec: 1745044 operations; 22210 current ops/sec; est completion in 6 minutes [INSERT: Count=22208, Max=5751, Min=702, Avg=2243.72, 90=2911, 99=3665, 99.9=4647, 99.99=5415] 
2025-08-10 08:27:58:765 79 sec: 1768268 operations; 23224 current ops/sec; est completion in 6 minutes [INSERT: Count=23230, Max=5507, Min=656, Avg=2146.48, 90=2819, 99=3611, 99.9=4399, 99.99=5203] 
2025-08-10 08:27:59:765 80 sec: 1791431 operations; 23163 current ops/sec; est completion in 6 minutes [INSERT: Count=23157, Max=6283, Min=715, Avg=2153.94, 90=2835, 99=3729, 99.9=5487, 99.99=6211] 
2025-08-10 08:28:00:765 81 sec: 1815636 operations; 24205 current ops/sec; est completion in 6 minutes [INSERT: Count=24207, Max=8263, Min=621, Avg=2058.86, 90=2735, 99=3669, 99.9=6383, 99.99=7907] 
2025-08-10 08:28:01:765 82 sec: 1839776 operations; 24140 current ops/sec; est completion in 6 minutes [INSERT: Count=24139, Max=6227, Min=622, Avg=2065.7, 90=2753, 99=3541, 99.9=4311, 99.99=4839] 
2025-08-10 08:28:02:765 83 sec: 1864065 operations; 24289 current ops/sec; est completion in 6 minutes [INSERT: Count=24289, Max=5471, Min=611, Avg=2052.82, 90=2729, 99=3533, 99.9=4307, 99.99=5135] 
2025-08-10 08:28:03:765 84 sec: 1888484 operations; 24419 current ops/sec; est completion in 6 minutes [INSERT: Count=24422, Max=5675, Min=610, Avg=2039.15, 90=2721, 99=3511, 99.9=4367, 99.99=5215] 
2025-08-10 08:28:04:765 85 sec: 1912844 operations; 24360 current ops/sec; est completion in 6 minutes [INSERT: Count=24357, Max=6311, Min=556, Avg=2047.09, 90=2725, 99=3499, 99.9=4307, 99.99=5711] 
2025-08-10 08:28:05:765 86 sec: 1936643 operations; 23799 current ops/sec; est completion in 5 minutes [INSERT: Count=23803, Max=5191, Min=650, Avg=2096.37, 90=2767, 99=3509, 99.9=4251, 99.99=5003] 
2025-08-10 08:28:06:765 87 sec: 1960259 operations; 23616 current ops/sec; est completion in 5 minutes [INSERT: Count=23611, Max=5507, Min=682, Avg=2111.7, 90=2785, 99=3521, 99.9=4263, 99.99=5167] 
2025-08-10 08:28:07:765 88 sec: 1984220 operations; 23961 current ops/sec; est completion in 5 minutes [INSERT: Count=23968, Max=8871, Min=549, Avg=2077.26, 90=2787, 99=3935, 99.9=6835, 99.99=8687] 
2025-08-10 08:28:08:765 89 sec: 2008824 operations; 24604 current ops/sec; est completion in 5 minutes [INSERT: Count=24600, Max=9783, Min=624, Avg=2023.7, 90=2731, 99=3543, 99.9=4607, 99.99=5523] 
2025-08-10 08:28:09:765 90 sec: 2033081 operations; 24257 current ops/sec; est completion in 5 minutes [INSERT: Count=24255, Max=6539, Min=587, Avg=2054.51, 90=2737, 99=3463, 99.9=4371, 99.99=5763] 
2025-08-10 08:28:10:765 91 sec: 2056506 operations; 23425 current ops/sec; est completion in 5 minutes [INSERT: Count=23426, Max=5959, Min=664, Avg=2128.04, 90=2813, 99=3595, 99.9=4559, 99.99=5727] 
2025-08-10 08:28:11:765 92 sec: 2079187 operations; 22681 current ops/sec; est completion in 5 minutes [INSERT: Count=22684, Max=7539, Min=681, Avg=2199.29, 90=2887, 99=3707, 99.9=5251, 99.99=7215] 
2025-08-10 08:28:12:765 93 sec: 2100600 operations; 21413 current ops/sec; est completion in 5 minutes [INSERT: Count=21416, Max=5643, Min=729, Avg=2329.54, 90=3005, 99=3747, 99.9=4575, 99.99=5139] 
2025-08-10 08:28:13:765 94 sec: 2120867 operations; 20267 current ops/sec; est completion in 5 minutes [INSERT: Count=20259, Max=7187, Min=759, Avg=2460.55, 90=3135, 99=3955, 99.9=5511, 99.99=6335] 
2025-08-10 08:28:14:765 95 sec: 2144517 operations; 23650 current ops/sec; est completion in 5 minutes [INSERT: Count=23651, Max=6083, Min=600, Avg=2109.49, 90=2861, 99=3665, 99.9=4623, 99.99=5375] 
2025-08-10 08:28:15:765 96 sec: 2168814 operations; 24297 current ops/sec; est completion in 5 minutes [INSERT: Count=24296, Max=7491, Min=634, Avg=2052.12, 90=2743, 99=3617, 99.9=5335, 99.99=6819] 
2025-08-10 08:28:16:765 97 sec: 2193451 operations; 24637 current ops/sec; est completion in 5 minutes [INSERT: Count=24639, Max=8087, Min=635, Avg=2023.69, 90=2717, 99=3637, 99.9=5663, 99.99=7535] 
2025-08-10 08:28:17:765 98 sec: 2218265 operations; 24814 current ops/sec; est completion in 5 minutes [INSERT: Count=24817, Max=8039, Min=653, Avg=2009.53, 90=2685, 99=3515, 99.9=5147, 99.99=7807] 
2025-08-10 08:28:18:765 99 sec: 2241953 operations; 23688 current ops/sec; est completion in 5 minutes [INSERT: Count=23685, Max=7875, Min=595, Avg=2105.31, 90=2791, 99=3577, 99.9=4539, 99.99=5519] 
