"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","01 May 2025 02:40:07 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
54.545,6.061,33.333,6.061,0,57,3,38,2,0,67,7,21,5,0,62.626,3.030,29.293,5.051,0,155904000,380609024,01-05 02:41:04
60.204,7.143,28.571,4.082,0,62.245,6.122,28.571,3.061,0,73.196,9.278,12.371,5.155,0,58,3,38,1,0,164288000,272846848,01-05 02:41:05
53.465,2.970,41.584,1.980,0,64.646,4.040,28.283,3.030,0,52,4,41,3,0,70,5,22,3,0,157996032,341041152,01-05 02:41:06
47.423,1.031,51.546,0,0,82.353,7.843,5.882,3.922,0,49.495,2.020,46.465,2.020,0,47,3,48,2,0,164594176,136413184,01-05 02:41:07
50,2,47,1,0,50,2,41,7,0,57.576,1.010,39.394,2.020,0,77,5,12,6,0,151702016,272838656,01-05 02:41:08
76.471,6.863,10.784,5.882,0,42,4,54,0,0,55.446,5.941,37.624,0.990,0,70.103,6.186,14.433,9.278,0,157985792,341053440,01-05 02:41:09
57.143,9.184,19.388,14.286,0,46.392,6.186,30.928,16.495,0,65.657,5.051,16.162,13.131,0,56.122,6.122,26.531,11.224,0,164313088,1227354112,01-05 02:41:10
55.556,9.091,25.253,10.101,0,56.436,6.931,33.663,2.970,0,51.020,5.102,43.878,0,0,53,5,41,1,0,159820800,409280512,01-05 02:41:11
55.556,4.040,27.273,13.131,0,68,5,21,6,0,54,5,39,2,0,63.366,8.911,18.812,8.911,0,157108224,477429760,01-05 02:41:12
62.500,2.083,32.292,3.125,0,70.707,5.051,18.182,6.061,0,63.725,2.941,32.353,0.980,0,69.697,4.040,19.192,7.071,0,212859392,477446144,01-05 02:41:13
90.909,4.040,4.040,1.010,0,90,6,1,3,0,88.889,7.071,1.010,3.030,0,82.653,8.163,9.184,0,0,345772032,409296896,01-05 02:41:14
69.388,9.184,10.204,11.224,0,65.686,4.902,15.686,13.725,0,71,5,16,8,0,63.366,7.921,11.881,16.832,0,246795776,954793984,01-05 02:41:15
57.426,3.960,37.624,0.990,0,73.737,4.040,16.162,6.061,0,48.980,4.082,44.898,2.041,0,73,5,18,4,0,153353216,341135360,01-05 02:41:16
57.576,4.040,35.354,3.030,0,70.707,9.091,15.152,5.051,0,69.307,2.970,26.733,0.990,0,55.102,3.061,41.837,0,0,155900416,272834560,01-05 02:41:17
51.020,5.102,43.878,0,0,85.149,6.931,3.960,3.960,0,51,5,44,0,0,58,4,38,0,0,152005632,136421376,01-05 02:41:18
54.455,6.931,36.634,1.980,0,58.416,2.970,37.624,0.990,0,78.788,4.040,12.121,5.051,0,50,4,44,2,0,160085504,272855040,01-05 02:41:19
52.041,3.061,40.816,4.082,0,67.677,4.040,26.263,2.020,0,58,4,37,1,0,66.667,5.051,22.222,6.061,0,143328256,287649280,01-05 02:41:20
68.367,6.122,19.388,6.122,0,56,7,37,0,0,66.327,4.082,28.571,1.020,0,57.143,3.061,36.735,3.061,0,149597184,326267392,01-05 02:41:21
65.657,5.051,28.283,1.010,0,48.980,4.082,46.939,0,0,72,5,21,2,0,59.804,7.843,29.412,2.941,0,167793664,136429568,01-05 02:41:22
72.277,4.950,13.861,8.911,0,60,8,21,11,0,56,7,27,10,0,50,6,26,18,0,173715968,1500082176,01-05 02:41:23
50,3.061,43.878,3.061,0,60.606,4.040,26.263,9.091,0,64.286,3.061,28.571,4.082,0,68,4,26,2,0,166811136,409288704,01-05 02:41:24
67,7,23,3,0,59.406,7.921,27.723,4.950,0,58.586,7.071,32.323,2.020,0,64,9,24,3,0,164211200,409202688,01-05 02:41:25
86.735,5.102,4.082,4.082,0,84.314,5.882,5.882,3.922,0,83.673,6.122,5.102,5.102,0,83.838,7.071,5.051,4.040,0,406925824,613859328,01-05 02:41:26
89.691,4.124,5.155,1.031,0,82.828,9.091,3.030,5.051,0,85.859,8.081,2.020,4.040,0,88.776,6.122,1.020,4.082,0,329354752,886587392,01-05 02:41:27
76.768,5.051,15.152,3.030,0,88.119,4.950,3.960,2.970,0,83.673,7.143,4.082,5.102,0,85.149,7.921,3.960,2.970,0,340142080,687841280,01-05 02:41:28
58.416,6.931,29.703,4.950,0,63.636,5.051,25.253,6.061,0,72.727,7.071,14.141,6.061,0,67.327,6.931,13.861,11.881,0,193331712,613957632,01-05 02:41:29
73.737,4.040,18.182,4.040,0,53.061,5.102,38.776,3.061,0,61.224,4.082,30.612,4.082,0,58.586,6.061,35.354,0,0,167491072,272867328,01-05 02:41:30
76.289,3.093,14.433,6.186,0,55.102,4.082,37.755,3.061,0,57.576,3.030,36.364,3.030,0,61.856,5.155,30.928,2.062,0,153805312,341041152,01-05 02:41:31
54.545,3.030,40.404,2.020,0,70.297,5.941,20.792,2.970,0,60.784,1.961,34.314,2.941,0,46,7,43,4,0,153802240,272863232,01-05 02:41:32
39.216,5.882,54.902,0,0,66.667,3.922,28.431,0.980,0,78,6,10,6,0,47.475,3.030,49.495,0,0,164577280,136425472,01-05 02:41:33
66,6,21,7,0,70.707,4.040,21.212,4.040,0,46.465,4.040,47.475,2.020,0,51.961,2.941,43.137,1.961,0,149614080,341037056,01-05 02:41:34
46.392,3.093,49.485,1.031,0,70,6,17,7,0,73,7,17,3,0,49.485,4.124,46.392,0,0,165239808,272846848,01-05 02:41:35
55.556,8.081,33.333,3.030,0,61.616,4.040,29.293,5.051,0,59.406,2.970,33.663,3.960,0,66,5,26,3,0,162184192,341024768,01-05 02:41:36
53.922,8.824,27.451,9.804,0,52.525,7.071,26.263,14.141,0,51.020,9.184,28.571,11.224,0,69.474,6.316,18.947,5.263,0,160973824,1431703552,01-05 02:41:37
65.657,7.071,23.232,4.040,0,67,4,25,4,0,58.163,6.122,32.653,3.061,0,59.184,6.122,31.633,3.061,0,167774720,409382912,01-05 02:41:38
66,6,23,5,0,69,6,22,3,0,76.531,8.163,8.163,7.143,0,68,7,23,2,0,245344768,547733504,01-05 02:41:39
86,11,0,3,0,86.869,8.081,1.010,4.040,0,86.735,9.184,3.061,1.020,0,88,7,4,1,0,354902528,550817280,01-05 02:41:40
82.828,6.061,8.081,3.030,0,86.598,7.216,3.093,3.093,0,75.490,4.902,11.765,7.843,0,84.694,6.122,2.041,7.143,0,371175936,881558016,01-05 02:41:41
84,9,3,4,0,81.633,7.143,8.163,3.061,0,86,6,6,2,0,85,7,4,4,0,356841984,750247936,01-05 02:41:42
84.536,5.155,4.124,6.186,0,70,7,12,11,0,69.697,8.081,14.141,8.081,0,68.041,5.155,24.742,2.062,0,260930048,954884096,01-05 02:41:43
54,6,37,3,0,57.576,4.040,29.293,9.091,0,63.636,5.051,29.293,2.020,0,61.386,5.941,27.723,4.950,0,184249856,409473024,01-05 02:41:44
45.918,3.061,43.878,7.143,0,60.396,5.941,31.683,1.980,0,47.959,1.020,46.939,4.082,0,62,5,25,8,0,153387520,341229568,01-05 02:41:45
74.257,5.941,15.842,3.960,0,58,6,35,1,0,58.416,4.950,28.713,7.921,0,52,4,44,0,0,145419264,272855040,01-05 02:41:46
62.626,6.061,26.263,5.051,0,57.426,3.960,37.624,0.990,0,61.224,4.082,32.653,2.041,0,60,5,30,5,0,157984256,273076224,01-05 02:41:47
68.041,4.124,25.773,2.062,0,55.556,5.051,39.394,0,0,68.627,6.863,18.627,5.882,0,51,5,44,0,0,147810816,136400896,01-05 02:41:48
55.102,6.122,37.755,1.020,0,70.707,3.030,23.232,3.030,0,80,5,7,8,0,49.495,7.071,42.424,1.010,0,162207744,343113728,01-05 02:41:49
54.902,6.863,35.294,2.941,0,67.327,6.931,23.762,1.980,0,60.784,6.863,29.412,2.941,0,56.566,6.061,34.343,3.030,0,153763840,272842752,01-05 02:41:50
57.292,4.167,38.542,0,0,63.918,4.124,30.928,1.031,0,68.687,4.040,25.253,2.020,0,65,6,24,5,0,171674624,272859136,01-05 02:41:51
65.306,4.082,26.531,4.082,0,49.495,3.030,47.475,0,0,54.545,3.030,42.424,0,0,65.657,6.061,24.242,4.040,0,143606272,204623872,01-05 02:41:52
54.082,7.143,18.367,20.408,0,65.347,5.941,17.822,10.891,0,54.082,9.184,20.408,16.327,0,50.505,5.051,31.313,13.131,0,171047936,1549712896,01-05 02:41:53
62.376,3.960,26.733,6.931,0,68.627,6.863,14.706,9.804,0,75,9,9,7,0,61.386,2.970,33.663,1.980,0,242806784,564072960,01-05 02:41:54
82.178,6.931,2.970,7.921,0,83.673,5.102,8.163,3.061,0,75,13,9,3,0,87.500,6.250,3.125,3.125,0,357966848,546291200,01-05 02:41:55
81.633,11.224,4.082,3.061,0,80.808,11.111,4.040,4.040,0,86.869,7.071,3.030,3.030,0,83.168,7.921,2.970,5.941,0,383035904,1158988288,01-05 02:41:56
86,6,5,3,0,80.612,5.102,12.245,2.041,0,86,9,1,4,0,84,9,1,6,0,361745408,682237952,01-05 02:41:57
70.297,9.901,12.871,6.931,0,82,8,6,4,0,71.429,8.163,12.245,8.163,0,77,5,12,6,0,278435328,682135552,01-05 02:41:58
66.327,5.102,19.388,9.184,0,61.616,7.071,27.273,4.040,0,56.566,6.061,31.313,6.061,0,70.297,3.960,19.802,5.941,0,171625984,682217472,01-05 02:41:59
84.536,5.155,4.124,6.186,0,48.485,3.030,45.455,3.030,0,49.485,6.186,43.299,1.031,0,59.596,5.051,34.343,1.010,0,165722624,343597056,01-05 02:42:00
68.627,3.922,22.549,4.902,0,61.224,4.082,28.571,6.122,0,63.725,6.863,27.451,1.961,0,52.577,8.247,36.082,3.093,0,159645184,272998400,01-05 02:42:01
65.979,6.186,20.619,7.216,0,66.667,5.051,23.232,5.051,0,51,3,45,1,0,58,4,36,2,0,145416704,272871424,01-05 02:42:02
46.465,4.040,48.485,1.010,0,59.406,7.921,30.693,1.980,0,63,5,32,0,0,63.366,10.891,21.782,3.960,0,152045568,136789504,01-05 02:42:03
57.426,3.960,36.634,1.980,0,70.297,4.950,21.782,2.970,0,58.586,6.061,33.333,2.020,0,55.556,4.040,33.333,7.071,0,153767424,340668928,01-05 02:42:04
77.778,7.071,10.101,5.051,0,62.245,3.061,31.633,3.061,0,60.606,5.051,32.323,2.020,0,58.163,4.082,36.735,1.020,0,162183680,272850944,01-05 02:42:05
58.416,5.941,35.644,0,0,64.356,5.941,26.733,2.970,0,76.289,5.155,13.402,5.155,0,68.687,3.030,24.242,4.040,0,164264960,272850944,01-05 02:42:06
58.163,2.041,39.796,0,0,57,5,37,1,0,69.072,7.216,21.649,2.062,0,56,6,36,2,0,153129984,204603392,01-05 02:42:07
75,5,13,7,0,63.265,9.184,16.327,11.224,0,56.566,6.061,31.313,6.061,0,58.163,4.082,33.673,4.082,0,179462144,863776256,01-05 02:42:08
71.717,5.051,14.141,9.091,0,63,8,13,16,0,78,13,3,6,0,70.707,5.051,18.182,6.061,0,256135168,1250075136,01-05 02:42:09
84.694,8.163,3.061,4.082,0,81.633,9.184,6.122,3.061,0,87.879,5.051,3.030,4.040,0,84.158,7.921,5.941,1.980,0,379026432,682070016,01-05 02:42:10
78.788,3.030,4.040,14.141,0,79.592,6.122,8.163,6.122,0,82.653,4.082,8.163,5.102,0,79.592,6.122,9.184,5.102,0,363278336,750194688,01-05 02:42:11
87.755,6.122,2.041,4.082,0,84.375,6.250,6.250,3.125,0,81.553,9.709,2.913,5.825,0,80.808,10.101,5.051,4.040,0,375318016,886796288,01-05 02:42:12
77.228,9.901,6.931,5.941,0,68,6,20,6,0,80.612,4.082,12.245,3.061,0,78.571,6.122,10.204,5.102,0,282167296,682278912,01-05 02:42:13
77.320,5.155,14.433,3.093,0,74.490,6.122,9.184,10.204,0,56.701,5.155,22.680,15.464,0,73,6,14,7,0,265343488,818515968,01-05 02:42:14
83,8,2,7,0,47.475,5.051,44.444,3.030,0,58.586,3.030,37.374,1.010,0,49.495,6.061,41.414,3.030,0,155807744,341446656,01-05 02:42:15
64,5,26,5,0,67.677,3.030,28.283,1.010,0,59.184,2.041,37.755,1.020,0,61,6,28,5,0,162167296,272838656,01-05 02:42:16
52,7,39,2,0,74,6,17,3,0,56.701,6.186,35.052,2.062,0,67,9,20,4,0,164965376,273043456,01-05 02:42:17
66,4,28,2,0,67,6,26,1,0,56.566,6.061,36.364,1.010,0,52.427,3.883,41.748,1.942,0,156192768,204603392,01-05 02:42:18
75.510,3.061,16.327,5.102,0,64.646,6.061,27.273,2.020,0,52.525,5.051,41.414,1.010,0,57.576,5.051,35.354,2.020,0,148486144,272830464,01-05 02:42:19
72.727,6.061,15.152,6.061,0,59.184,5.102,32.653,3.061,0,56.566,5.051,35.354,3.030,0,56.566,4.040,39.394,0,0,147551744,272875520,01-05 02:42:20
70,5,21,4,0,72.449,2.041,20.408,5.102,0,57.143,4.082,35.714,3.061,0,46.939,2.041,48.980,2.041,0,156877312,341065728,01-05 02:42:21
46.465,3.030,50.505,0,0,60.204,7.143,29.592,3.061,0,54.082,2.041,43.878,0,0,70.297,5.941,17.822,5.941,0,153116672,136404992,01-05 02:42:22
52,7,31,10,0,64,8,25,3,0,61.224,8.163,15.306,15.306,0,61.224,5.102,23.469,10.204,0,163424256,1295568896,01-05 02:42:23
69.697,12.121,11.111,7.071,0,69,7,14,10,0,80.612,5.102,12.245,2.041,0,70.707,9.091,13.131,7.071,0,248626688,886448128,01-05 02:42:24
84,8,6,2,0,86,6,5,3,0,86,8,5,1,0,85.149,10.891,0.990,2.970,0,365494784,682000384,01-05 02:42:25
81,7,7,5,0,86.735,4.082,4.082,5.102,0,76.768,9.091,7.071,7.071,0,84.158,5.941,4.950,4.950,0,326138880,886652928,01-05 02:42:26
85.567,6.186,3.093,5.155,0,84.158,6.931,6.931,1.980,0,89.109,5.941,2.970,1.980,0,88.660,6.186,4.124,1.031,0,367229440,682278912,01-05 02:42:27
80.612,6.122,8.163,5.102,0,82.653,6.122,2.041,9.184,0,80,9,7,4,0,81.633,6.122,9.184,3.061,0,338314240,954908672,01-05 02:42:28
80,6,11,3,0,84.375,4.167,7.292,4.167,0,74,7,12,7,0,78.788,7.071,10.101,4.040,0,311127040,750448640,01-05 02:42:29
65,7,25,3,0,65.347,5.941,25.743,2.970,0,60.204,5.102,25.510,9.184,0,53,8,33,6,0,166456832,551833600,01-05 02:42:30
65.306,3.061,30.612,1.020,0,69,7,21,3,0,61.616,4.040,29.293,5.051,0,57.426,2.970,37.624,1.980,0,164840960,273031168,01-05 02:42:31
56.566,5.051,37.374,1.010,0,62,7,25,6,0,53.061,3.061,39.796,4.082,0,68.317,3.960,22.772,4.950,0,164750848,273158144,01-05 02:42:32
48.454,3.093,48.454,0,0,57.143,6.122,35.714,1.020,0,70,3,24,3,0,66.667,4.040,24.242,5.051,0,164592640,204640256,01-05 02:42:33
59,4,35,2,0,70,6,20,4,0,59.596,10.101,29.293,1.010,0,58.163,4.082,36.735,1.020,0,146397184,272838656,01-05 02:42:34
63.636,4.040,30.303,2.020,0,63.918,4.124,29.897,2.062,0,71.717,5.051,14.141,9.091,0,63,5,29,3,0,144436224,272863232,01-05 02:42:35
70.297,4.950,19.802,4.950,0,73,6,18,3,0,53.535,6.061,40.404,0,0,57.576,4.040,37.374,1.010,0,140127744,341053440,01-05 02:42:36
57.576,5.051,37.374,0,0,59.406,6.931,31.683,1.980,0,63.725,5.882,28.431,1.961,0,55.556,6.061,35.354,3.030,0,152003584,136396800,01-05 02:42:37
70.103,5.155,19.588,5.155,0,55.102,8.163,32.653,4.082,0,65.306,7.143,26.531,1.020,0,48,6,46,0,0,172659200,272859136,01-05 02:42:38
62.500,8.333,18.750,10.417,0,69,7,21,3,0,58,7,34,1,0,47.475,4.040,48.485,0,0,162673152,370724352,01-05 02:42:39
57.292,10.417,16.667,15.625,0,63.918,6.186,17.526,12.371,0,74.757,6.796,7.767,10.680,0,56.122,4.082,27.551,12.245,0,162134016,1811223040,01-05 02:42:40
82.474,7.216,5.155,5.155,0,83.673,5.102,8.163,3.061,0,84,10,3,3,0,86.598,8.247,3.093,2.062,0,392692736,396029440,01-05 02:42:41
80.198,8.911,7.921,2.970,0,76.768,8.081,11.111,4.040,0,81.818,7.071,3.030,8.081,0,79.208,9.901,3.960,6.931,0,336454656,920322048,01-05 02:42:42
86.458,7.292,4.167,2.083,0,84.848,9.091,3.030,3.030,0,84.694,6.122,7.143,2.041,0,81.818,11.111,3.030,4.040,0,350896128,798487040,01-05 02:42:43
84.536,8.247,2.062,5.155,0,87.255,7.843,1.961,2.941,0,86.735,8.163,2.041,3.061,0,86.869,5.051,5.051,3.030,0,384568320,750305280,01-05 02:42:44
79.798,10.101,8.081,2.020,0,84.694,7.143,6.122,2.041,0,88.776,8.163,1.020,2.041,0,84.848,5.051,7.071,3.030,0,349173760,664890880,01-05 02:42:45
58,7,25,10,0,63.636,7.071,24.242,5.051,0,59,8,20,13,0,71,8,17,4,0,182109184,907305472,01-05 02:42:46
55.102,6.122,32.653,6.122,0,67.010,3.093,28.866,1.031,0,72.165,6.186,17.526,4.124,0,57,8,34,1,0,142406656,273149952,01-05 02:42:47
50,5.102,44.898,0,0,82.178,6.931,6.931,3.960,0,59,6,33,2,0,50,5.102,44.898,0,0,156938752,204742656,01-05 02:42:48
56,5,38,1,0,68.317,4.950,23.762,2.970,0,65,7,25,3,0,66.667,2.020,27.273,4.040,0,168478720,272850944,01-05 02:42:49
67,7,23,3,0,74.747,5.051,18.182,2.020,0,59.596,6.061,33.333,1.010,0,58.163,5.102,33.673,3.061,0,145417216,272830464,01-05 02:42:50
