/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadg -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=3 -p status.interval=1000 -p target=100000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadg -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=3 -p status.interval=1000 -p target=100000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-5] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2025-04-30 14:55:46:137 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2025-04-30 14:55:47:114 1 sec: 24000 operations; 24000 current ops/sec; est completion in 17 minutes [INSERT: Count=24000, Max=512767, Min=400384, Avg=458581.33, 90=507135, 99=512767, 99.9=512767, 99.99=512767] 
2025-04-30 14:56:01:114 15 sec: 1454000 operations; 98000 current ops/sec; est completion in 4 minutes [INSERT: Count=98000, Max=92287, Min=50656, Avg=63683.43, 90=87807, 99=92287, 99.9=92287, 99.99=92287] 
2025-04-30 14:56:02:114 16 sec: 1555000 operations; 101000 current ops/sec; est completion in 4 minutes [INSERT: Count=101000, Max=97407, Min=45760, Avg=61515.56, 90=81087, 99=96575, 99.9=97407, 99.99=97407] 
2025-04-30 14:56:03:114 17 sec: 1657000 operations; 102000 current ops/sec; est completion in 4 minutes [INSERT: Count=102000, Max=97983, Min=46336, Avg=62697.57, 90=79679, 99=90879, 99.9=97983, 99.99=97983] 
2025-04-30 14:56:04:114 18 sec: 1753000 operations; 96000 current ops/sec; est completion in 3 minutes [INSERT: Count=96000, Max=94783, Min=49568, Avg=62122.17, 90=88255, 99=94783, 99.9=94783, 99.99=94783] 
2025-04-30 14:56:05:114 19 sec: 1855000 operations; 102000 current ops/sec; est completion in 3 minutes [INSERT: Count=102000, Max=113343, Min=45760, Avg=64735.53, 90=85311, 99=105407, 99.9=113343, 99.99=113343] 
2025-04-30 14:56:06:114 20 sec: 1954000 operations; 99000 current ops/sec; est completion in 3 minutes [INSERT: Count=99000, Max=86975, Min=50976, Avg=63904.32, 90=81023, 99=86975, 99.9=86975, 99.99=86975] 
2025-04-30 14:56:07:114 21 sec: 2054000 operations; 100000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=99839, Min=44032, Avg=63514.24, 90=82303, 99=92031, 99.9=99839, 99.99=99839] 
2025-04-30 14:56:08:114 22 sec: 2155000 operations; 101000 current ops/sec; est completion in 3 minutes [INSERT: Count=101000, Max=105919, Min=47040, Avg=69041.11, 90=93887, 99=104575, 99.9=105919, 99.99=105919] 
2025-04-30 14:56:09:114 23 sec: 2256000 operations; 101000 current ops/sec; est completion in 3 minutes [INSERT: Count=101000, Max=95999, Min=50976, Avg=70763.41, 90=89471, 99=94207, 99.9=95999, 99.99=95999] 
2025-04-30 14:56:10:114 24 sec: 2352000 operations; 96000 current ops/sec; est completion in 3 minutes [INSERT: Count=96000, Max=104127, Min=45184, Avg=70905.17, 90=91711, 99=104127, 99.9=104127, 99.99=104127] 
2025-04-30 14:56:11:114 25 sec: 2453000 operations; 101000 current ops/sec; est completion in 3 minutes [INSERT: Count=101000, Max=116991, Min=51872, Avg=74684.2, 90=92223, 99=115007, 99.9=116991, 99.99=116991] 
2025-04-30 14:56:12:114 26 sec: 2555000 operations; 102000 current ops/sec; est completion in 3 minutes [INSERT: Count=102000, Max=94591, Min=46720, Avg=70002.98, 90=89279, 99=94399, 99.9=94591, 99.99=94591] 
2025-04-30 14:56:13:114 27 sec: 2654000 operations; 99000 current ops/sec; est completion in 3 minutes [INSERT: Count=99000, Max=104127, Min=48640, Avg=73593.86, 90=94079, 99=104127, 99.9=104127, 99.99=104127] 
2025-04-30 14:56:14:114 28 sec: 2754000 operations; 100000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=98111, Min=51744, Avg=73930.56, 90=93759, 99=98047, 99.9=98111, 99.99=98111] 
2025-04-30 14:56:15:114 29 sec: 2853000 operations; 99000 current ops/sec; est completion in 3 minutes [INSERT: Count=99000, Max=104959, Min=45152, Avg=73365.98, 90=89471, 99=104959, 99.9=104959, 99.99=104959] 
2025-04-30 14:56:16:114 30 sec: 2955000 operations; 102000 current ops/sec; est completion in 3 minutes [INSERT: Count=102000, Max=104959, Min=47328, Avg=73668.55, 90=93631, 99=104639, 99.9=104959, 99.99=104959] 
2025-04-30 14:56:17:114 31 sec: 3055000 operations; 100000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=98495, Min=48960, Avg=68634.24, 90=87807, 99=98239, 99.9=98495, 99.99=98495] 
2025-04-30 14:56:18:114 32 sec: 3153000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=107007, Min=44992, Avg=72408, 90=94655, 99=107007, 99.9=107007, 99.99=107007] 
2025-04-30 14:56:19:114 33 sec: 3256000 operations; 103000 current ops/sec; est completion in 3 minutes [INSERT: Count=103000, Max=92543, Min=49824, Avg=64443.65, 90=86527, 99=92351, 99.9=92543, 99.99=92543] 
2025-04-30 14:56:20:114 34 sec: 3354000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=105087, Min=43552, Avg=68819.1, 90=89151, 99=105087, 99.9=105087, 99.99=105087] 
2025-04-30 14:56:21:114 35 sec: 3455000 operations; 101000 current ops/sec; est completion in 3 minutes [INSERT: Count=101000, Max=103231, Min=47136, Avg=76331.56, 90=97663, 99=102911, 99.9=103231, 99.99=103231] 
2025-04-30 14:56:22:114 36 sec: 3556000 operations; 101000 current ops/sec; est completion in 3 minutes [INSERT: Count=101000, Max=100223, Min=48832, Avg=61890.38, 90=81855, 99=99839, 99.9=100223, 99.99=100223] 
2025-04-30 14:56:23:114 37 sec: 3655000 operations; 99000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=101055, Min=44608, Avg=62148.32, 90=83711, 99=100351, 99.9=101055, 99.99=101055] 
2025-04-30 14:56:24:114 38 sec: 3754000 operations; 99000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=88959, Min=49760, Avg=59031.51, 90=79103, 99=88959, 99.9=88959, 99.99=88959] 
2025-04-30 14:56:25:114 39 sec: 3856000 operations; 102000 current ops/sec; est completion in 3 minutes [INSERT: Count=102000, Max=99135, Min=43936, Avg=62121.41, 90=83967, 99=97983, 99.9=99135, 99.99=99135] 
2025-04-30 14:56:26:114 40 sec: 3954000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=106559, Min=42752, Avg=67020.24, 90=87871, 99=106559, 99.9=106559, 99.99=106559] 
2025-04-30 14:56:27:114 41 sec: 4055000 operations; 101000 current ops/sec; est completion in 3 minutes [INSERT: Count=101000, Max=91071, Min=49728, Avg=64487.76, 90=82111, 99=89599, 99.9=91071, 99.99=91071] 
2025-04-30 14:56:28:114 42 sec: 4156000 operations; 101000 current ops/sec; est completion in 3 minutes [INSERT: Count=101000, Max=96447, Min=44384, Avg=61291.72, 90=75903, 99=92223, 99.9=96447, 99.99=96447] 
2025-04-30 14:56:29:114 43 sec: 4254000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=102783, Min=45664, Avg=66682.94, 90=87743, 99=102783, 99.9=102783, 99.99=102783] 
2025-04-30 14:56:30:114 44 sec: 4354000 operations; 100000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=94015, Min=46432, Avg=62508.96, 90=81087, 99=90687, 99.9=94015, 99.99=94015] 
2025-04-30 14:56:31:114 45 sec: 4455000 operations; 101000 current ops/sec; est completion in 3 minutes [INSERT: Count=101000, Max=105343, Min=42848, Avg=63858.06, 90=89855, 99=104959, 99.9=105343, 99.99=105343] 
2025-04-30 14:56:32:114 46 sec: 4555000 operations; 100000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=88959, Min=49632, Avg=63005.28, 90=80383, 99=88255, 99.9=88959, 99.99=88959] 
2025-04-30 14:56:33:114 47 sec: 4655000 operations; 100000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=102207, Min=46048, Avg=66927.84, 90=93247, 99=98303, 99.9=102207, 99.99=102207] 
2025-04-30 14:56:34:114 48 sec: 4755000 operations; 100000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=105279, Min=44192, Avg=69186.88, 90=92031, 99=104511, 99.9=105279, 99.99=105279] 
2025-04-30 14:56:35:114 49 sec: 4853000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=107007, Min=47136, Avg=66039.35, 90=91135, 99=107007, 99.9=107007, 99.99=107007] 
2025-04-30 14:56:36:114 50 sec: 4955000 operations; 102000 current ops/sec; est completion in 3 minutes [INSERT: Count=102000, Max=114623, Min=46624, Avg=69714.82, 90=104703, 99=112319, 99.9=114623, 99.99=114623] 
2025-04-30 14:56:37:114 51 sec: 5053000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=90687, Min=52224, Avg=66587.92, 90=88191, 99=90687, 99.9=90687, 99.99=90687] 
2025-04-30 14:56:38:114 52 sec: 5155000 operations; 102000 current ops/sec; est completion in 3 minutes [INSERT: Count=102000, Max=99775, Min=47776, Avg=68659.61, 90=83775, 99=99711, 99.9=99775, 99.99=99775] 
2025-04-30 14:56:39:114 53 sec: 5256000 operations; 101000 current ops/sec; est completion in 3 minutes [INSERT: Count=101000, Max=99071, Min=45728, Avg=65542.97, 90=81279, 99=96127, 99.9=99071, 99.99=99071] 
2025-04-30 14:56:40:114 54 sec: 5354000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=82175, Min=47392, Avg=54662.53, 90=62463, 99=82175, 99.9=82175, 99.99=82175] 
2025-04-30 14:56:41:114 55 sec: 5455000 operations; 101000 current ops/sec; est completion in 3 minutes [INSERT: Count=101000, Max=96255, Min=44160, Avg=59395.96, 90=80447, 99=95807, 99.9=96255, 99.99=96255] 
2025-04-30 14:56:42:114 56 sec: 5553000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=90495, Min=51104, Avg=60512.98, 90=82815, 99=90495, 99.9=90495, 99.99=90495] 
2025-04-30 14:56:43:114 57 sec: 5655000 operations; 102000 current ops/sec; est completion in 3 minutes [INSERT: Count=102000, Max=98815, Min=43776, Avg=59767.06, 90=80383, 99=98303, 99.9=98815, 99.99=98815] 
2025-04-30 14:56:44:114 58 sec: 5755000 operations; 100000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=99775, Min=44480, Avg=65015.2, 90=87999, 99=97855, 99.9=99775, 99.99=99775] 
2025-04-30 14:56:45:114 59 sec: 5855000 operations; 100000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=90879, Min=49504, Avg=64152.48, 90=86399, 99=89023, 99.9=90879, 99.99=90879] 
2025-04-30 14:56:46:114 60 sec: 5956000 operations; 101000 current ops/sec; est completion in 3 minutes [INSERT: Count=101000, Max=105151, Min=45632, Avg=60513.27, 90=81151, 99=100991, 99.9=105151, 99.99=105151] 
2025-04-30 14:56:47:114 61 sec: 6054000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=101311, Min=42528, Avg=62386.29, 90=81791, 99=101311, 99.9=101311, 99.99=101311] 
2025-04-30 14:56:48:114 62 sec: 6155000 operations; 101000 current ops/sec; est completion in 3 minutes [INSERT: Count=102000, Max=86783, Min=46816, Avg=62388.08, 90=81727, 99=86655, 99.9=86783, 99.99=86783] 
2025-04-30 14:56:49:114 63 sec: 6253000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=97000, Max=98495, Min=47488, Avg=70227.63, 90=89023, 99=98495, 99.9=98495, 99.99=98495] 
2025-04-30 14:56:50:114 64 sec: 6353000 operations; 100000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=90623, Min=50112, Avg=66133.6, 90=83071, 99=89215, 99.9=90623, 99.99=90623] 
2025-04-30 14:56:51:114 65 sec: 6456000 operations; 103000 current ops/sec; est completion in 3 minutes [INSERT: Count=103000, Max=103359, Min=46112, Avg=67723.96, 90=88319, 99=102591, 99.9=103359, 99.99=103359] 
2025-04-30 14:56:52:114 66 sec: 6556000 operations; 100000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=99775, Min=43552, Avg=68154.56, 90=87295, 99=99391, 99.9=99775, 99.99=99775] 
2025-04-30 14:56:53:114 67 sec: 6653000 operations; 97000 current ops/sec; est completion in 3 minutes [INSERT: Count=97000, Max=92991, Min=48352, Avg=66986.06, 90=86719, 99=92991, 99.9=92991, 99.99=92991] 
2025-04-30 14:56:54:114 68 sec: 6756000 operations; 103000 current ops/sec; est completion in 3 minutes [INSERT: Count=103000, Max=102207, Min=45184, Avg=70648.39, 90=92351, 99=101951, 99.9=102207, 99.99=102207] 
2025-04-30 14:56:55:114 69 sec: 6854000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=86207, Min=49056, Avg=62612.41, 90=80575, 99=86207, 99.9=86207, 99.99=86207] 
2025-04-30 14:56:56:114 70 sec: 6954000 operations; 100000 current ops/sec; est completion in 3 minutes [INSERT: Count=100000, Max=99967, Min=44384, Avg=60765.44, 90=82495, 99=99263, 99.9=99967, 99.99=99967] 
2025-04-30 14:56:57:114 71 sec: 7052000 operations; 98000 current ops/sec; est completion in 3 minutes [INSERT: Count=98000, Max=101375, Min=50304, Avg=70338.12, 90=90367, 99=101375, 99.9=101375, 99.99=101375] 
2025-04-30 14:56:58:114 72 sec: 7154000 operations; 102000 current ops/sec; est completion in 3 minutes [INSERT: Count=102000, Max=90111, Min=52896, Avg=71616.78, 90=84863, 99=90047, 99.9=90111, 99.99=90111] 
2025-04-30 14:56:59:114 73 sec: 7254000 operations; 100000 current ops/sec; est completion in 2 minutes [INSERT: Count=100000, Max=95935, Min=44224, Avg=63676.8, 90=83583, 99=92031, 99.9=95935, 99.99=95935] 
2025-04-30 14:57:00:114 74 sec: 7352000 operations; 98000 current ops/sec; est completion in 2 minutes [INSERT: Count=98000, Max=93055, Min=50816, Avg=63464.49, 90=76479, 99=93055, 99.9=93055, 99.99=93055] 
2025-04-30 14:57:01:114 75 sec: 7455000 operations; 103000 current ops/sec; est completion in 2 minutes [INSERT: Count=103000, Max=103551, Min=45632, Avg=61889.55, 90=81471, 99=102783, 99.9=103551, 99.99=103551] 
2025-04-30 14:57:02:114 76 sec: 7554000 operations; 99000 current ops/sec; est completion in 2 minutes [INSERT: Count=99000, Max=96959, Min=45664, Avg=68236.28, 90=87167, 99=96959, 99.9=96959, 99.99=96959] 
2025-04-30 14:57:03:114 77 sec: 7654000 operations; 100000 current ops/sec; est completion in 2 minutes [INSERT: Count=100000, Max=90239, Min=49824, Avg=69261.76, 90=86271, 99=89727, 99.9=90239, 99.99=90239] 
2025-04-30 14:57:04:114 78 sec: 7756000 operations; 102000 current ops/sec; est completion in 2 minutes [INSERT: Count=102000, Max=101439, Min=45376, Avg=62969.41, 90=84863, 99=101055, 99.9=101439, 99.99=101439] 
2025-04-30 14:57:05:114 79 sec: 7854000 operations; 98000 current ops/sec; est completion in 2 minutes [INSERT: Count=98000, Max=106495, Min=53184, Avg=67031.18, 90=93247, 99=106495, 99.9=106495, 99.99=106495] 
2025-04-30 14:57:06:114 80 sec: 7955000 operations; 101000 current ops/sec; est completion in 2 minutes [INSERT: Count=101000, Max=84671, Min=44800, Avg=57713.9, 90=79679, 99=84223, 99.9=84671, 99.99=84671] 
2025-04-30 14:57:07:114 81 sec: 8057000 operations; 102000 current ops/sec; est completion in 2 minutes [INSERT: Count=102000, Max=92415, Min=42880, Avg=60852.39, 90=79551, 99=89663, 99.9=92415, 99.99=92415] 
2025-04-30 14:57:08:114 82 sec: 8154000 operations; 97000 current ops/sec; est completion in 2 minutes [INSERT: Count=97000, Max=86143, Min=49536, Avg=63737.07, 90=81087, 99=86143, 99.9=86143, 99.99=86143] 
2025-04-30 14:57:09:114 83 sec: 8255000 operations; 101000 current ops/sec; est completion in 2 minutes [INSERT: Count=101000, Max=101311, Min=46368, Avg=67019.88, 90=83647, 99=100991, 99.9=101311, 99.99=101311] 
2025-04-30 14:57:10:114 84 sec: 8356000 operations; 101000 current ops/sec; est completion in 2 minutes [INSERT: Count=101000, Max=79935, Min=43392, Avg=58696.71, 90=71807, 99=78975, 99.9=79935, 99.99=79935] 
2025-04-30 14:57:11:114 85 sec: 8457000 operations; 101000 current ops/sec; est completion in 2 minutes [INSERT: Count=101000, Max=85631, Min=49664, Avg=57658.77, 90=69439, 99=84287, 99.9=85631, 99.99=85631] 
2025-04-30 14:57:12:114 86 sec: 8555000 operations; 98000 current ops/sec; est completion in 2 minutes [INSERT: Count=98000, Max=101375, Min=45920, Avg=62353.96, 90=82431, 99=101375, 99.9=101375, 99.99=101375] 
2025-04-30 14:57:13:114 87 sec: 8653000 operations; 98000 current ops/sec; est completion in 2 minutes [INSERT: Count=98000, Max=89663, Min=50144, Avg=62652.24, 90=83711, 99=89663, 99.9=89663, 99.99=89663] 
2025-04-30 14:57:14:114 88 sec: 8754000 operations; 101000 current ops/sec; est completion in 2 minutes [INSERT: Count=101000, Max=102207, Min=46560, Avg=63997.62, 90=84479, 99=98879, 99.9=102207, 99.99=102207] 
2025-04-30 14:57:15:114 89 sec: 8855000 operations; 101000 current ops/sec; est completion in 2 minutes [INSERT: Count=101000, Max=96703, Min=44544, Avg=69777.9, 90=92415, 99=95679, 99.9=96703, 99.99=96703] 
2025-04-30 14:57:16:114 90 sec: 8954000 operations; 99000 current ops/sec; est completion in 2 minutes [INSERT: Count=99000, Max=87487, Min=48288, Avg=57957.17, 90=74111, 99=87487, 99.9=87487, 99.99=87487] 
2025-04-30 14:57:17:114 91 sec: 9056000 operations; 102000 current ops/sec; est completion in 2 minutes [INSERT: Count=102197, Max=101695, Min=44768, Avg=61938.91, 90=84607, 99=94527, 99.9=101695, 99.99=101695] 
2025-04-30 14:57:18:114 92 sec: 9154000 operations; 98000 current ops/sec; est completion in 2 minutes [INSERT: Count=97803, Max=91839, Min=50848, Avg=62330.01, 90=81791, 99=91839, 99.9=91839, 99.99=91839] 
2025-04-30 14:57:19:114 93 sec: 9252000 operations; 98000 current ops/sec; est completion in 2 minutes [INSERT: Count=98000, Max=100991, Min=45536, Avg=70787.43, 90=89215, 99=100991, 99.9=100991, 99.99=100991] 
2025-04-30 14:57:20:114 94 sec: 9357000 operations; 105000 current ops/sec; est completion in 2 minutes [INSERT: Count=105000, Max=98047, Min=42464, Avg=69280.76, 90=91775, 99=96511, 99.9=98047, 99.99=98047] 
2025-04-30 14:57:21:114 95 sec: 9454000 operations; 97000 current ops/sec; est completion in 2 minutes [INSERT: Count=97000, Max=92287, Min=49408, Avg=59281.81, 90=81407, 99=92287, 99.9=92287, 99.99=92287] 
2025-04-30 14:57:22:114 96 sec: 9552000 operations; 98000 current ops/sec; est completion in 2 minutes [INSERT: Count=98000, Max=103679, Min=45920, Avg=63282.94, 90=87871, 99=103679, 99.9=103679, 99.99=103679] 
2025-04-30 14:57:23:114 97 sec: 9656000 operations; 104000 current ops/sec; est completion in 2 minutes [INSERT: Count=104000, Max=103103, Min=50304, Avg=68444.92, 90=88831, 99=99199, 99.9=103103, 99.99=103103] 
2025-04-30 14:57:24:114 98 sec: 9754000 operations; 98000 current ops/sec; est completion in 2 minutes [INSERT: Count=98000, Max=91071, Min=43232, Avg=59249.63, 90=79807, 99=91071, 99.9=91071, 99.99=91071] 
