"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node3.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 15:37:55 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
46.939,4.082,48.980,0,0,59,7,29,5,0,45,3,52,0,0,53.465,4.950,38.614,2.970,0,2690560,204652544,30-04 15:38:08
41.414,3.030,55.556,0,0,50.505,2.020,47.475,0,0,43,4,53,0,0,55.556,2.020,42.424,0,0,0,0,30-04 15:38:09
48.980,3.061,41.837,6.122,0,37.755,4.082,58.163,0,0,42,4,53,1,0,53.465,4.950,40.594,0.990,0,2688000,204640256,30-04 15:38:10
58.416,4.950,32.673,3.960,0,54.545,5.051,37.374,3.030,0,48,5,45,2,0,58.824,6.863,34.314,0,0,46715904,204652544,30-04 15:38:11
73,6,18,3,0,66,3,30,1,0,65.657,6.061,28.283,0,0,63.636,5.051,31.313,0,0,153008640,136425472,30-04 15:38:12
70.707,5.051,22.222,2.020,0,67.327,6.931,18.812,6.931,0,60.606,9.091,26.263,4.040,0,68.041,4.124,27.835,0,0,153699328,409247744,30-04 15:38:13
64.583,5.208,29.167,1.042,0,70.833,7.292,11.458,10.417,0,71.717,5.051,21.212,2.020,0,61.386,6.931,25.743,5.941,0,109036032,536296960,30-04 15:38:14
52.525,7.071,28.283,12.121,0,41.414,9.091,38.384,11.111,0,55.556,6.061,34.343,4.040,0,52,5,34,9,0,15359488,759435776,30-04 15:38:15
55,8,35,2,0,47.475,5.051,47.475,0,0,38,5,51,6,0,55.670,5.155,38.144,1.031,0,2688000,204640256,30-04 15:38:16
47.475,6.061,46.465,0,0,49.505,2.970,47.525,0,0,43.434,5.051,51.515,0,0,54.545,7.071,38.384,0,0,0,0,30-04 15:38:17
63.366,6.931,27.723,1.980,0,54.455,5.941,36.634,2.970,0,63.636,6.061,28.283,2.020,0,70,8,21,1,0,115874816,272842752,30-04 15:38:18
64.948,8.247,26.804,0,0,70.103,4.124,25.773,0,0,76,4,18,2,0,69,10,19,2,0,149935104,136454144,30-04 15:38:19
69,5,23,3,0,74.490,7.143,14.286,4.082,0,62.500,3.125,34.375,0,0,59,5,34,2,0,150495232,341380608,30-04 15:38:20
60,11,16,13,0,62,10,16,12,0,66,8,22,4,0,80.808,6.061,5.051,8.081,0,133752320,1363341824,30-04 15:38:21
64.583,5.208,26.042,4.167,0,55.556,2.020,36.364,6.061,0,63.918,6.186,24.742,5.155,0,58.586,7.071,31.313,3.030,0,124083712,545615872,30-04 15:38:22
56,4,36,4,0,53.465,2.970,42.574,0.990,0,49.495,3.030,45.455,2.020,0,48.485,2.020,48.485,1.010,0,6408704,204709888,30-04 15:38:23
51.020,4.082,43.878,1.020,0,57,6,32,5,0,67.010,6.186,26.804,0,0,49.505,5.941,44.554,0,0,29050368,204611584,30-04 15:38:24
58.586,5.051,36.364,0,0,62.245,6.122,28.571,3.061,0,70.408,6.122,20.408,3.061,0,63.636,4.040,31.313,1.010,0,156004352,136470528,30-04 15:38:25
66.327,5.102,24.490,4.082,0,68.367,3.061,24.490,4.082,0,75.248,5.941,16.832,1.980,0,71.717,8.081,17.172,3.030,0,164178944,342204416,30-04 15:38:26
68.687,7.071,22.222,2.020,0,61.616,4.040,32.323,2.020,0,76.531,4.082,16.327,3.061,0,62.626,3.030,29.293,5.051,0,154221056,425680384,30-04 15:38:27
72.727,11.111,8.081,8.081,0,72,7,15,6,0,57,10,18,15,0,63,7,25,5,0,164168704,1351561728,30-04 15:38:28
74.747,4.040,13.131,8.081,0,64,6,27,3,0,77,5,16,2,0,67.677,10.101,22.222,0,0,155423232,341127168,30-04 15:38:29
60.204,6.122,25.510,8.163,0,67,4,28,1,0,70.707,5.051,21.212,3.030,0,57,5,31,7,0,165523968,551157248,30-04 15:38:30
69.697,8.081,16.162,6.061,0,65.347,4.950,24.752,4.950,0,67.677,4.040,21.212,7.071,0,61.458,6.250,26.042,6.250,0,150906368,812806656,30-04 15:38:31
55.102,8.163,35.714,1.020,0,80.808,3.030,14.141,2.020,0,74,7,14,5,0,70.707,4.040,24.242,1.010,0,157602304,136822272,30-04 15:38:32
65.657,5.051,28.283,1.010,0,60.606,5.051,33.333,1.010,0,70.707,5.051,21.212,3.030,0,65,7,25,3,0,164111872,341312000,30-04 15:38:33
76.238,6.931,15.842,0.990,0,66.327,8.163,22.449,3.061,0,63.542,6.250,21.875,8.333,0,71.134,8.247,16.495,4.124,0,142057472,446225920,30-04 15:38:34
66.327,3.061,25.510,5.102,0,71.717,9.091,13.131,6.061,0,71.287,6.931,13.861,7.921,0,57.426,6.931,20.792,14.851,0,151961600,1190089216,30-04 15:38:35
64.286,5.102,12.245,18.367,0,71.845,6.796,12.621,8.738,0,67.677,5.051,22.222,5.051,0,66.327,3.061,24.490,6.122,0,166536192,750403584,30-04 15:38:36
70.297,5.941,19.802,3.960,0,72,4,21,3,0,69.697,6.061,20.202,4.040,0,70.103,8.247,13.402,8.247,0,164528640,750039040,30-04 15:38:37
58.163,3.061,36.735,2.041,0,72.727,6.061,15.152,6.061,0,59.596,5.051,34.343,1.010,0,60.396,4.950,31.683,2.970,0,157251072,138420224,30-04 15:38:38
54.455,6.931,27.723,10.891,0,67.347,4.082,26.531,2.041,0,67.677,7.071,16.162,9.091,0,73.267,4.950,16.832,4.950,0,147788800,818343936,30-04 15:38:39
64.948,6.186,24.742,4.124,0,61,9,26,4,0,77.778,7.071,10.101,5.051,0,61.616,7.071,29.293,2.020,0,169204736,545599488,30-04 15:38:40
66.667,4.040,26.263,3.030,0,65.306,3.061,30.612,1.020,0,71,7,16,6,0,71,3,24,2,0,145214464,341053440,30-04 15:38:41
68.317,4.950,24.752,1.980,0,77,2,18,3,0,60,7,31,2,0,69.307,5.941,22.772,1.980,0,153949184,341467136,30-04 15:38:42
67.010,5.155,26.804,1.031,0,71,4,23,2,0,62.626,3.030,31.313,3.030,0,59.184,3.061,36.735,1.020,0,166093312,136552448,30-04 15:38:43
75.510,6.122,9.184,9.184,0,60.606,6.061,19.192,14.141,0,67.327,7.921,17.822,6.931,0,62,12,13,13,0,142757888,1431797760,30-04 15:38:44
65.347,5.941,23.762,4.950,0,69.697,8.081,12.121,10.101,0,69.307,7.921,18.812,3.960,0,65,7,23,5,0,162524160,477417472,30-04 15:38:45
75,8,9,8,0,62,4,27,7,0,62,7,20,11,0,64.706,5.882,21.569,7.843,0,156759040,818376704,30-04 15:38:46
63.918,8.247,24.742,3.093,0,75,6,16,3,0,66.667,6.061,21.212,6.061,0,74.490,7.143,13.265,5.102,0,154115072,750264320,30-04 15:38:47
54.545,7.071,31.313,7.071,0,79.592,3.061,14.286,3.061,0,68,6,21,5,0,68.317,3.960,22.772,4.950,0,171043840,545669120,30-04 15:38:48
64.706,7.843,25.490,1.961,0,73.196,3.093,21.649,2.062,0,64,4,28,4,0,68.687,7.071,19.192,5.051,0,143353856,341123072,30-04 15:38:49
75.758,7.071,15.152,2.020,0,77.228,3.960,14.851,3.960,0,60.204,6.122,33.673,0,0,75,4,19,2,0,153551872,204615680,30-04 15:38:50
67.677,6.061,20.202,6.061,0,71.429,5.102,20.408,3.061,0,66.667,4.167,27.083,2.083,0,52.525,6.061,40.404,1.010,0,159800320,341102592,30-04 15:38:51
60.204,4.082,30.612,5.102,0,69.388,4.082,20.408,6.122,0,69.307,4.950,21.782,3.960,0,70,4,24,2,0,151221760,341147648,30-04 15:38:52
54.082,6.122,20.408,19.388,0,73.469,5.102,10.204,11.224,0,67,7,14,12,0,72,4,17,7,0,167455232,1471077888,30-04 15:38:53
61.386,6.931,25.743,5.941,0,63.366,5.941,24.752,5.941,0,67.347,6.122,17.347,9.184,0,71.429,6.122,13.265,9.184,0,162193408,847073792,30-04 15:38:54
68.687,3.030,26.263,2.020,0,70.297,3.960,21.782,3.960,0,67.327,5.941,22.772,3.960,0,62,9,23,6,0,165597184,562265600,30-04 15:38:55
56.122,4.082,36.735,3.061,0,66,4,29,1,0,63.366,3.960,30.693,1.980,0,70.408,8.163,11.224,10.204,0,163548672,324518400,30-04 15:38:56
64.706,6.863,22.549,5.882,0,69.388,8.163,15.306,7.143,0,72.727,6.061,13.131,8.081,0,70,2,24,4,0,161788928,750174208,30-04 15:38:57
66.667,5.051,25.253,3.030,0,69.697,6.061,21.212,3.030,0,61.224,8.163,25.510,5.102,0,69.072,5.155,21.649,4.124,0,160833536,613597184,30-04 15:38:58
66.327,6.122,23.469,4.082,0,65.049,6.796,22.330,5.825,0,63.265,3.061,33.673,0,0,66.667,6.061,25.253,2.020,0,147006976,341266432,30-04 15:38:59
67,7,19,7,0,70.833,5.208,20.833,3.125,0,74.747,4.040,19.192,2.020,0,62.245,4.082,32.653,1.020,0,153458176,340975616,30-04 15:39:00
61,3,32,4,0,64.356,4.950,28.713,1.980,0,70.297,7.921,17.822,3.960,0,55.446,4.950,38.614,0.990,0,155341824,136478720,30-04 15:39:01
74.747,6.061,18.182,1.010,0,66,4,28,2,0,70.408,8.163,15.306,6.122,0,67.327,7.921,19.802,4.950,0,166458880,341188608,30-04 15:39:02
74.747,8.081,11.111,6.061,0,59,5,32,4,0,60.606,4.040,32.323,3.030,0,72,5,22,1,0,149264896,681799680,30-04 15:39:03
71.429,4.082,14.286,10.204,0,52.525,6.061,23.232,18.182,0,65.306,7.143,17.347,10.204,0,63.636,6.061,19.192,11.111,0,156472832,1499869184,30-04 15:39:04
75,8,13,4,0,68.317,5.941,22.772,2.970,0,66.667,10.784,12.745,9.804,0,67.347,9.184,19.388,4.082,0,163063808,750219264,30-04 15:39:05
62.376,5.941,26.733,4.950,0,64.286,6.122,21.429,8.163,0,65.306,5.102,28.571,1.020,0,69.697,6.061,17.172,7.071,0,154902528,613814272,30-04 15:39:06
62.887,5.155,25.773,6.186,0,64,7,21,8,0,68.627,2.941,26.471,1.961,0,69.697,4.040,21.212,5.051,0,156220928,550505984,30-04 15:39:07
64,5,28,3,0,68.367,8.163,22.449,1.020,0,75.789,6.316,9.474,8.421,0,66,6,25,3,0,157534208,336200192,30-04 15:39:08
69.697,8.081,12.121,10.101,0,56.436,5.941,30.693,6.931,0,58,4,33,5,0,73.529,3.922,19.608,2.941,0,163720192,755494912,30-04 15:39:09
65.657,6.061,23.232,5.051,0,68.687,6.061,15.152,10.101,0,64.356,3.960,22.772,8.911,0,70.408,5.102,18.367,6.122,0,162562048,750170112,30-04 15:39:10
71.429,5.102,22.449,1.020,0,62.245,6.122,28.571,3.061,0,62.245,5.102,29.592,3.061,0,62.376,3.960,32.673,0.990,0,156614144,204673024,30-04 15:39:11
59.596,6.061,33.333,1.010,0,80,5,11,4,0,70.707,7.071,19.192,3.030,0,59.596,10.101,29.293,1.010,0,150509568,341053440,30-04 15:39:12
70,7,19,4,0,77,6,13,4,0,70.707,6.061,23.232,0,0,64,5,30,1,0,150931968,204587008,30-04 15:39:13
61,4,33,2,0,63.366,5.941,25.743,4.950,0,70.707,6.061,17.172,6.061,0,62,7,28,3,0,165643264,273080320,30-04 15:39:14
64.356,6.931,22.772,5.941,0,52,5,40,3,0,75.258,5.155,17.526,2.062,0,71.287,3.960,20.792,3.960,0,153301504,409341952,30-04 15:39:15
75,6.250,11.458,7.292,0,67.677,9.091,18.182,5.051,0,66.327,9.184,20.408,4.082,0,62.887,7.216,22.680,7.216,0,156997632,1003130368,30-04 15:39:16
59,7,19,15,0,66,8,21,5,0,58.824,7.843,19.608,13.725,0,71.717,7.071,7.071,14.141,0,141162496,1723961856,30-04 15:39:17
68,9,18,5,0,60.204,3.061,35.714,1.020,0,63.918,7.216,15.464,13.402,0,68.317,8.911,19.802,2.970,0,149534208,590957568,30-04 15:39:18
69,5,24,2,0,67.347,7.143,20.408,5.102,0,65.306,4.082,21.429,9.184,0,57.576,6.061,34.343,2.020,0,173348864,363959296,30-04 15:39:19
66.667,8.824,20.588,3.922,0,64,6,24,6,0,62,6,27,5,0,78.218,6.931,8.911,5.941,0,158167040,750141440,30-04 15:39:20
70.707,5.051,20.202,4.040,0,74.257,5.941,12.871,6.931,0,59.184,4.082,32.653,4.082,0,65.657,6.061,26.263,2.020,0,161575936,545501184,30-04 15:39:21
75,8,14,3,0,81,6,8,5,0,80,5,12,3,0,82.828,7.071,8.081,2.020,0,266527744,409354240,30-04 15:39:22
60.825,7.216,21.649,10.309,0,73,8,12,7,0,72,8,16,4,0,65.306,9.184,19.388,6.122,0,168769024,965012992,30-04 15:39:23
67.347,6.122,20.408,6.122,0,63.366,5.941,26.733,3.960,0,63.636,7.071,19.192,10.101,0,66.667,5.051,26.263,2.020,0,163029504,739611136,30-04 15:39:24
66.667,12.121,19.192,2.020,0,63.918,7.216,25.773,3.093,0,72,9,11,8,0,68.367,7.143,20.408,4.082,0,154759680,341282816,30-04 15:39:25
69.307,4.950,24.752,0.990,0,66.667,5.051,28.283,0,0,73.469,5.102,18.367,3.061,0,63.725,6.863,28.431,0.980,0,147822592,136450048,30-04 15:39:26
52,3,43,2,0,56,3,38,3,0,78.571,3.061,15.306,3.061,0,70.707,5.051,20.202,4.040,0,166285824,341045248,30-04 15:39:27
66.327,9.184,22.449,2.041,0,63.265,8.163,26.531,2.041,0,66.327,3.061,18.367,12.245,0,66.327,3.061,27.551,3.061,0,127543296,409206784,30-04 15:39:28
64.286,2.041,29.592,4.082,0,70.297,2.970,23.762,2.970,0,53.535,6.061,37.374,3.030,0,64,5,30,1,0,184018944,136601600,30-04 15:39:29
69.307,7.921,16.832,5.941,0,62.626,6.061,29.293,2.020,0,68.317,3.960,20.792,6.931,0,64.646,5.051,28.283,2.020,0,151204864,341118976,30-04 15:39:30
71.429,7.143,16.327,5.102,0,67,10,20,3,0,73.737,6.061,19.192,1.010,0,64.948,6.186,18.557,10.309,0,166112768,876240384,30-04 15:39:31
71.717,8.081,5.051,15.152,0,61.856,8.247,17.526,12.371,0,54.545,8.081,24.242,13.131,0,60.396,8.911,16.832,13.861,0,159711232,2210091008,30-04 15:39:32
62,7,23,8,0,68.627,2.941,25.490,2.941,0,62,5,31,2,0,78,5,10,7,0,141885952,527098368,30-04 15:39:33
71,5,21,3,0,58,4,37,1,0,66,6,21,7,0,64,8,24,4,0,172025856,545599488,30-04 15:39:34
64.646,5.051,28.283,2.020,0,72.165,3.093,19.588,5.155,0,66.667,8.081,17.172,8.081,0,68.367,6.122,16.327,9.184,0,168374272,750178304,30-04 15:39:35
70,7,21,2,0,66.667,8.081,17.172,8.081,0,73.737,6.061,17.172,3.030,0,63.366,4.950,30.693,0.990,0,163688448,373009408,30-04 15:39:36
85.859,9.091,3.030,2.020,0,90,6,2,2,0,84.158,8.911,3.960,2.970,0,85.714,6.122,7.143,1.020,0,363241472,650228736,30-04 15:39:37
81.633,7.143,8.163,3.061,0,87.879,8.081,2.020,2.020,0,82.653,10.204,2.041,5.102,0,81,7,7,5,0,300534784,1353313280,30-04 15:39:38
77.551,4.082,12.245,6.122,0,66.337,4.950,19.802,8.911,0,72,6,10,12,0,74,9,8,9,0,206323712,1305998336,30-04 15:39:39
61.616,4.040,32.323,2.020,0,54,7,38,1,0,68,4,21,7,0,79.798,6.061,9.091,5.051,0,153334272,346542080,30-04 15:39:40
70.707,3.030,21.212,5.051,0,73.267,5.941,16.832,3.960,0,65,7,24,4,0,65.306,3.061,30.612,1.020,0,164282368,341434368,30-04 15:39:41
56,4,38,2,0,70,5,20,5,0,61.224,3.061,34.694,1.020,0,66,4,28,2,0,158294016,204660736,30-04 15:39:42
63.918,6.186,26.804,3.093,0,72,3,22,3,0,68.317,5.941,22.772,2.970,0,56.863,6.863,35.294,0.980,0,152578048,341032960,30-04 15:39:43
64.646,6.061,29.293,0,0,62.626,6.061,31.313,0,0,62.245,4.082,33.673,0,0,77.228,6.931,6.931,8.911,0,139443200,136425472,30-04 15:39:44
59.596,3.030,34.343,3.030,0,58.586,8.081,30.303,3.030,0,57.576,6.061,28.283,8.081,0,72,5,10,13,0,168671744,409481216,30-04 15:39:45
58.763,5.155,36.082,0,0,71.717,5.051,18.182,5.051,0,64.706,8.824,21.569,4.902,0,68.367,4.082,24.490,3.061,0,148169728,341143552,30-04 15:39:46
59.596,4.040,30.303,6.061,0,65.686,7.843,24.510,1.961,0,66.337,2.970,23.762,6.931,0,67,4,23,6,0,180748800,624111104,30-04 15:39:47
74.747,8.081,6.061,11.111,0,65.625,3.125,14.583,16.667,0,65,9,12,14,0,74.227,4.124,9.278,12.371,0,160678912,2115256832,30-04 15:39:48
67.010,6.186,23.711,3.093,0,59.375,4.167,32.292,4.167,0,75.510,6.122,14.286,4.082,0,74.490,5.102,14.286,6.122,0,141222912,695898112,30-04 15:39:49
68,7,22,3,0,64,5,18,13,0,62.376,6.931,21.782,8.911,0,63,9,23,5,0,153086976,723828736,30-04 15:39:50
78.846,8.654,7.692,4.808,0,71,9,15,5,0,76,8,12,4,0,75.728,8.738,9.709,5.825,0,249257984,750477312,30-04 15:39:51
86.598,7.216,3.093,3.093,0,89.899,4.040,5.051,1.010,0,86.735,6.122,3.061,4.082,0,88.119,5.941,1.980,3.960,0,340929536,594177536,30-04 15:39:52
88,7,1,4,0,79,11,4,6,0,86.735,6.122,4.082,3.061,0,89.691,7.216,0,3.093,0,320855552,1346043904,30-04 15:39:53
91,6,1,2,0,90.909,5.051,3.030,1.010,0,90,7,1,2,0,83.838,9.091,5.051,2.020,0,296221696,478654464,30-04 15:39:54
78.788,10.101,4.040,7.071,0,85.859,6.061,2.020,6.061,0,82.474,6.186,4.124,7.216,0,86.275,4.902,3.922,4.902,0,321597952,969575936,30-04 15:39:55
70,6,19,5,0,69.072,3.093,15.464,12.371,0,71.287,9.901,8.911,9.901,0,64.286,5.102,18.367,12.245,0,161825792,1592914944,30-04 15:39:56
64.356,5.941,27.723,1.980,0,67.677,5.051,25.253,2.020,0,75,6,15,4,0,52.041,4.082,43.878,0,0,161088000,136617984,30-04 15:39:57
62.626,4.040,30.303,3.030,0,75.510,5.102,12.245,7.143,0,66.327,1.020,31.633,1.020,0,60.204,2.041,34.694,3.061,0,158459904,341200896,30-04 15:39:58
84,4,8,4,0,57.576,6.061,32.323,4.040,0,61.765,5.882,31.373,0.980,0,73,5,21,1,0,154699776,341552640,30-04 15:39:59
70.408,3.061,25.510,1.020,0,55.340,4.854,38.835,0.971,0,66.327,7.143,22.449,4.082,0,66.667,5.051,24.242,4.040,0,152008192,204407296,30-04 15:40:00
65.657,3.030,26.263,5.051,0,63.918,4.124,29.897,2.062,0,69.388,3.061,25.510,2.041,0,75,4,19,2,0,154699264,341032960,30-04 15:40:01
63.636,8.081,23.232,5.051,0,63.265,4.082,29.592,3.061,0,65.347,3.960,29.703,0.990,0,69.697,5.051,24.242,1.010,0,137333760,136417280,30-04 15:40:02
69.697,4.040,18.182,8.081,0,63.366,3.960,28.713,3.960,0,54,2,43,1,0,64,3,29,4,0,181064192,341340160,30-04 15:40:03
55.556,5.051,25.253,14.141,0,66.667,5.051,20.202,8.081,0,74.227,7.216,13.402,5.155,0,57,7,21,15,0,168957952,1379237888,30-04 15:40:04
74,7,13,6,0,61.165,8.738,14.563,15.534,0,53.535,7.071,20.202,19.192,0,61.616,7.071,17.172,14.141,0,155463680,2099945472,30-04 15:40:05
68.687,5.051,16.162,10.101,0,66.667,6.061,16.162,11.111,0,54.545,3.030,32.323,10.101,0,69.388,4.082,20.408,6.122,0,149309440,750014464,30-04 15:40:06
61.616,5.051,26.263,7.071,0,65.657,7.071,23.232,4.040,0,70.707,5.051,18.182,6.061,0,70.103,3.093,23.711,3.093,0,143306240,204836864,30-04 15:40:07
85.714,9.184,3.061,2.041,0,85.859,7.071,5.051,2.020,0,87.879,5.051,5.051,2.020,0,88.889,5.051,3.030,3.030,0,348272128,750444544,30-04 15:40:08
85.149,5.941,3.960,4.950,0,83.505,3.093,10.309,3.093,0,87.755,4.082,1.020,7.143,0,81,6,6,7,0,285357568,610893824,30-04 15:40:09
88.119,4.950,1.980,4.950,0,84.158,9.901,2.970,2.970,0,78,10,6,6,0,82.828,10.101,5.051,2.020,0,310311424,1435250688,30-04 15:40:10
84.694,7.143,3.061,5.102,0,86,7,1,6,0,85.714,5.102,6.122,3.061,0,85.859,7.071,4.040,3.030,0,301521408,658341376,30-04 15:40:11
80,9,1,10,0,72.449,6.122,11.224,10.204,0,79.798,5.051,9.091,6.061,0,64.646,7.071,10.101,18.182,0,231814656,1757232640,30-04 15:40:12
55.446,5.941,37.624,0.990,0,72.449,5.102,18.367,4.082,0,63,3,32,2,0,65.686,4.902,26.471,2.941,0,146651136,244515840,30-04 15:40:13
63.636,4.040,30.303,2.020,0,65.686,8.824,22.549,2.941,0,66.667,8.333,22.917,2.083,0,73.469,5.102,18.367,3.061,0,160980480,341061632,30-04 15:40:14
70,6,21,3,0,75.248,5.941,17.822,0.990,0,54.639,3.093,42.268,0,0,70.707,5.051,22.222,2.020,0,160385536,204668928,30-04 15:40:15
67.708,4.167,25,3.125,0,62.626,7.071,27.273,3.030,0,74.257,4.950,16.832,3.960,0,69.697,6.061,24.242,0,0,145183744,343154688,30-04 15:40:16
65,4,30,1,0,72.165,6.186,14.433,7.216,0,73.267,5.941,17.822,2.970,0,69.608,4.902,23.529,1.961,0,151726080,341020672,30-04 15:40:17
73.196,6.186,18.557,2.062,0,69.307,4.950,18.812,6.931,0,55.556,4.040,39.394,1.010,0,70.103,3.093,25.773,1.031,0,156187648,136409088,30-04 15:40:18
79.208,6.931,11.881,1.980,0,68.687,5.051,23.232,3.030,0,67.677,6.061,23.232,3.030,0,64.356,8.911,20.792,5.941,0,162049024,341368832,30-04 15:40:19
65.306,5.102,26.531,3.061,0,69.388,7.143,19.388,4.082,0,65.347,8.911,19.802,5.941,0,77.778,5.051,11.111,6.061,0,163025920,749953024,30-04 15:40:20
62.245,6.122,10.204,21.429,0,67,9,11,13,0,65.306,9.184,12.245,13.265,0,65.657,5.051,15.152,14.141,0,152090112,2113441792,30-04 15:40:21
81,6,9,4,0,74.490,7.143,14.286,4.082,0,60.204,8.163,22.449,9.184,0,65.306,6.122,18.367,10.204,0,154203648,1159008256,30-04 15:40:22
66,4,26,4,0,68,7,19,6,0,71.429,5.102,17.347,6.122,0,65.657,5.051,25.253,4.040,0,156630016,409653248,30-04 15:40:23
81.633,6.122,10.204,2.041,0,82,7,6,5,0,82.178,7.921,6.931,2.970,0,84.848,8.081,3.030,4.040,0,295565312,750260224,30-04 15:40:24
85.149,8.911,2.970,2.970,0,87.129,9.901,0.990,1.980,0,88.660,8.247,1.031,2.062,0,87.129,5.941,5.941,0.990,0,317788672,545660928,30-04 15:40:25
82,8,3,7,0,87.879,8.081,1.010,3.030,0,82.828,8.081,5.051,4.040,0,76.531,10.204,9.184,4.082,0,314063872,1432051712,30-04 15:40:26
86.869,8.081,3.030,2.020,0,85.859,7.071,5.051,2.020,0,90,6,1,3,0,88.776,7.143,2.041,2.041,0,331728896,409313280,30-04 15:40:27
70.297,8.911,9.901,10.891,0,69.388,5.102,9.184,16.327,0,68,9,12,11,0,74.510,7.843,9.804,7.843,0,222312448,1929166336,30-04 15:40:28
66.337,4.950,26.733,1.980,0,71.569,1.961,21.569,4.902,0,65.979,2.062,28.866,3.093,0,65.657,9.091,20.202,5.051,0,145646592,389603840,30-04 15:40:29
71,5,20,4,0,68,4,27,1,0,68,3,25,4,0,74.747,2.020,19.192,4.040,0,152466432,409346048,30-04 15:40:30
59.794,1.031,38.144,1.031,0,55.446,5.941,35.644,2.970,0,55,4,40,1,0,74.747,8.081,14.141,3.030,0,154913792,136568832,30-04 15:40:31
67.677,5.051,22.222,5.051,0,68.687,3.030,27.273,1.010,0,72.727,6.061,19.192,2.020,0,72.449,4.082,18.367,5.102,0,159856640,341045248,30-04 15:40:32
62.245,6.122,29.592,2.041,0,70.297,2.970,23.762,2.970,0,68.367,4.082,25.510,2.041,0,64.286,6.122,29.592,0,0,143645184,204623872,30-04 15:40:33
62.626,4.040,31.313,2.020,0,58.163,5.102,35.714,1.020,0,75,8,9,8,0,63,6,28,3,0,147643392,341061632,30-04 15:40:34
67,4,27,2,0,69.072,4.124,24.742,2.062,0,75,5,13,7,0,66,4,29,1,0,168907264,341237760,30-04 15:40:35
59.184,6.122,33.673,1.020,0,70,5,22,3,0,73,5,18,4,0,64.646,3.030,31.313,1.010,0,151539712,208646144,30-04 15:40:36
65.979,6.186,19.588,8.247,0,69,8,6,17,0,70.408,8.163,9.184,12.245,0,67,9,7,17,0,164502016,1964281344,30-04 15:40:37
72,8,16,4,0,65.979,8.247,18.557,7.216,0,70,7,13,10,0,65.979,6.186,12.371,15.464,0,151483904,1512641024,30-04 15:40:38
