"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node3.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 16:01:22 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
55.670,6.186,32.990,5.155,0,74.747,9.091,12.121,4.040,0,67.677,5.051,26.263,1.010,0,61.616,5.051,29.293,4.040,0,122712576,445455872,30-04 16:01:40
46.465,6.061,35.354,12.121,0,49.495,5.051,33.333,12.121,0,44.330,4.124,38.144,13.402,0,51.515,4.040,39.394,5.051,0,15359488,918491648,30-04 16:01:41
54,6,37,3,0,40.816,5.102,51.020,3.061,0,55.556,6.061,37.374,1.010,0,51.515,4.040,44.444,0,0,2688512,204640256,30-04 16:01:42
44,5,51,0,0,40.816,4.082,55.102,0,0,51,3,46,0,0,52,5,43,0,0,0,32768,30-04 16:01:43
64.948,6.186,25.773,3.093,0,64.706,4.902,26.471,3.922,0,59.375,4.167,35.417,1.042,0,69.608,2.941,24.510,2.941,0,117970432,272973824,30-04 16:01:44
70,5,23,2,0,75.510,7.143,13.265,4.082,0,72,7,17,4,0,61.856,6.186,31.959,0,0,162388480,227184128,30-04 16:01:45
76.699,5.825,13.592,3.883,0,64,6,28,2,0,61.224,5.102,27.551,6.122,0,62.626,6.061,31.313,0,0,163189248,318480896,30-04 16:01:46
63.636,11.111,14.141,11.111,0,63.636,8.081,17.172,11.111,0,70.833,7.292,15.625,6.250,0,73,7,7,13,0,151626752,1295482880,30-04 16:01:47
72.727,9.091,14.141,4.040,0,72,7,19,2,0,63.265,8.163,25.510,3.061,0,59.794,6.186,30.928,3.093,0,148056576,386711040,30-04 16:01:48
58.416,7.921,28.713,4.950,0,47.959,5.102,45.918,1.020,0,56,6,33,5,0,61,5,27,7,0,6408192,568332800,30-04 16:01:49
66.667,6.061,26.263,1.010,0,53.535,4.040,41.414,1.010,0,56,7,33,4,0,55.670,5.155,39.175,0,0,28153344,165223936,30-04 16:01:50
62.887,5.155,29.897,2.062,0,73,5,19,3,0,62,5,32,1,0,63.636,5.051,30.303,1.010,0,158986752,175837696,30-04 16:01:51
66,6,24,4,0,70.707,4.040,20.202,5.051,0,63.636,5.051,29.293,2.020,0,65.347,5.941,24.752,3.960,0,152609280,341057536,30-04 16:01:52
71.429,7.143,13.265,8.163,0,69.697,6.061,23.232,1.010,0,56.701,6.186,37.113,0,0,67.677,7.071,23.232,2.020,0,161609216,393809920,30-04 16:01:53
56.863,7.843,24.510,10.784,0,62.745,6.863,16.667,13.725,0,72.165,5.155,10.309,12.371,0,60.417,5.208,16.667,17.708,0,157891584,1342799360,30-04 16:01:54
61.616,5.051,29.293,4.040,0,68.687,6.061,18.182,7.071,0,68.317,4.950,16.832,9.901,0,68,5,22,5,0,156259328,654639616,30-04 16:01:55
65.306,8.163,22.449,4.082,0,66.667,6.061,25.253,2.020,0,53.535,4.040,37.374,5.051,0,66.667,4.040,25.253,4.040,0,156978176,477462528,30-04 16:01:56
62.626,7.071,20.202,10.101,0,68.367,4.082,22.449,5.102,0,65.657,6.061,21.212,7.071,0,71.134,6.186,14.433,8.247,0,157875712,750145536,30-04 16:01:57
70.707,7.071,20.202,2.020,0,71.717,6.061,20.202,2.020,0,76.531,3.061,19.388,1.020,0,62.626,5.051,31.313,1.010,0,161103872,136855040,30-04 16:01:58
67.347,7.143,21.429,4.082,0,61,4,34,1,0,67.677,4.040,26.263,2.020,0,65.347,6.931,23.762,3.960,0,152587264,408932864,30-04 16:01:59
63.265,8.163,24.490,4.082,0,75.248,7.921,10.891,5.941,0,67,7,21,5,0,69.697,6.061,21.212,3.030,0,152723456,605670912,30-04 16:02:00
69.307,5.941,14.851,9.901,0,65.306,5.102,21.429,8.163,0,63,6,24,7,0,63.636,5.051,23.232,8.081,0,154058240,826749440,30-04 16:02:01
71.429,8.163,11.224,9.184,0,67,6,23,4,0,77.320,5.155,11.340,6.186,0,56,8,32,4,0,156061696,750424064,30-04 16:02:02
64.286,4.082,28.571,3.061,0,70.408,5.102,20.408,4.082,0,74,7,13,6,0,62,5,26,7,0,158009344,714403328,30-04 16:02:03
65.347,5.941,26.733,1.980,0,61.765,4.902,30.392,2.941,0,67.677,5.051,24.242,3.030,0,54.545,7.071,34.343,4.040,0,160199680,351604736,30-04 16:02:04
73,8,10,9,0,69.697,6.061,17.172,7.071,0,63,8,27,2,0,64.286,6.122,22.449,7.143,0,141032960,639017472,30-04 16:02:05
69.388,2.041,26.531,2.041,0,71.134,3.093,24.742,1.031,0,63.366,4.950,29.703,1.980,0,63,6,30,1,0,165264896,136486912,30-04 16:02:06
53.535,7.071,37.374,2.020,0,76,4,14,6,0,60,5,30,5,0,75.258,3.093,20.619,1.031,0,155805696,341082112,30-04 16:02:07
60.577,10.577,20.192,8.654,0,69,8,17,6,0,62.245,8.163,24.490,5.102,0,63.636,10.101,16.162,10.101,0,141239296,1213820416,30-04 16:02:08
74.490,4.082,17.347,4.082,0,60.606,8.081,27.273,4.040,0,60.396,7.921,22.772,8.911,0,70,8,14,8,0,167872000,676913152,30-04 16:02:09
72.165,3.093,19.588,5.155,0,68.317,4.950,24.752,1.980,0,68.687,5.051,22.222,4.040,0,64.286,6.122,26.531,3.061,0,164739584,495878656,30-04 16:02:10
75,4,16,5,0,63.636,7.071,25.253,4.040,0,66.667,7.843,24.510,0.980,0,60.396,7.921,27.723,3.960,0,162442240,545579008,30-04 16:02:11
62.245,4.082,29.592,4.082,0,70.297,5.941,12.871,10.891,0,64.356,5.941,23.762,5.941,0,67.677,4.040,25.253,3.030,0,156248064,818393088,30-04 16:02:12
67.677,7.071,19.192,6.061,0,68,8,23,1,0,70.707,4.040,22.222,3.030,0,77.551,6.122,14.286,2.041,0,153302016,341123072,30-04 16:02:13
62,6,29,3,0,71.429,4.082,22.449,2.041,0,60.784,3.922,34.314,0.980,0,61,9,28,2,0,156912640,136478720,30-04 16:02:14
76,6,13,5,0,59.596,4.040,30.303,6.061,0,63.265,6.122,30.612,0,0,68.687,3.030,24.242,4.040,0,156788224,341053440,30-04 16:02:15
71.287,3.960,22.772,1.980,0,66.667,3.922,25.490,3.922,0,62.376,7.921,21.782,7.921,0,60.204,4.082,31.633,4.082,0,148456960,616951808,30-04 16:02:16
60.204,7.143,24.490,8.163,0,65.306,6.122,16.327,12.245,0,65.657,6.061,14.141,14.141,0,60.606,8.081,18.182,13.131,0,164433408,1568198656,30-04 16:02:17
78.571,3.061,15.306,3.061,0,63,6,30,1,0,66.327,5.102,25.510,3.061,0,69.388,6.122,18.367,6.122,0,151653376,341028864,30-04 16:02:18
68,3,27,2,0,57,4,34,5,0,68.687,7.071,20.202,4.040,0,64.286,8.163,20.408,7.143,0,158308864,545611776,30-04 16:02:19
61.856,6.186,25.773,6.186,0,70.707,5.051,14.141,10.101,0,71.287,5.941,14.851,7.921,0,62.626,3.030,30.303,4.040,0,151595008,787521024,30-04 16:02:20
67.677,7.071,20.202,5.051,0,62.626,5.051,28.283,4.040,0,67.010,4.124,27.835,1.031,0,77.778,5.051,8.081,9.091,0,164481024,531172864,30-04 16:02:21
61.616,5.051,27.273,6.061,0,66.019,7.767,21.359,4.854,0,61,5,22,12,0,65.306,5.102,20.408,9.184,0,154362880,659170304,30-04 16:02:22
64.286,7.143,24.490,4.082,0,65.979,5.155,26.804,2.062,0,66,6,24,4,0,78,3,12,7,0,160297472,409427968,30-04 16:02:23
69.388,3.061,27.551,0,0,58.416,5.941,34.653,0.990,0,62.626,5.051,32.323,0,0,80,9,3,8,0,159943680,136478720,30-04 16:02:24
66,6,27,1,0,79.592,5.102,7.143,8.163,0,57.576,5.051,34.343,3.030,0,61.386,3.960,33.663,0.990,0,160986112,341041152,30-04 16:02:25
63.265,3.061,29.592,4.082,0,61.616,8.081,26.263,4.040,0,80.392,3.922,13.725,1.961,0,66,8,23,3,0,152906240,411140096,30-04 16:02:26
70.707,8.081,12.121,9.091,0,56,6,25,13,0,58.586,5.051,27.273,9.091,0,62.245,4.082,23.469,10.204,0,169052160,1300848640,30-04 16:02:27
60.204,7.143,29.592,3.061,0,71.579,6.316,15.789,6.316,0,69.697,3.030,18.182,9.091,0,60.606,8.081,19.192,12.121,0,163384320,949121024,30-04 16:02:28
71.717,3.030,14.141,11.111,0,69.307,4.950,23.762,1.980,0,59.184,4.082,34.694,2.041,0,59.375,4.167,30.208,6.250,0,155621376,545456128,30-04 16:02:29
70.707,5.051,19.192,5.051,0,60.606,8.081,26.263,5.051,0,67.677,8.081,18.182,6.061,0,65.306,5.102,23.469,6.122,0,167057408,457731584,30-04 16:02:30
69,5,25,1,0,73,7,15,5,0,72.449,7.143,14.286,6.122,0,67.347,7.143,17.347,8.163,0,133990912,702861824,30-04 16:02:31
62.626,8.081,24.242,5.051,0,64.706,3.922,27.451,3.922,0,68,6,19,7,0,69,4,24,3,0,172303360,545693696,30-04 16:02:32
75.258,6.186,16.495,2.062,0,65,6,26,3,0,59.794,6.186,32.990,1.031,0,69,10,14,7,0,157449216,341147648,30-04 16:02:33
74.747,6.061,14.141,5.051,0,66.327,3.061,18.367,12.245,0,67,8,19,6,0,69,6,24,1,0,161359360,681893888,30-04 16:02:34
67.327,5.941,23.762,2.970,0,70,7,16,7,0,68.317,4.950,23.762,2.970,0,62.626,4.040,32.323,1.010,0,152619520,409272320,30-04 16:02:35
61.224,4.082,29.592,5.102,0,67.327,4.950,22.772,4.950,0,59.406,3.960,33.663,2.970,0,76,6,15,3,0,152142848,341327872,30-04 16:02:36
56,4,40,0,0,73.737,5.051,20.202,1.010,0,59,6,33,2,0,71.717,7.071,17.172,4.040,0,166666752,137273344,30-04 16:02:37
65,7,24,4,0,67.647,4.902,25.490,1.961,0,70.408,6.122,22.449,1.020,0,64.646,7.071,25.253,3.030,0,150493184,341045248,30-04 16:02:38
65.306,5.102,23.469,6.122,0,64.646,6.061,22.222,7.071,0,70,6,23,1,0,75.758,5.051,17.172,2.020,0,158648320,643243008,30-04 16:02:39
63,7,18,12,0,54.639,5.155,16.495,23.711,0,66.667,6.061,11.111,16.162,0,60,9,13,18,0,153200128,1947345920,30-04 16:02:40
74.490,4.082,17.347,4.082,0,64.356,4.950,27.723,2.970,0,60,6,31,3,0,72.449,6.122,14.286,7.143,0,170831872,409477120,30-04 16:02:41
70.408,7.143,18.367,4.082,0,64,6,22,8,0,62,11,19,8,0,66.667,7.071,24.242,2.020,0,155475968,545480704,30-04 16:02:42
68.367,4.082,20.408,7.143,0,72,9,11,8,0,59.184,6.122,27.551,7.143,0,58.416,5.941,25.743,9.901,0,173215232,750223360,30-04 16:02:43
70.707,4.040,21.212,4.040,0,57.576,5.051,33.333,4.040,0,64.583,8.333,19.792,7.292,0,63.636,9.091,19.192,8.081,0,165558784,682086400,30-04 16:02:44
50.505,3.030,39.394,7.071,0,65,9,22,4,0,55.556,6.061,28.283,10.101,0,66.667,2.020,26.263,5.051,0,158862336,681975808,30-04 16:02:45
58.163,2.041,36.735,3.061,0,61.856,2.062,30.928,5.155,0,66.337,5.941,21.782,5.941,0,70.297,3.960,19.802,5.941,0,158587392,409337856,30-04 16:02:46
72.727,11.111,11.111,5.051,0,57.576,8.081,23.232,11.111,0,54.902,5.882,36.275,2.941,0,60.606,3.030,32.323,4.040,0,161269760,683847680,30-04 16:02:47
57,6,34,3,0,74.747,6.061,14.141,5.051,0,75.258,5.155,14.433,5.155,0,62.887,5.155,30.928,1.031,0,167630848,341131264,30-04 16:02:48
59.794,5.155,30.928,4.124,0,68,7,23,2,0,68.317,4.950,22.772,3.960,0,70.588,5.882,18.627,4.902,0,153794560,341147648,30-04 16:02:49
68.932,5.825,24.272,0.971,0,67.327,4.950,22.772,4.950,0,70.103,4.124,23.711,2.062,0,62.626,5.051,30.303,2.020,0,155664896,204746752,30-04 16:02:50
74.490,3.061,18.367,4.082,0,79.592,5.102,13.265,2.041,0,57.843,7.843,27.451,6.863,0,66.337,4.950,28.713,0,0,165155328,341053440,30-04 16:02:51
66.337,9.901,21.782,1.980,0,71.717,3.030,23.232,2.020,0,62.626,6.061,31.313,0,0,60.396,5.941,31.683,1.980,0,143644160,156409344,30-04 16:02:52
70.103,5.155,18.557,6.186,0,59.596,6.061,28.283,6.061,0,64.948,11.340,16.495,7.216,0,67.347,6.122,23.469,3.061,0,176887808,662970880,30-04 16:02:53
72.727,5.051,9.091,13.131,0,61.616,8.081,19.192,11.111,0,69,8,11,12,0,61.765,9.804,12.745,15.686,0,142125056,1826979328,30-04 16:02:54
72.449,6.122,15.306,6.122,0,64,8,23,5,0,58,11,22,9,0,64.646,6.061,23.232,6.061,0,174215680,831922688,30-04 16:02:55
79.798,7.071,9.091,4.040,0,67.010,4.124,25.773,3.093,0,61.616,6.061,25.253,7.071,0,64,6,24,6,0,162519552,750178304,30-04 16:02:56
73,8,17,2,0,67,5,24,4,0,70,9,18,3,0,74,6,18,2,0,157016064,302026240,30-04 16:02:57
62.626,6.061,21.212,10.101,0,65.979,5.155,23.711,5.155,0,57,9,30,4,0,67,4,21,8,0,152200704,653812224,30-04 16:02:58
79.798,7.071,8.081,5.051,0,67.010,5.155,20.619,7.216,0,72.449,6.122,16.327,5.102,0,77.320,6.186,8.247,8.247,0,232172032,750448640,30-04 16:02:59
88.235,4.902,4.902,1.961,0,84.848,7.071,6.061,2.020,0,86.735,6.122,5.102,2.041,0,91,5,2,2,0,352939008,409284608,30-04 16:03:00
78.723,5.319,9.574,6.383,0,75.758,8.081,9.091,7.071,0,81,5,8,6,0,80.808,9.091,3.030,7.071,0,270727680,1206242816,30-04 16:03:01
64.286,5.102,16.327,14.286,0,67,4,25,4,0,68.627,8.824,7.843,14.706,0,70,8,12,10,0,133957632,971985408,30-04 16:03:02
58.586,5.051,34.343,2.020,0,64.356,1.980,31.683,1.980,0,60.396,4.950,28.713,5.941,0,68,2,27,3,0,164201984,278147072,30-04 16:03:03
61.386,7.921,28.713,1.980,0,70,6,22,2,0,69.697,9.091,16.162,5.051,0,74.490,8.163,15.306,2.041,0,143818752,341147648,30-04 16:03:04
63,4,33,0,0,66.337,3.960,28.713,0.990,0,73.469,6.122,16.327,4.082,0,71.287,2.970,19.802,5.941,0,165767168,136605696,30-04 16:03:05
70.297,5.941,19.802,3.960,0,56.701,5.155,35.052,3.093,0,72.727,4.040,18.182,5.051,0,62.626,3.030,28.283,6.061,0,142844416,409415680,30-04 16:03:06
62.500,2.083,34.375,1.042,0,67,5,24,4,0,77.778,3.030,8.081,11.111,0,66.667,4.040,28.283,1.010,0,157766656,342110208,30-04 16:03:07
75.510,4.082,19.388,1.020,0,63,5,29,3,0,51.020,2.041,46.939,0,0,68,6,21,5,0,168766464,204623872,30-04 16:03:08
79.208,9.901,4.950,5.941,0,56.566,7.071,22.222,14.141,0,64.286,4.082,16.327,15.306,0,60.204,5.102,19.388,15.306,0,168080896,1358921216,30-04 16:03:09
60.204,6.122,11.224,22.449,0,68,6,19,7,0,65.306,6.122,14.286,14.286,0,76.471,8.824,5.882,8.824,0,144036864,1913319936,30-04 16:03:10
61.053,4.211,22.105,12.632,0,78.788,5.051,10.101,6.061,0,56.566,9.091,28.283,6.061,0,64.646,4.040,26.263,5.051,0,183042560,714075648,30-04 16:03:11
71.717,2.020,19.192,7.071,0,71.569,4.902,21.569,1.961,0,63.636,8.081,22.222,6.061,0,70.707,5.051,20.202,4.040,0,148110336,377287168,30-04 16:03:12
75.758,4.040,15.152,5.051,0,63.636,4.040,26.263,6.061,0,56.863,7.843,31.373,3.922,0,71.134,4.124,21.649,3.093,0,162894848,550907392,30-04 16:03:13
79.592,8.163,6.122,6.122,0,78,8,10,4,0,83.505,6.186,5.155,5.155,0,76.768,7.071,12.121,4.040,0,272715264,858083840,30-04 16:03:14
89.796,6.122,1.020,3.061,0,86,7,5,2,0,82.828,9.091,6.061,2.020,0,85.714,9.184,2.041,3.061,0,329832448,297123840,30-04 16:03:15
82.178,7.921,6.931,2.970,0,84.848,5.051,8.081,2.020,0,81.188,7.921,4.950,5.941,0,88.119,6.931,1.980,2.970,0,340121600,725011968,30-04 16:03:16
74.490,7.143,9.184,9.184,0,60.417,10.417,7.292,21.875,0,63,11,16,10,0,75.510,7.143,9.184,8.163,0,161287168,1866256896,30-04 16:03:17
67.347,7.143,13.265,12.245,0,66.337,5.941,23.762,3.960,0,69,4,25,2,0,65,5,25,5,0,183473664,619396608,30-04 16:03:18
70.408,8.163,14.286,7.143,0,55.102,3.061,38.776,3.061,0,67,7,21,5,0,64.646,4.040,29.293,2.020,0,147372032,405193216,30-04 16:03:19
67.347,5.102,26.531,1.020,0,69.388,8.163,19.388,3.061,0,71.717,5.051,14.141,9.091,0,54.455,6.931,34.653,3.960,0,153251328,409313280,30-04 16:03:20
74.490,4.082,16.327,5.102,0,68.367,5.102,24.490,2.041,0,63.265,3.061,33.673,0,0,61.616,3.030,32.323,3.030,0,152439808,136572928,30-04 16:03:21
62.500,3.125,31.250,3.125,0,71.429,5.102,17.347,6.122,0,66,4,25,5,0,64.948,5.155,26.804,3.093,0,158462464,341114880,30-04 16:03:22
63,2,32,3,0,56,7,37,0,0,79.798,3.030,14.141,3.030,0,63.366,6.931,26.733,2.970,0,154213376,175164928,30-04 16:03:23
77.320,4.124,14.433,4.124,0,61,6,29,4,0,67.647,5.882,23.529,2.941,0,56.566,4.040,34.343,5.051,0,165716480,370958848,30-04 16:03:24
71,6,19,4,0,74.747,4.040,20.202,1.010,0,67.347,5.102,23.469,4.082,0,64.356,4.950,27.723,2.970,0,152591872,341069824,30-04 16:03:25
61,4,34,1,0,67,5,25,3,0,63.265,5.102,29.592,2.041,0,67.677,8.081,21.212,3.030,0,163152896,223194624,30-04 16:03:26
71,12,12,5,0,70.408,9.184,9.184,11.224,0,72.727,10.101,4.040,13.131,0,68,8,16,8,0,133913600,1945047552,30-04 16:03:27
65.625,7.292,9.375,17.708,0,65.625,4.167,16.667,13.542,0,73,8,9,10,0,66.667,10.101,14.141,9.091,0,146354688,1427336704,30-04 16:03:28
61,5,25,9,0,63.636,5.051,26.263,5.051,0,61.386,5.941,26.733,5.941,0,74.257,6.931,10.891,7.921,0,181987840,563393024,30-04 16:03:29
80,9,8,3,0,81,8,7,4,0,67.677,8.081,19.192,5.051,0,77.451,5.882,11.765,4.902,0,234602496,750198784,30-04 16:03:30
84.158,8.911,4.950,1.980,0,84.158,6.931,3.960,4.950,0,85,7,2,6,0,87.755,6.122,3.061,3.061,0,326055936,773983232,30-04 16:03:31
90.816,4.082,0,5.102,0,86.869,9.091,1.010,3.030,0,85,9,3,3,0,81.633,12.245,2.041,4.082,0,305375744,1135473664,30-04 16:03:32
87.129,7.921,2.970,1.980,0,83.168,6.931,8.911,0.990,0,88.776,7.143,1.020,3.061,0,84.694,8.163,4.082,3.061,0,307192832,456666624,30-04 16:03:33
71.134,7.216,13.402,8.247,0,78.571,7.143,8.163,6.122,0,69.697,9.091,12.121,9.091,0,78.125,6.250,3.125,12.500,0,222124544,1115058688,30-04 16:03:34
66.327,3.061,20.408,10.204,0,74.490,8.163,10.204,7.143,0,68.750,7.292,11.458,12.500,0,70.103,5.155,14.433,10.309,0,163722240,1227698176,30-04 16:03:35
72.449,4.082,22.449,1.020,0,58.824,6.863,34.314,0,0,68.317,2.970,27.723,0.990,0,73.267,3.960,18.812,3.960,0,162874368,136695808,30-04 16:03:36
68.367,6.122,21.429,4.082,0,72.449,7.143,17.347,3.061,0,68.317,5.941,24.752,0.990,0,76.768,6.061,15.152,2.020,0,151236096,409337856,30-04 16:03:37
78,6,11,5,0,63.636,5.051,30.303,1.010,0,71.287,5.941,16.832,5.941,0,62,5,32,1,0,152906240,342122496,30-04 16:03:38
65.657,4.040,28.283,2.020,0,72.449,6.122,19.388,2.041,0,61.224,3.061,32.653,3.061,0,61.616,8.081,27.273,3.030,0,158874112,136724480,30-04 16:03:39
70.408,7.143,19.388,3.061,0,79.798,5.051,8.081,7.071,0,62.245,6.122,30.612,1.020,0,58.586,5.051,35.354,1.010,0,144752128,341250048,30-04 16:03:40
62.626,4.040,31.313,2.020,0,74.257,4.950,18.812,1.980,0,71.569,6.863,18.627,2.941,0,62.500,5.208,31.250,1.042,0,146028032,136740864,30-04 16:03:41
67.347,3.061,28.571,1.020,0,70.833,1.042,27.083,1.042,0,73.196,3.093,17.526,6.186,0,64.286,4.082,28.571,3.061,0,160003584,409280512,30-04 16:03:42
60.204,9.184,23.469,7.143,0,73.737,9.091,14.141,3.030,0,71.134,4.124,21.649,3.093,0,74,10,12,4,0,154563072,568786432,30-04 16:03:43
70.408,6.122,13.265,10.204,0,65.049,7.767,15.534,11.650,0,56.863,7.843,15.686,19.608,0,56,6,16,22,0,153721344,1886798336,30-04 16:03:44
74,6,13,7,0,60.606,8.081,20.202,11.111,0,62.626,7.071,10.101,20.202,0,67.010,8.247,14.433,10.309,0,147235328,1500172288,30-04 16:03:45
71,4,25,0,0,61.616,4.040,34.343,0,0,70.297,7.921,17.822,3.960,0,72.277,5.941,18.812,2.970,0,156835840,136474624,30-04 16:03:46
84.158,6.931,4.950,3.960,0,87.129,4.950,5.941,1.980,0,87.629,8.247,0,4.124,0,81.188,8.911,4.950,4.950,0,344057344,886517760,30-04 16:03:47
85.859,9.091,4.040,1.010,0,85,8,4,3,0,91,6,1,2,0,86,7,1,6,0,320113152,859311104,30-04 16:03:48
76.531,7.143,4.082,12.245,0,84.536,7.216,5.155,3.093,0,78.218,7.921,6.931,6.931,0,73.267,8.911,10.891,6.931,0,256116736,1123324416,30-04 16:03:49
74.747,5.051,11.111,9.091,0,76.768,8.081,11.111,4.040,0,84.536,4.124,10.309,1.031,0,78,10,8,4,0,249288704,626647040,30-04 16:03:50
76,7,6,11,0,64,6,9,21,0,69.307,5.941,13.861,10.891,0,64.286,6.122,18.367,11.224,0,148785152,1298661376,30-04 16:03:51
64.646,6.061,26.263,3.030,0,56,6,29,9,0,61.856,7.216,23.711,7.216,0,59.804,8.824,27.451,3.922,0,180752896,253923840,30-04 16:03:52
67.677,7.071,21.212,4.040,0,62,6,30,2,0,65.306,5.102,25.510,4.082,0,79.592,6.122,11.224,3.061,0,156541952,341127168,30-04 16:03:53
73,5,20,2,0,56.566,2.020,41.414,0,0,59.406,5.941,33.663,0.990,0,71.287,9.901,12.871,5.941,0,153593344,205918208,30-04 16:03:54
64,6,29,1,0,57.732,5.155,35.052,2.062,0,77,5,17,1,0,77,7,10,6,0,165897216,341110784,30-04 16:03:55
76,4,18,2,0,65.686,10.784,22.549,0.980,0,78.788,4.040,16.162,1.010,0,73.737,8.081,12.121,6.061,0,147351040,341110784,30-04 16:03:56
70.707,5.051,22.222,2.020,0,71,4,21,4,0,66.667,2.020,30.303,1.010,0,58,5,37,0,0,160638464,136617984,30-04 16:03:57
67.677,5.051,17.172,10.101,0,64.646,6.061,26.263,3.030,0,74,5,20,1,0,63.636,4.040,29.293,3.030,0,159144960,341393408,30-04 16:03:58
74.490,6.122,9.184,10.204,0,69.307,8.911,10.891,10.891,0,67,8,24,1,0,60.396,5.941,28.713,4.950,0,162036224,1248841216,30-04 16:03:59
68.317,5.941,18.812,6.931,0,73.469,7.143,3.061,16.327,0,64.356,5.941,13.861,15.842,0,64.286,8.163,7.143,20.408,0,144198144,2083103232,30-04 16:04:00
72,7,15,6,0,67.010,7.216,19.588,6.186,0,78.788,9.091,8.081,4.040,0,65.049,7.767,16.505,10.680,0,163219456,827904000,30-04 16:04:01
59.596,7.071,30.303,3.030,0,62.626,6.061,29.293,2.020,0,75,7,15,3,0,72.277,5.941,17.822,3.960,0,159631872,501808640,30-04 16:04:02
