"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","01 May 2025 04:00:25 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
7.071,0,82.828,10.101,0,16.327,3.061,60.204,20.408,0,17.204,0,58.065,24.731,0,16,2,63,19,0,48354304,36864,01-05 04:00:41
8.824,1.961,82.353,6.863,0,18,3,60,19,0,29.293,3.030,40.404,27.273,0,21.649,2.062,57.732,18.557,0,47204352,868352,01-05 04:00:42
24,1,48,27,0,5.941,0.990,86.139,6.931,0,16,2,63,19,0,12.121,2.020,70.707,15.152,0,44979200,0,01-05 04:00:43
16.327,2.041,62.245,19.388,0,22.222,4.040,48.485,25.253,0,6.061,1.010,88.889,4.040,0,17.172,1.010,65.657,16.162,0,43947008,8192,01-05 04:00:44
19.192,2.020,61.616,17.172,0,16,2,70,12,0,22.549,1.961,52.941,22.549,0,17.172,2.020,65.657,15.152,0,44321280,0,01-05 04:00:45
31.683,3.960,33.663,30.693,0,0,0,100,0,0,18.557,2.062,59.794,19.588,0,18.627,0.980,63.725,16.667,0,44888064,36864,01-05 04:00:46
31,2,39,28,0,13.131,1.010,73.737,12.121,0,14.851,0.990,76.238,7.921,0,21.782,1.980,61.386,14.851,0,41944576,0,01-05 04:00:47
17.708,1.042,62.500,18.750,0,21.649,1.031,52.577,24.742,0,2.020,1.010,92.929,4.040,0,19.388,1.020,60.204,19.388,0,43475456,0,01-05 04:00:48
17.708,0,64.583,17.708,0,25.743,1.980,55.446,16.832,0,8.247,1.031,81.443,9.278,0,21.429,3.061,56.122,19.388,0,41527296,12288,01-05 04:00:49
19.388,1.020,62.245,17.347,0,27.184,3.883,44.660,24.272,0,2.970,0,95.050,1.980,0,21.359,1.942,59.223,17.476,0,41551360,8192,01-05 04:00:50
21.569,1.961,59.804,16.667,0,24.242,2.020,50.505,23.232,0,13,3,73,11,0,17.647,1.961,70.588,9.804,0,41335296,28672,01-05 04:00:51
21.429,2.041,57.143,19.388,0,24.490,2.041,51.020,22.449,0,1.010,1.010,96.970,1.010,0,23.762,1.980,56.436,17.822,0,40428544,0,01-05 04:00:52
33,4,34,29,0,18.947,0,61.053,20,0,2.941,0,96.078,0.980,0,17.308,3.846,68.269,10.577,0,40087552,0,01-05 04:00:53
22.917,1.042,55.208,20.833,0,22.449,2.041,58.163,17.347,0,6,1,88,5,0,18.750,1.042,63.542,16.667,0,38210560,0,01-05 04:00:54
24.742,3.093,48.454,23.711,0,13.861,1.980,72.277,11.881,0,7.921,0.990,84.158,6.931,0,18.627,0.980,63.725,16.667,0,39410176,0,01-05 04:00:55
15.306,1.020,74.490,9.184,0,24.490,1.020,57.143,17.347,0,19.192,2.020,65.657,13.131,0,22.772,2.970,57.426,16.832,0,37984768,32768,01-05 04:00:56
2.020,0,95.960,2.020,0,17.172,1.010,66.667,15.152,0,22.222,3.030,53.535,21.212,0,24.242,1.010,55.556,19.192,0,38318592,0,01-05 04:00:57
0,1,99,0,0,18.085,2.128,60.638,19.149,0,26,2,55,17,0,24.742,2.062,52.577,20.619,0,37473792,0,01-05 04:00:58
2,0,97,1,0,19.802,0.990,66.337,12.871,0,27.273,2.020,47.475,23.232,0,21.875,0,58.333,19.792,0,37497344,0,01-05 04:00:59
0,1.010,97.980,1.010,0,20,1,65,14,0,19.608,1.961,62.745,15.686,0,27,2,44,27,0,38424576,0,01-05 04:01:00
4.082,0,88.776,7.143,0,29.167,2.083,40.625,28.125,0,32.990,4.124,44.330,18.557,0,29,4,39,28,0,48432640,136454144,01-05 04:01:01
23.529,1.961,52.941,21.569,0,24.490,1.020,47.959,26.531,0,20.833,3.125,48.958,27.083,0,13.402,2.062,68.041,16.495,0,60724224,0,01-05 04:01:02
4.040,2.020,90.909,3.030,0,30.392,2.941,45.098,21.569,0,24.510,2.941,54.902,17.647,0,23.404,4.255,40.426,31.915,0,48690688,12288,01-05 04:01:03
2.062,0,94.845,3.093,0,24.272,3.883,48.544,23.301,0,15.152,1.010,68.687,15.152,0,20.202,2.020,58.586,19.192,0,40765440,0,01-05 04:01:04
4,0,94,2,0,33,1,43,23,0,26.471,3.922,51.961,17.647,0,27.723,1.980,52.475,17.822,0,41110528,0,01-05 04:01:05
4.040,0,93.939,2.020,0,19.608,1.961,64.706,13.725,0,25.253,1.010,54.545,19.192,0,30.303,2.020,44.444,23.232,0,38227456,32768,01-05 04:01:06
13.861,1.980,75.248,8.911,0,19.388,1.020,64.286,15.306,0,13.265,1.020,74.490,11.224,0,31.313,1.010,46.465,21.212,0,37806592,12288,01-05 04:01:07
12,0,82,6,0,24.242,0,56.566,19.192,0,26.531,2.041,52.041,19.388,0,14.563,1.942,73.786,9.709,0,36757504,4096,01-05 04:01:08
1,0,99,0,0,18.182,2.020,64.646,15.152,0,10.204,1.020,78.571,10.204,0,38.095,1.905,32.381,27.619,0,36068864,12288,01-05 04:01:09
9,1,84,6,0,22.549,1.961,65.686,9.804,0,18.627,1.961,66.667,12.745,0,24.176,1.099,48.352,26.374,0,35417600,0,01-05 04:01:10
23.469,1.020,58.163,17.347,0,24.490,0,57.143,18.367,0,3,0,96,1,0,19.608,2.941,61.765,15.686,0,35437056,32768,01-05 04:01:11
21.739,2.174,53.261,22.826,0,19,3,62,16,0,12.245,0,79.592,8.163,0,15,1,75,9,0,35494912,4616192,01-05 04:01:12
12.245,0,79.592,8.163,0,15.842,1.980,68.317,13.861,0,20,2,60,18,0,11.111,2.020,77.778,9.091,0,32771584,0,01-05 04:01:13
9.901,1.980,82.178,5.941,0,14.141,2.020,72.727,11.111,0,21.782,2.970,58.416,16.832,0,25.510,1.020,54.082,19.388,0,35191808,20480,01-05 04:01:14
31,2,45,22,0,0,0,100,0,0,17.172,1.010,70.707,11.111,0,20,1,66,13,0,31229440,0,01-05 04:01:15
33.663,0.990,42.574,22.772,0,6.061,2.020,84.848,7.071,0,17.172,0,69.697,13.131,0,12.121,2.020,76.768,9.091,0,34391552,0,01-05 04:01:16
18.367,0,70.408,11.224,0,21.212,1.010,63.636,14.141,0,19,3,70,8,0,19.192,2.020,63.636,15.152,0,32389120,540672,01-05 04:01:17
16.162,1.010,69.697,13.131,0,19.388,1.020,65.306,14.286,0,9,1,82,8,0,18,2,66,14,0,32478720,0,01-05 04:01:18
25.490,2.941,57.843,13.725,0,19.802,2.970,64.356,12.871,0,18,2,68,12,0,17.172,2.020,69.697,11.111,0,33915392,323584,01-05 04:01:19
14,1,76,9,0,20,2,65,13,0,20.588,1.961,64.706,12.745,0,15.464,1.031,71.134,12.371,0,31287296,0,01-05 04:01:20
19,2,66,13,0,7.843,1.961,84.314,5.882,0,23.404,1.064,58.511,17.021,0,27.184,0,61.165,11.650,0,31769088,0,01-05 04:01:21
24,1,59,16,0,10.891,1.980,79.208,7.921,0,5.941,0,90.099,3.960,0,23.711,1.031,56.701,18.557,0,31123968,28672,01-05 04:01:22
23.301,1.942,61.165,13.592,0,21.649,1.031,59.794,17.526,0,1.020,0,98.980,0,0,24.242,0,58.586,17.172,0,32136704,0,01-05 04:01:23
22.680,1.031,61.856,14.433,0,29.412,2.941,47.059,20.588,0,1,0,98,1,0,19.588,1.031,67.010,12.371,0,32572416,0,01-05 04:01:24
19,2,63,16,0,18.367,2.041,64.286,15.306,0,7,1,86,6,0,15,1,73,11,0,31107072,12288,01-05 04:01:25
19.388,1.020,69.388,10.204,0,21.429,1.020,64.286,13.265,0,19,3,68,10,0,15.464,2.062,71.134,11.340,0,30773760,8192,01-05 04:01:26
14,2,73,11,0,17.172,1.010,67.677,14.141,0,15.686,1.961,70.588,11.765,0,19,2,65,14,0,32734720,32768,01-05 04:01:27
22.549,0.980,64.706,11.765,0,12.371,1.031,79.381,7.216,0,20.202,1.010,66.667,12.121,0,27.184,2.913,54.369,15.534,0,32471552,0,01-05 04:01:28
24.211,1.053,55.789,18.947,0,2.020,0,95.960,2.020,0,20,3,64,13,0,14.286,1.020,73.469,11.224,0,30420480,0,01-05 04:01:29
26.471,2.941,52.941,17.647,0,6.863,0,90.196,2.941,0,22.857,1.905,60.952,14.286,0,18.812,0.990,66.337,13.861,0,32663552,0,01-05 04:01:30
32,1,47,20,0,24.242,1.010,59.596,15.152,0,5.102,1.020,90.816,3.061,0,18.182,1.010,70.707,10.101,0,32498176,0,01-05 04:01:31
31.068,1.942,49.515,17.476,0,18.812,0,69.307,11.881,0,3,0,95,2,0,21.782,1.980,62.376,13.861,0,30291968,204800,01-05 04:01:32
22.917,2.083,48.958,26.042,0,27.273,2.020,44.444,26.263,0,19.792,0,60.417,19.792,0,30.928,3.093,46.392,19.588,0,55076352,136462336,01-05 04:01:33
19.192,1.010,61.616,18.182,0,32,4,30,34,0,1,0,99,0,0,17.347,2.041,60.204,20.408,0,47920640,0,01-05 04:01:34
21.212,2.020,58.586,18.182,0,23.656,0,54.839,21.505,0,17.172,0,71.717,11.111,0,17.347,2.041,66.327,14.286,0,43039744,0,01-05 04:01:35
12.245,1.020,75.510,11.224,0,23.077,2.885,56.731,17.308,0,28.571,2.041,44.898,24.490,0,7.767,0.971,86.408,4.854,0,37647360,0,01-05 04:01:36
19.192,2.020,64.646,14.141,0,10,1,83,6,0,26.263,2.020,51.515,20.202,0,17.526,1.031,68.041,13.402,0,35860992,0,01-05 04:01:37
10,1,82,7,0,22.549,2.941,61.765,12.745,0,15.789,3.158,67.368,13.684,0,27.551,1.020,52.041,19.388,0,35143680,73728,01-05 04:01:38
1.020,0,97.959,1.020,0,18.750,1.042,64.583,15.625,0,18,2,68,12,0,31.313,2.020,44.444,22.222,0,33935360,12288,01-05 04:01:39
0,0,99,1,0,25.962,1.923,55.769,16.346,0,13.265,1.020,75.510,10.204,0,33,4,41,22,0,32760320,0,01-05 04:01:40
1,0,99,0,0,18.447,1.942,68.932,10.680,0,24.752,0,60.396,14.851,0,35.354,3.030,37.374,24.242,0,33805824,0,01-05 04:01:41
13.402,1.031,76.289,9.278,0,8,0,87,5,0,21.212,2.020,62.626,14.141,0,33,2,44,21,0,32878592,0,01-05 04:01:42
15,1,75,9,0,14.141,0,75.758,10.101,0,20,2,64,14,0,24.762,1.905,59.048,14.286,0,32264192,4542464,01-05 04:01:43
16.162,2.020,69.697,12.121,0,12.500,1.042,78.125,8.333,0,15.306,1.020,75.510,8.163,0,24.211,3.158,52.632,20,0,31796736,24576,01-05 04:01:44
19,1,68,12,0,23.762,2.970,55.446,17.822,0,9.804,1.961,81.373,6.863,0,17.172,0,70.707,12.121,0,32345600,0,01-05 04:01:45
14.141,0,75.758,10.101,0,17.204,1.075,66.667,15.054,0,28,2,52,18,0,9.901,4.950,78.218,6.931,0,32532992,0,01-05 04:01:46
5.155,0,92.784,2.062,0,21.053,1.053,63.158,14.737,0,30.208,2.083,46.875,20.833,0,16.495,1.031,71.134,11.340,0,31903744,0,01-05 04:01:47
1,0,99,0,0,22.449,0,62.245,15.306,0,28.155,1.942,51.456,18.447,0,24.742,2.062,56.701,16.495,0,33417728,249856,01-05 04:01:48
6.061,0,89.899,4.040,0,22.772,2.970,60.396,13.861,0,20,1,70,9,0,27.835,2.062,49.485,20.619,0,31559168,0,01-05 04:01:49
0,0,100,0,0,22.772,2.970,59.406,14.851,0,39.604,0.990,37.624,21.782,0,21,2,64,13,0,33452032,28672,01-05 04:01:50
5.051,0,92.929,2.020,0,18.367,0,69.388,12.245,0,19.802,0.990,68.317,10.891,0,32.673,1.980,43.564,21.782,0,31199232,200704,01-05 04:01:51
0,0,100,0,0,17.476,1.942,67.961,12.621,0,14.851,0.990,74.257,9.901,0,31.313,1.010,44.444,23.232,0,31086080,0,01-05 04:01:52
0.990,0.990,97.030,0.990,0,20.202,0,66.667,13.131,0,24.510,0.980,61.765,12.745,0,33.333,1.961,44.118,20.588,0,32027136,516096,01-05 04:01:53
0,0,100,0,0,18.182,1.010,68.687,12.121,0,19,1,68,12,0,37.255,1.961,36.275,24.510,0,32962048,20480,01-05 04:01:54
14,2,75,9,0,14.141,3.030,73.737,9.091,0,9.091,1.010,82.828,7.071,0,26.263,2.020,51.515,20.202,0,30645248,0,01-05 04:01:55
24,2,61,13,0,39.048,0.952,37.143,22.857,0,5.941,0.990,93.069,0,0,18.367,0,69.388,12.245,0,33179648,12288,01-05 04:01:56
24,1,59,16,0,20.202,1.010,65.657,13.131,0,9.804,1.961,83.333,4.902,0,17.172,1.010,68.687,13.131,0,31127552,8192,01-05 04:01:57
22.449,0,67.347,10.204,0,19.792,0,66.667,13.542,0,30,2,46,22,0,5.051,1.010,90.909,3.030,0,31872512,8192,01-05 04:01:58
17.172,0,72.727,10.101,0,16.832,1.980,70.297,10.891,0,25,2,55,18,0,8.081,1.010,84.848,6.061,0,30733312,28672,01-05 04:01:59
26.471,0.980,58.824,13.725,0,30.097,1.942,52.427,15.534,0,17.526,2.062,67.010,13.402,0,6.061,0,88.889,5.051,0,32260608,0,01-05 04:02:00
16.667,0.980,73.529,8.824,0,21.053,1.053,60,17.895,0,20,2,65,13,0,10.101,1.010,80.808,8.081,0,31335424,0,01-05 04:02:01
6.931,0,90.099,2.970,0,20.588,0.980,65.686,12.745,0,30.693,0.990,52.475,15.842,0,17.526,1.031,69.072,12.371,0,29797376,12288,01-05 04:02:02
10.204,1.020,75.510,13.265,0,19.792,1.042,65.625,13.542,0,23.232,2.020,54.545,20.202,0,32,2,38,28,0,50225152,69632,01-05 04:02:03
34.021,3.093,38.144,24.742,0,21.782,4.950,48.515,24.752,0,29.703,0.990,43.564,25.743,0,11.224,1.020,74.490,13.265,0,54029824,136404992,01-05 04:02:04
23.469,1.020,60.204,15.306,0,20,1,66,13,0,31.731,1.923,45.192,21.154,0,19.608,1.961,64.706,13.725,0,42190336,0,01-05 04:02:05
4.167,0,91.667,4.167,0,22,1,62,15,0,23.469,1.020,57.143,18.367,0,21,3,59,17,0,36918272,0,01-05 04:02:06
8.163,1.020,83.673,7.143,0,21.212,2.020,59.596,17.172,0,19.588,0,69.072,11.340,0,26.042,2.083,52.083,19.792,0,35931648,0,01-05 04:02:07
16.832,1.980,70.297,10.891,0,21.212,2.020,59.596,17.172,0,24.752,1.980,56.436,16.832,0,6.061,2.020,86.869,5.051,0,33554432,12288,01-05 04:02:08
33,1,43,23,0,0,0,100,0,0,18.367,2.041,65.306,14.286,0,18.812,0.990,66.337,13.861,0,33398272,40960,01-05 04:02:09
25.743,1.980,53.465,18.812,0,1.010,0,98.990,0,0,24.242,2.020,56.566,17.172,0,22.772,0.990,64.356,11.881,0,32461312,12288,01-05 04:02:10
29.703,0.990,51.485,17.822,0,16.162,2.020,72.727,9.091,0,22.222,1.010,62.626,14.141,0,12.745,1.961,77.451,7.843,0,33028096,0,01-05 04:02:11
14.706,0.980,77.451,6.863,0,16.667,1.961,72.549,8.824,0,14,1,76,9,0,31.250,1.042,43.750,23.958,0,32770048,0,01-05 04:02:12
15.464,0,72.165,12.371,0,27.273,1.010,53.535,18.182,0,7.843,1.961,86.275,3.922,0,19.192,2.020,64.646,14.141,0,32268288,0,01-05 04:02:13
28.713,2.970,53.465,14.851,0,5.941,1.980,87.129,4.950,0,26,4,53,17,0,17.526,1.031,70.103,11.340,0,31700480,4554752,01-05 04:02:14
24.211,1.053,54.737,20,0,11,1,82,6,0,22.222,0,63.636,14.141,0,13.265,0,77.551,9.184,0,31961600,167936,01-05 04:02:15
7,1,87,5,0,25.253,2.020,59.596,13.131,0,15.152,0,74.747,10.101,0,28.155,2.913,51.456,17.476,0,30602752,0,01-05 04:02:16
6,1,89,4,0,17.172,0,70.707,12.121,0,19.192,3.030,64.646,13.131,0,26,2,54,18,0,31702528,0,01-05 04:02:17
23.158,1.053,60,15.789,0,14,0,77,9,0,17.647,1.961,68.627,11.765,0,20.202,1.010,67.677,11.111,0,32032768,0,01-05 04:02:18
2,1,95,2,0,25.243,1.942,56.311,16.505,0,26.471,1.961,56.863,14.706,0,21.212,1.010,62.626,15.152,0,31916544,286720,01-05 04:02:19
13.861,1.980,76.238,7.921,0,35.644,0.990,43.564,19.802,0,16.832,0.990,73.267,8.911,0,15.152,1.010,73.737,10.101,0,31644160,258048,01-05 04:02:20
15.625,0,75,9.375,0,12.121,2.020,75.758,10.101,0,22.772,0,63.366,13.861,0,21,3,65,11,0,29649408,0,01-05 04:02:21
4,0,95,1,0,23.529,0.980,59.804,15.686,0,16.495,2.062,69.072,12.371,0,20.833,1.042,61.458,16.667,0,30895104,0,01-05 04:02:22
7,3,84,6,0,20.619,2.062,63.918,13.402,0,21,2,63,14,0,30.303,2.020,50.505,17.172,0,32245760,0,01-05 04:02:23
17.822,0,71.287,10.891,0,17.347,2.041,66.327,14.286,0,12,1,80,7,0,22,0,65,13,0,30565888,393216,01-05 04:02:24
26.214,0.971,60.194,12.621,0,23,0,65,12,0,18.557,1.031,68.041,12.371,0,14.141,2.020,74.747,9.091,0,31474688,290816,01-05 04:02:25
20.202,0,66.667,13.131,0,15.534,0.971,75.728,7.767,0,20.408,0,66.327,13.265,0,18.627,0.980,68.627,11.765,0,30763008,0,01-05 04:02:26
20.202,1.010,66.667,12.121,0,9.804,1.961,83.333,4.902,0,24.242,2.020,58.586,15.152,0,20.792,0.990,64.356,13.861,0,30499328,0,01-05 04:02:27
17.347,2.041,67.347,13.265,0,13.402,1.031,76.289,9.278,0,15.464,0,72.165,12.371,0,22.449,1.020,61.224,15.306,0,32692736,0,01-05 04:02:28
18.182,1.010,70.707,10.101,0,15.464,0,75.258,9.278,0,23.232,1.010,60.606,15.152,0,18.367,0,69.388,12.245,0,30850560,0,01-05 04:02:29
24.242,1.010,59.596,15.152,0,17.822,1.980,66.337,13.861,0,18.182,1.010,71.717,9.091,0,14.706,0.980,75.490,8.824,0,31581696,32768,01-05 04:02:30
15.789,1.053,70.526,12.632,0,16.495,0,71.134,12.371,0,21,1,64,14,0,12.500,1.923,80.769,4.808,0,28850688,12288,01-05 04:02:31
11.458,2.083,76.042,10.417,0,28,1,57,14,0,25.743,0,62.376,11.881,0,20.588,0.980,67.647,10.784,0,31902720,0,01-05 04:02:32
7.071,0,87.879,5.051,0,22.772,0.990,60.396,15.842,0,22.772,0,63.366,13.861,0,16.327,1.020,71.429,11.224,0,31011328,167936,01-05 04:02:33
22,2,67,9,0,21.782,1.980,68.317,7.921,0,23.469,2.041,58.163,16.327,0,13,2,76,9,0,28156416,24576,01-05 04:02:34
45.918,3.061,28.571,22.449,0,58.586,4.040,16.162,21.212,0,27.083,1.042,41.667,30.208,0,39.394,2.020,30.303,28.283,0,205480960,272863232,01-05 04:02:35
46.875,3.125,22.917,27.083,0,53.922,4.902,22.549,18.627,0,48.454,5.155,22.680,23.711,0,21.053,2.105,53.684,23.158,0,214056448,136409088,01-05 04:02:36
20.619,6.186,48.454,24.742,0,39.175,2.062,37.113,21.649,0,39.216,2.941,33.333,24.510,0,62,5,12,21,0,202796544,681779200,01-05 04:02:37
40.625,5.208,22.917,31.250,0,50.495,4.950,13.861,30.693,0,30.303,2.020,37.374,30.303,0,33,3,26,38,0,219086848,136572928,01-05 04:02:38
35.849,3.774,23.585,36.792,0,55.102,5.102,15.306,24.490,0,44.554,1.980,23.762,29.703,0,40,4,29,27,0,227528192,477368320,01-05 04:02:39
65,5,4,26,0,26.214,1.942,37.864,33.981,0,30.303,3.030,29.293,37.374,0,38.384,3.030,27.273,31.313,0,225461760,170049536,01-05 04:02:40
40.816,4.082,19.388,35.714,0,60.606,7.071,18.182,14.141,0,36.538,4.808,25,33.654,0,32.653,1.020,28.571,37.755,0,226254848,512057344,01-05 04:02:41
43.434,4.040,29.293,23.232,0,42.708,5.208,34.375,17.708,0,29.293,3.030,36.364,31.313,0,44,4,23,29,0,218039296,136413184,01-05 04:02:42
23.232,3.030,39.394,34.343,0,38.462,3.846,24.038,33.654,0,58,10,12,20,0,30.612,4.082,29.592,35.714,0,202648576,613724160,01-05 04:02:43
49.485,3.093,29.897,17.526,0,44.330,7.216,28.866,19.588,0,31.579,6.316,37.895,24.211,0,29.897,2.062,43.299,24.742,0,201789440,359907328,01-05 04:02:44
40.426,3.191,38.298,18.085,0,37.113,6.186,31.959,24.742,0,24.490,2.041,51.020,22.449,0,50,5.102,23.469,21.429,0,217211904,390291456,01-05 04:02:45
35.354,4.040,26.263,34.343,0,59.184,4.082,15.306,21.429,0,32.632,1.053,33.684,32.632,0,34.694,3.061,31.633,30.612,0,210992128,349941248,01-05 04:02:46
21.053,3.158,50.526,25.263,0,39,4,33,24,0,37.624,2.970,30.693,28.713,0,59.406,8.911,15.842,15.842,0,217327104,195834368,01-05 04:02:47
39.394,8.081,24.242,28.283,0,46.465,3.030,27.273,23.232,0,30.208,1.042,38.542,30.208,0,39.796,4.082,29.592,26.531,0,204393472,545583104,01-05 04:02:48
25.472,2.830,50,21.698,0,46.535,2.970,26.733,23.762,0,31.959,4.124,34.021,29.897,0,53.608,4.124,23.711,18.557,0,213189632,272801792,01-05 04:02:49
33.333,1.010,35.354,30.303,0,29.412,3.922,37.255,29.412,0,56,10,7,27,0,34.694,4.082,37.755,23.469,0,197185536,323256320,01-05 04:02:50
13.131,2.020,72.727,12.121,0,16,3,64,17,0,13,2,74,11,0,22.581,3.226,39.785,34.409,0,43543040,159657984,01-05 04:02:51
14,0,71,15,0,18.182,2.020,52.525,27.273,0,24.752,0.990,46.535,27.723,0,24.752,3.960,39.604,31.683,0,48639488,118784,01-05 04:02:52
27.273,1.010,43.434,28.283,0,13.861,0.990,67.327,17.822,0,18.367,1.020,63.265,17.347,0,15.464,0,68.041,16.495,0,47144448,69632,01-05 04:02:53
21.429,1.020,56.122,21.429,0,7.843,0.980,83.333,7.843,0,19.192,3.030,56.566,21.212,0,19.608,1.961,60.784,17.647,0,45368832,0,01-05 04:02:54
22.549,1.961,52.941,22.549,0,16,3,61,20,0,14.583,0,63.542,21.875,0,23.762,1.980,50.495,23.762,0,46029824,520192,01-05 04:02:55
23.958,3.125,51.042,21.875,0,18.557,1.031,62.887,17.526,0,2.020,0,95.960,2.020,0,27.551,0,48.980,23.469,0,42456576,12288,01-05 04:02:56
14.141,1.010,73.737,11.111,0,22,1,61,16,0,20.792,0.990,64.356,13.861,0,24.742,0,54.639,20.619,0,40951808,16384,01-05 04:02:57
1,0,99,0,0,25.510,1.020,53.061,20.408,0,22.549,1.961,58.824,16.667,0,32.353,1.961,41.176,24.510,0,42393600,0,01-05 04:02:58
3.922,0.980,92.157,2.941,0,25,0.962,58.654,15.385,0,22.222,3.030,55.556,19.192,0,30.303,1.010,45.455,23.232,0,39847424,0,01-05 04:02:59
1.010,0,98.990,0,0,11.340,1.031,77.320,10.309,0,26.263,1.010,51.515,21.212,0,28.866,3.093,40.206,27.835,0,39458304,659456,01-05 04:03:00
33.981,0.971,39.806,25.243,0,1.010,0,96.970,2.020,0,21.782,1.980,59.406,16.832,0,19.802,2.970,62.376,14.851,0,39278592,0,01-05 04:03:01
23.469,4.082,51.020,21.429,0,9.804,1.961,82.353,5.882,0,18.627,2.941,66.667,11.765,0,19.588,3.093,59.794,17.526,0,38182400,12288,01-05 04:03:02
1.010,0,97.980,1.010,0,20.202,1.010,61.616,17.172,0,19.608,0,67.647,12.745,0,26.596,2.128,42.553,28.723,0,38696448,8192,01-05 04:03:03
20.833,1.042,60.417,17.708,0,16.832,0.990,72.277,9.901,0,19.388,1.020,65.306,14.286,0,18,2,65,15,0,37620224,0,01-05 04:03:04
8.911,0,86.139,4.950,0,28.713,0.990,50.495,19.802,0,24.752,1.980,56.436,16.832,0,16.327,2.041,65.306,16.327,0,38420480,126976,01-05 04:03:05
31.313,4.040,50.505,14.141,0,9.184,1.020,81.633,8.163,0,26.471,1.961,52.941,18.627,0,26.042,2.083,44.792,27.083,0,39386112,136445952,01-05 04:03:06
29.412,2.941,36.275,31.373,0,26.531,1.020,39.796,32.653,0,11.340,0,72.165,16.495,0,16.667,1.042,58.333,23.958,0,68298240,0,01-05 04:03:07
