"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 21:52:43 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
20.408,4.082,36.735,38.776,0,28.283,2.020,21.212,48.485,0,24.242,2.020,31.313,42.424,0,27,4,21,48,0,115612160,32768,30-04 21:53:00
33.010,4.854,26.214,35.922,0,36.364,3.030,14.141,46.465,0,39,6,6,49,0,31.633,5.102,21.429,41.837,0,143015424,0,30-04 21:53:01
37.374,5.051,11.111,46.465,0,32.353,4.902,22.549,40.196,0,37,6,12,45,0,35.354,5.051,16.162,43.434,0,143994880,0,30-04 21:53:02
28.431,2.941,25.490,43.137,0,19.388,3.061,43.878,33.673,0,24.752,4.950,24.752,45.545,0,27.723,3.960,20.792,47.525,0,112835584,0,30-04 21:53:03
33.684,5.263,13.684,47.368,0,28,8,26,38,0,30.851,3.191,24.468,41.489,0,37.255,4.902,12.745,45.098,0,139763200,16384,30-04 21:53:04
32.292,4.167,19.792,43.750,0,32.632,3.158,18.947,45.263,0,30.612,2.041,31.633,35.714,0,38.298,3.191,4.255,54.255,0,137217024,0,30-04 21:53:05
27.660,2.128,18.085,52.128,0,22.340,1.064,31.915,44.681,0,26.531,1.020,28.571,43.878,0,23.232,1.010,39.394,36.364,0,113270784,0,30-04 21:53:06
36,4,19,41,0,34.343,6.061,16.162,43.434,0,35.354,5.051,18.182,41.414,0,31.313,3.030,31.313,34.343,0,138673664,12288,30-04 21:53:07
36.275,4.902,16.667,42.157,0,35.354,4.040,18.182,42.424,0,32.653,4.082,21.429,41.837,0,35.354,2.020,22.222,40.404,0,138773504,0,30-04 21:53:08
22.772,2.970,38.614,35.644,0,29.293,4.040,19.192,47.475,0,29,3,23,45,0,27,5,24,44,0,113581056,28672,30-04 21:53:09
33.333,5.051,17.172,44.444,0,34.653,2.970,19.802,42.574,0,31,4,27,38,0,35.052,3.093,15.464,46.392,0,136024064,0,30-04 21:53:10
31.579,6.316,22.105,40,0,33.333,5.882,24.510,36.275,0,39.394,4.040,7.071,49.495,0,34.375,4.167,18.750,42.708,0,142024704,0,30-04 21:53:11
28,4,18,50,0,23.232,2.020,34.343,40.404,0,20,0,50,30,0,24.176,1.099,23.077,51.648,0,110128640,36864,30-04 21:53:12
36.634,4.950,14.851,43.564,0,36.082,2.062,15.464,46.392,0,32.353,2.941,28.431,36.275,0,29.032,3.226,21.505,46.237,0,132310016,0,30-04 21:53:13
40.594,4.950,9.901,44.554,0,36.735,3.061,21.429,38.776,0,43,3,9,45,0,29.348,4.348,31.522,34.783,0,149131776,32768,30-04 21:53:14
17.021,1.064,48.936,32.979,0,26.596,3.191,17.021,53.191,0,25.510,4.082,22.449,47.959,0,19.192,2.020,42.424,36.364,0,108840448,0,30-04 21:53:15
32,3,20,45,0,28.125,4.167,21.875,45.833,0,27.835,5.155,22.680,44.330,0,30.928,4.124,18.557,46.392,0,133961728,0,30-04 21:53:16
37.778,4.444,10,47.778,0,38.835,1.942,24.272,34.951,0,40.816,4.082,12.245,42.857,0,40,1.053,18.947,40,0,146004480,0,30-04 21:53:17
24.242,2.020,32.323,41.414,0,20.202,3.030,40.404,36.364,0,25.773,1.031,27.835,45.361,0,22.917,3.125,26.042,47.917,0,110328832,0,30-04 21:53:18
37.624,1.980,15.842,44.554,0,31.183,1.075,22.581,45.161,0,31.959,3.093,18.557,46.392,0,31.633,4.082,23.469,40.816,0,137005056,4743168,30-04 21:53:19
31.959,3.093,27.835,37.113,0,35.165,4.396,8.791,51.648,0,41.346,3.846,9.615,45.192,0,32.292,4.167,27.083,36.458,0,141101568,0,30-04 21:53:20
26.042,1.042,27.083,45.833,0,29.245,0.943,31.132,38.679,0,26,3,29,42,0,23.469,2.041,29.592,44.898,0,112584704,0,30-04 21:53:21
27.551,3.061,30.612,38.776,0,32.990,2.062,17.526,47.423,0,33.673,3.061,13.265,50,0,35.354,3.030,12.121,49.495,0,135157248,0,30-04 21:53:22
35.714,4.082,17.347,42.857,0,34.043,3.191,21.277,41.489,0,28.125,4.167,36.458,31.250,0,41.176,3.922,8.824,46.078,0,140186112,0,30-04 21:53:23
27.184,4.854,24.272,43.689,0,28.283,2.020,23.232,46.465,0,24.490,2.041,36.735,36.735,0,28.431,2.941,26.471,42.157,0,111897600,614400,30-04 21:53:24
31.250,4.167,18.750,45.833,0,29.032,3.226,20.430,47.312,0,34.021,3.093,11.340,51.546,0,31.683,2.970,22.772,42.574,0,135845376,32768,30-04 21:53:25
33.333,4.167,18.750,43.750,0,40.206,2.062,9.278,48.454,0,36.893,1.942,27.184,33.981,0,38.614,2.970,17.822,40.594,0,142385664,0,30-04 21:53:26
32.353,0.980,18.627,48.039,0,22.222,2.020,35.354,40.404,0,17.172,1.010,54.545,27.273,0,28.866,2.062,14.433,54.639,0,111565824,0,30-04 21:53:27
29.787,2.128,26.596,41.489,0,27.473,3.297,20.879,48.352,0,35.644,3.960,12.871,47.525,0,33.663,4.950,14.851,46.535,0,131416064,425984,30-04 21:53:28
37.500,4.167,10.417,47.917,0,33.673,3.061,25.510,37.755,0,40.594,2.970,14.851,41.584,0,37.624,4.950,15.842,41.584,0,146061312,28672,30-04 21:53:29
23.656,4.301,19.355,52.688,0,23.711,2.062,27.835,46.392,0,25.243,1.942,35.922,36.893,0,22.222,3.030,36.364,38.384,0,112132096,0,30-04 21:53:30
31.633,3.061,22.449,42.857,0,32.653,4.082,19.388,43.878,0,32.292,3.125,15.625,48.958,0,31.683,3.960,20.792,43.564,0,133973504,12288,30-04 21:53:31
38,5,18,39,0,37.500,4.167,14.583,43.750,0,32.258,2.151,27.957,37.634,0,38.144,3.093,18.557,40.206,0,143126528,0,30-04 21:53:32
31.068,1.942,20.388,46.602,0,23.232,4.040,30.303,42.424,0,20,3,42,35,0,27.184,3.883,25.243,43.689,0,112024064,4096,30-04 21:53:33
28.866,5.155,21.649,44.330,0,26.882,4.301,18.280,50.538,0,27.660,4.255,22.340,45.745,0,28.866,1.031,27.835,42.268,0,131116032,16384,30-04 21:53:34
39.394,3.030,20.202,37.374,0,37.113,4.124,16.495,42.268,0,39.216,3.922,18.627,38.235,0,43,3,12,42,0,143607296,0,30-04 21:53:35
26.042,4.167,19.792,50,0,30.303,2.020,19.192,48.485,0,23.958,2.083,30.208,43.750,0,23.762,1.980,37.624,36.634,0,116760576,0,30-04 21:53:36
28.866,3.093,20.619,47.423,0,33.333,1.075,9.677,55.914,0,34.615,2.885,18.269,44.231,0,22.449,4.082,39.796,33.673,0,125273600,32768,30-04 21:53:37
38.043,4.348,11.957,45.652,0,45.714,2.857,10.476,40.952,0,41.237,3.093,14.433,41.237,0,34.343,4.040,28.283,33.333,0,149117440,0,30-04 21:53:38
28.431,0.980,34.314,36.275,0,31.250,2.083,15.625,51.042,0,27.273,3.030,25.253,44.444,0,29.293,2.020,25.253,43.434,0,116597248,32768,30-04 21:53:39
28.283,3.030,24.242,44.444,0,35.577,5.769,7.692,50.962,0,31.250,1.042,20.833,46.875,0,18.750,4.167,44.792,32.292,0,121980416,0,30-04 21:53:40
41.237,4.124,11.340,43.299,0,36,4,23,37,0,40.404,4.040,12.121,43.434,0,42.308,3.846,14.423,39.423,0,149903360,0,30-04 21:53:41
33.981,2.913,14.563,48.544,0,19.792,4.167,34.375,41.667,0,25.510,2.041,28.571,43.878,0,29.245,2.830,29.245,38.679,0,116717056,36864,30-04 21:53:42
32.653,3.061,16.327,47.959,0,34,2,22,42,0,27.368,1.053,31.579,40,0,31.313,3.030,23.232,42.424,0,123083776,0,30-04 21:53:43
31.250,4.167,32.292,32.292,0,41.584,6.931,4.950,46.535,0,39.604,3.960,16.832,39.604,0,39.175,4.124,12.371,44.330,0,147749376,73728,30-04 21:53:44
24.490,3.061,29.592,42.857,0,25,2,32,41,0,28,4,23,45,0,29.592,1.020,22.449,46.939,0,115433984,0,30-04 21:53:45
26,2,37,35,0,32.292,3.125,12.500,52.083,0,28.866,5.155,17.526,48.454,0,31.373,2.941,22.549,43.137,0,123887104,0,30-04 21:53:46
47.115,2.885,7.692,42.308,0,41,4,20,35,0,40.625,4.167,12.500,42.708,0,41.414,4.040,22.222,32.323,0,147526656,0,30-04 21:53:47
23.913,3.261,23.913,48.913,0,30.392,2.941,20.588,46.078,0,19.149,4.255,35.106,41.489,0,25.253,2.020,29.293,43.434,0,116001792,0,30-04 21:53:48
22.772,2.970,41.584,32.673,0,37.255,0.980,12.745,49.020,0,28.713,3.960,25.743,41.584,0,27.368,7.368,15.789,49.474,0,121870336,57344,30-04 21:53:49
37.234,5.319,15.957,41.489,0,43,4,15,38,0,42,3,25,30,0,45.098,4.902,7.843,42.157,0,149492736,4587520,30-04 21:53:50
32,3,15,50,0,21.212,2.020,43.434,33.333,0,27.083,2.083,19.792,51.042,0,27,2,31,40,0,115051520,290816,30-04 21:53:51
27.723,2.970,34.653,34.653,0,31.633,2.041,19.388,46.939,0,32.323,4.040,15.152,48.485,0,34.343,4.040,10.101,51.515,0,129103872,0,30-04 21:53:52
32.990,3.093,30.928,32.990,0,35.870,4.348,11.957,47.826,0,37.374,1.010,23.232,38.384,0,43.137,2.941,8.824,45.098,0,142131712,0,30-04 21:53:53
28.431,1.961,32.353,37.255,0,30.303,3.030,18.182,48.485,0,23.404,2.128,32.979,41.489,0,30.303,2.020,21.212,46.465,0,113626624,36864,30-04 21:53:54
28.125,2.083,26.042,43.750,0,27.083,2.083,30.208,40.625,0,33.333,5.051,11.111,50.505,0,32.292,3.125,15.625,48.958,0,128732160,647168,30-04 21:53:55
32.292,5.208,26.042,36.458,0,39.216,3.922,19.608,37.255,0,39.796,4.082,13.265,42.857,0,37.113,3.093,21.649,38.144,0,143465472,0,30-04 21:53:56
22.105,1.053,37.895,38.947,0,22.680,3.093,32.990,41.237,0,33.654,2.885,15.385,48.077,0,25.263,2.105,25.263,47.368,0,114709504,0,30-04 21:53:57
36.634,3.960,14.851,44.554,0,38.144,4.124,12.371,45.361,0,29.592,4.082,27.551,38.776,0,33.673,3.061,18.367,44.898,0,133073408,32768,30-04 21:53:58
29.474,5.263,27.368,37.895,0,38.947,2.105,12.632,46.316,0,35.644,4.950,23.762,35.644,0,36.735,3.061,17.347,42.857,0,138198528,36864,30-04 21:53:59
26.042,3.125,23.958,46.875,0,12.371,1.031,62.887,23.711,0,28.571,3.061,17.347,51.020,0,26.596,3.191,19.149,51.064,0,110055424,0,30-04 21:54:00
33.684,3.158,11.579,51.579,0,29.474,3.158,24.211,43.158,0,26.804,5.155,28.866,39.175,0,40,2.857,8.571,48.571,0,132568576,0,30-04 21:54:01
36.735,4.082,26.531,32.653,0,38.776,5.102,15.306,40.816,0,42.424,3.030,11.111,43.434,0,40.860,3.226,9.677,46.237,0,144669696,0,30-04 21:54:02
24,2,37,37,0,29.897,2.062,14.433,53.608,0,21.875,0,41.667,36.458,0,24.242,1.010,37.374,37.374,0,107055104,16384,30-04 21:54:03
34.314,3.922,23.529,38.235,0,38.947,2.105,10.526,48.421,0,33.333,4.167,17.708,44.792,0,35.052,4.124,16.495,44.330,0,139088896,454656,30-04 21:54:04
32.979,2.128,26.596,38.298,0,34.021,3.093,15.464,47.423,0,40,4,12,44,0,38.144,2.062,15.464,44.330,0,137248768,0,30-04 21:54:05
29.293,2.020,21.212,47.475,0,27.273,2.020,27.273,43.434,0,19.792,2.083,38.542,39.583,0,22.917,2.083,32.292,42.708,0,112124928,0,30-04 21:54:06
33.333,3.030,23.232,40.404,0,30.612,3.061,27.551,38.776,0,39.806,3.883,10.680,45.631,0,30.208,7.292,19.792,42.708,0,135316480,0,30-04 21:54:07
36,5,22,37,0,37.755,2.041,19.388,40.816,0,31.868,4.396,19.780,43.956,0,36.364,4.040,19.192,40.404,0,141596160,0,30-04 21:54:08
26.804,1.031,29.897,42.268,0,21.053,1.053,41.053,36.842,0,28,4,24,44,0,33.333,1.961,19.608,45.098,0,110089216,86016,30-04 21:54:09
32.990,3.093,22.680,41.237,0,34.951,2.913,26.214,35.922,0,31.183,3.226,21.505,44.086,0,38.776,3.061,9.184,48.980,0,134441984,8192,30-04 21:54:10
38.776,4.082,10.204,46.939,0,35.417,3.125,25,36.458,0,36.634,2.970,24.752,35.644,0,35.789,3.158,14.737,46.316,0,141760512,0,30-04 21:54:11
24.490,2.041,30.612,42.857,0,23.232,2.020,36.364,38.384,0,31.313,1.010,19.192,48.485,0,24.242,2.020,35.354,38.384,0,109880320,0,30-04 21:54:12
34.043,3.191,13.830,48.936,0,28.866,4.124,30.928,36.082,0,39.604,2.970,11.881,45.545,0,38,4,12,46,0,135369728,0,30-04 21:54:13
35.354,4.040,21.212,39.394,0,34.694,5.102,18.367,41.837,0,34.375,3.125,21.875,40.625,0,34.375,3.125,20.833,41.667,0,138862080,45056,30-04 21:54:14
26.042,4.167,19.792,50,0,28,2,27,43,0,24.211,2.105,29.474,44.211,0,19.388,2.041,44.898,33.673,0,109988864,4382720,30-04 21:54:15
36.893,1.942,23.301,37.864,0,36.170,4.255,7.447,52.128,0,35.789,2.105,16.842,45.263,0,36.364,3.030,20.202,40.404,0,140734976,0,30-04 21:54:16
41.584,2.970,12.871,42.574,0,31,3,29,37,0,41.176,4.902,5.882,48.039,0,37.624,1.980,16.832,43.564,0,135382528,0,30-04 21:54:17
23.656,3.226,23.656,49.462,0,17,1,57,25,0,29.126,3.883,20.388,46.602,0,29.592,2.041,20.408,47.959,0,109812736,0,30-04 21:54:18
38.462,4.808,19.231,37.500,0,33.333,5.376,16.129,45.161,0,37.500,2.083,16.667,43.750,0,40.777,4.854,8.738,45.631,0,143900160,49152,30-04 21:54:19
33.673,4.082,18.367,43.878,0,35.714,3.061,15.306,45.918,0,31.683,4.950,24.752,38.614,0,32.632,1.053,22.105,44.211,0,130142208,0,30-04 21:54:20
29.348,1.087,14.130,55.435,0,27.551,2.041,23.469,46.939,0,26.531,2.041,27.551,43.878,0,22,1,46,31,0,112962560,0,30-04 21:54:21
38.095,6.667,14.286,40.952,0,36.082,4.124,15.464,44.330,0,37.864,3.883,20.388,37.864,0,41.584,0.990,15.842,41.584,0,142048768,28672,30-04 21:54:22
35.354,4.040,14.141,46.465,0,25.253,3.030,42.424,29.293,0,37.624,2.970,12.871,46.535,0,34.021,6.186,10.309,49.485,0,130320896,0,30-04 21:54:23
24.752,3.960,36.634,34.653,0,26.531,3.061,26.531,43.878,0,30.208,4.167,13.542,52.083,0,25,2.083,32.292,40.625,0,110924288,16384,30-04 21:54:24
40,2,17,41,0,34.737,5.263,12.632,47.368,0,36.082,4.124,18.557,41.237,0,34.375,3.125,23.958,38.542,0,141696512,4096,30-04 21:54:25
35.714,4.082,13.265,46.939,0,31.250,2.083,25,41.667,0,29.897,4.124,23.711,42.268,0,35.052,2.062,17.526,45.361,0,131429888,0,30-04 21:54:26
27.551,2.041,26.531,43.878,0,32.323,2.020,16.162,49.495,0,16.842,3.158,44.211,35.789,0,34.951,0.971,18.447,45.631,0,116251648,0,30-04 21:54:27
38.384,4.040,18.182,39.394,0,40.625,2.083,15.625,41.667,0,34.021,3.093,34.021,28.866,0,38.542,4.167,13.542,43.750,0,137903104,12288,30-04 21:54:28
35.294,5.882,10.784,48.039,0,37.255,4.902,7.843,50,0,29.808,2.885,33.654,33.654,0,32.292,4.167,12.500,51.042,0,132594688,28672,30-04 21:54:29
31.313,3.030,13.131,52.525,0,25.743,1.980,38.614,33.663,0,26.263,2.020,28.283,43.434,0,26.531,3.061,25.510,44.898,0,114686976,0,30-04 21:54:30
30.208,4.167,33.333,32.292,0,35.354,3.030,27.273,34.343,0,41.837,2.041,12.245,43.878,0,35.052,7.216,15.464,42.268,0,139264512,0,30-04 21:54:31
37.755,3.061,16.327,42.857,0,31.633,3.061,26.531,38.776,0,39.796,5.102,7.143,47.959,0,29.167,2.083,34.375,34.375,0,131663360,0,30-04 21:54:32
20.408,2.041,43.878,33.673,0,23.404,3.191,28.723,44.681,0,31.373,2.941,18.627,47.059,0,27.083,2.083,23.958,46.875,0,113694208,0,30-04 21:54:33
37.374,5.051,17.172,40.404,0,33,2,35,30,0,37.374,4.040,20.202,38.384,0,39.796,4.082,10.204,45.918,0,138014720,61440,30-04 21:54:34
35.354,4.040,22.222,38.384,0,37.755,2.041,21.429,38.776,0,35.644,4.950,20.792,38.614,0,33.333,4.040,24.242,38.384,0,131698176,0,30-04 21:54:35
30.526,2.105,11.579,55.789,0,21.649,2.062,39.175,37.113,0,20.408,2.041,44.898,32.653,0,30.928,4.124,10.309,54.639,0,114730496,0,30-04 21:54:36
33.684,5.263,13.684,47.368,0,32.323,4.040,26.263,37.374,0,35.789,4.211,11.579,48.421,0,36.082,3.093,16.495,44.330,0,139551744,0,30-04 21:54:37
28,2,36,34,0,30.928,6.186,13.402,49.485,0,40.385,2.885,8.654,48.077,0,31.183,2.151,15.054,51.613,0,132247552,0,30-04 21:54:38
30.612,1.020,23.469,44.898,0,26.042,2.083,28.125,43.750,0,26.531,3.061,29.592,40.816,0,25.253,3.030,31.313,40.404,0,110122496,49152,30-04 21:54:39
39.604,2.970,8.911,48.515,0,39.806,1.942,16.505,41.748,0,40,2,12,46,0,40.777,3.883,10.680,44.660,0,145003520,4096,30-04 21:54:40
27.368,4.211,23.158,45.263,0,33.663,2.970,17.822,45.545,0,36.792,1.887,18.868,42.453,0,33.333,3.125,13.542,50,0,129470464,0,30-04 21:54:41
20.833,1.042,39.583,38.542,0,25.243,0.971,39.806,33.981,0,27.551,2.041,23.469,46.939,0,32,1,21,46,0,109430784,0,30-04 21:54:42
38.542,3.125,15.625,42.708,0,42.574,4.950,8.911,43.564,0,37.500,4.167,18.750,39.583,0,37.500,5.208,13.542,43.750,0,144814592,0,30-04 21:54:43
32.990,2.062,20.619,44.330,0,32.673,2.970,21.782,42.574,0,30.208,3.125,21.875,44.792,0,30.208,2.083,23.958,43.750,0,127409152,28672,30-04 21:54:44
19.388,1.020,46.939,32.653,0,21.978,2.198,25.275,50.549,0,24.490,3.061,29.592,42.857,0,32.039,1.942,20.388,45.631,0,110547456,430080,30-04 21:54:45
41.584,3.960,12.871,41.584,0,35.870,4.348,6.522,53.261,0,38.776,3.061,11.224,46.939,0,37.374,1.010,23.232,38.384,0,146200064,4653056,30-04 21:54:46
32.323,4.040,25.253,38.384,0,35.354,4.040,13.131,47.475,0,30.612,4.082,28.571,36.735,0,31.915,3.191,23.404,41.489,0,127712256,0,30-04 21:54:47
26.804,3.093,22.680,47.423,0,24.742,2.062,32.990,40.206,0,21.212,4.040,36.364,38.384,0,28.713,2.970,24.752,43.564,0,111781888,0,30-04 21:54:48
38.298,1.064,14.894,45.745,0,38.835,3.883,17.476,39.806,0,41.176,4.902,8.824,45.098,0,34.375,3.125,23.958,38.542,0,142243840,40960,30-04 21:54:49
32.990,4.124,13.402,49.485,0,29.897,2.062,25.773,42.268,0,36.082,1.031,12.371,50.515,0,32.673,2.970,24.752,39.604,0,127135744,49152,30-04 21:54:50
24.211,1.053,30.526,44.211,0,28.125,1.042,22.917,47.917,0,26.263,3.030,26.263,44.444,0,25.253,0,36.364,38.384,0,112368128,0,30-04 21:54:51
39.604,3.960,10.891,45.545,0,29.787,5.319,19.149,45.745,0,32.258,6.452,11.828,49.462,0,35.789,3.158,14.737,46.316,0,141850112,655360,30-04 21:54:52
32.979,3.191,15.957,47.872,0,32.653,3.061,18.367,45.918,0,33.010,3.883,23.301,39.806,0,29.474,3.158,22.105,45.263,0,129995776,0,30-04 21:54:53
27.723,0.990,32.673,38.614,0,30.693,1.980,24.752,42.574,0,26.733,2.970,30.693,39.604,0,29,3,25,43,0,109235200,28672,30-04 21:54:54
37.895,2.105,14.737,45.263,0,36.458,2.083,17.708,43.750,0,39.604,4.950,10.891,44.554,0,37.374,3.030,15.152,44.444,0,143399936,0,30-04 21:54:55
35.354,2.020,16.162,46.465,0,33.333,6.061,13.131,47.475,0,27.551,0,37.755,34.694,0,34.343,4.040,14.141,47.475,0,128859648,32768,30-04 21:54:56
28.866,2.062,19.588,49.485,0,29,2,21,48,0,15.152,2.020,58.586,24.242,0,26.531,5.102,19.388,48.980,0,112003072,0,30-04 21:54:57
39.175,4.124,12.371,44.330,0,43.434,3.030,14.141,39.394,0,40.777,3.883,17.476,37.864,0,40.206,3.093,15.464,41.237,0,144223744,0,30-04 21:54:58
28.125,4.167,21.875,45.833,0,28.866,1.031,27.835,42.268,0,33.333,2.083,16.667,47.917,0,31.633,3.061,19.388,45.918,0,126228480,28672,30-04 21:54:59
30,3,20,47,0,23,0,43,34,0,27.551,2.041,24.490,45.918,0,27.551,3.061,22.449,46.939,0,114412032,4096,30-04 21:55:00
38.384,4.040,17.172,40.404,0,43.564,2.970,6.931,46.535,0,36.082,2.062,21.649,40.206,0,35.714,3.061,23.469,37.755,0,141084160,0,30-04 21:55:01
37.624,1.980,14.851,45.545,0,32.653,3.061,18.367,45.918,0,33.333,3.125,13.542,50,0,31.373,2.941,26.471,39.216,0,128018944,0,30-04 21:55:02
24.038,2.885,40.385,32.692,0,27.368,3.158,18.947,50.526,0,28.571,2.041,23.469,45.918,0,26.263,2.020,29.293,42.424,0,113636864,0,30-04 21:55:03
39.806,5.825,16.505,37.864,0,34.783,3.261,18.478,43.478,0,39.216,3.922,22.549,34.314,0,39.604,5.941,15.842,38.614,0,144686592,77824,30-04 21:55:04
29.126,3.883,30.097,36.893,0,35.294,0.980,22.549,41.176,0,30.928,2.062,21.649,45.361,0,36.735,1.020,10.204,52.041,0,121691648,0,30-04 21:55:05
19.388,4.082,40.816,35.714,0,28.866,2.062,20.619,48.454,0,26.531,3.061,25.510,44.898,0,27.083,2.083,23.958,46.875,0,115260928,622592,30-04 21:55:06
39.583,4.167,13.542,42.708,0,40,3,19,38,0,37.755,4.082,21.429,36.735,0,39.583,3.125,16.667,40.625,0,144983040,0,30-04 21:55:07
33.663,2.970,17.822,45.545,0,23.158,3.158,32.632,41.053,0,31.373,3.922,21.569,43.137,0,31.633,2.041,21.429,44.898,0,120888320,0,30-04 21:55:08
27.551,2.041,29.592,40.816,0,26.531,2.041,34.694,36.735,0,31.683,2.970,18.812,46.535,0,30.303,2.020,22.222,45.455,0,114665984,28672,30-04 21:55:09
36.842,3.158,17.895,42.105,0,32.990,7.216,19.588,40.206,0,37.895,5.263,10.526,46.316,0,42.708,2.083,11.458,43.750,0,146211328,12288,30-04 21:55:10
31.250,5.208,21.875,41.667,0,35.644,2.970,14.851,46.535,0,29.703,1.980,28.713,39.604,0,28.713,0.990,31.683,38.614,0,120112640,0,30-04 21:55:11
28.571,1.020,25.510,44.898,0,29,2,27,42,0,28,2,30,40,0,30.392,1.961,25.490,42.157,0,116073472,12288,30-04 21:55:12
40.777,4.854,16.505,37.864,0,38.710,4.301,13.978,43.011,0,41,2,21,36,0,42.268,4.124,11.340,42.268,0,145296896,0,30-04 21:55:13
32.323,3.030,21.212,43.434,0,28.723,0,29.787,41.489,0,26.531,3.061,32.653,37.755,0,31.959,3.093,18.557,46.392,0,121350656,45056,30-04 21:55:14
28.125,3.125,21.875,46.875,0,25,2.083,28.125,44.792,0,21.569,2.941,43.137,32.353,0,33,2,17,48,0,114339328,32768,30-04 21:55:15
41.414,5.051,6.061,47.475,0,38.384,5.051,12.121,44.444,0,38,5,17,40,0,38.614,4.950,14.851,41.584,0,146422784,0,30-04 21:55:16
36.735,2.041,15.306,45.918,0,28.283,1.010,39.394,31.313,0,30.612,2.041,28.571,38.776,0,41.584,0.990,6.931,50.495,0,121010688,4677632,30-04 21:55:17
28.571,3.061,19.388,48.980,0,28.723,2.128,17.021,52.128,0,23.711,3.093,32.990,40.206,0,16.129,1.075,50.538,32.258,0,111005696,0,30-04 21:55:18
