"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.motivation-test.nof-rep-pg0.clemson.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -cdt -C 0,2,4,6 --output dstat.csv",,,,"Date:","30 Apr 2025 21:39:24 MDT"
"cpu0 usage",,,,,"cpu2 usage",,,,,"cpu4 usage",,,,,"cpu6 usage",,,,,"dsk/total",,"system"
57.576,5.051,25.253,12.121,0,68.317,4.950,18.812,7.921,0,64.356,4.950,17.822,12.871,0,65,5,22,8,0,150479872,740393984,30-04 21:39:57
66,8,22,4,0,69.697,8.081,17.172,5.051,0,66.327,6.122,26.531,1.020,0,77.551,7.143,10.204,5.102,0,148587008,750170112,30-04 21:39:58
66,8,21,5,0,67.327,8.911,16.832,6.931,0,62.376,8.911,25.743,2.970,0,74.227,6.186,14.433,5.155,0,154360320,613724160,30-04 21:39:59
78.788,10.101,5.051,6.061,0,61.224,2.041,30.612,6.122,0,72.449,4.082,22.449,1.020,0,59,6,35,0,0,156883456,478081024,30-04 21:40:00
66.667,10.101,19.192,4.040,0,69,6,20,5,0,74.490,6.122,12.245,7.143,0,67.677,6.061,24.242,2.020,0,143820288,613294080,30-04 21:40:01
65,8,26,1,0,72,5,22,1,0,71,5,23,1,0,68.317,5.941,24.752,0.990,0,161487872,136396800,30-04 21:40:02
61.458,10.417,21.875,6.250,0,65.306,6.122,24.490,4.082,0,74.747,7.071,18.182,0,0,82,7,8,3,0,152596992,341536768,30-04 21:40:03
60.606,6.061,22.222,11.111,0,67.677,6.061,19.192,7.071,0,72,7,18,3,0,70.707,10.101,12.121,7.071,0,152033280,1222073856,30-04 21:40:04
62.887,7.216,22.680,7.216,0,68,6,23,3,0,67.010,7.216,17.526,8.247,0,60.396,3.960,32.673,2.970,0,160193536,687251968,30-04 21:40:05
64.646,6.061,25.253,4.040,0,67.677,9.091,18.182,5.051,0,74.747,5.051,17.172,3.030,0,64.948,4.124,18.557,12.371,0,146079744,566427136,30-04 21:40:06
58.586,3.030,38.384,0,0,65.306,3.061,27.551,4.082,0,72,6,16,6,0,72,6,20,2,0,160068608,320205312,30-04 21:40:07
65.979,5.155,23.711,5.155,0,64.423,6.731,25.962,2.885,0,65.347,4.950,23.762,5.941,0,73.469,8.163,9.184,9.184,0,156039680,750137344,30-04 21:40:08
64.356,12.871,18.812,3.960,0,70.103,4.124,23.711,2.062,0,71.429,8.163,11.224,9.184,0,71,8,18,3,0,153739776,623926784,30-04 21:40:09
68.367,6.122,24.490,1.020,0,61,6,29,4,0,67.677,5.051,23.232,4.040,0,62.245,5.102,27.551,5.102,0,153802752,330777088,30-04 21:40:10
67.010,5.155,20.619,7.216,0,74.490,4.082,13.265,8.163,0,63.265,7.143,28.571,1.020,0,58.586,7.071,29.293,5.051,0,150682624,341098496,30-04 21:40:11
64.646,3.030,31.313,1.010,0,65.657,5.051,23.232,6.061,0,63,6,29,2,0,70,4,24,2,0,159717888,136585216,30-04 21:40:12
63.366,7.921,12.871,15.842,0,69.072,5.155,22.680,3.093,0,67.347,7.143,14.286,11.224,0,64,8,19,9,0,142045696,1432403968,30-04 21:40:13
64.646,8.081,19.192,8.081,0,80.208,6.250,4.167,9.375,0,72.449,7.143,16.327,4.082,0,65.657,9.091,23.232,2.020,0,164922368,656772608,30-04 21:40:14
67.010,6.186,24.742,2.062,0,73.737,6.061,16.162,4.040,0,72,5,20,3,0,66.327,6.122,15.306,12.245,0,155119616,570171904,30-04 21:40:15
70.707,9.091,15.152,5.051,0,73.196,6.186,12.371,8.247,0,67,11,19,3,0,76.042,5.208,15.625,3.125,0,143901184,750080000,30-04 21:40:16
68.317,6.931,24.752,0,0,63.636,6.061,30.303,0,0,64.646,8.081,23.232,4.040,0,78.218,8.911,9.901,2.970,0,154190848,156864000,30-04 21:40:17
71.134,6.186,18.557,4.124,0,62.500,5.208,29.167,3.125,0,64.646,8.081,21.212,6.061,0,67.347,8.163,14.286,10.204,0,161694720,801276416,30-04 21:40:18
61,7,31,1,0,71.717,7.071,15.152,6.061,0,70,7,20,3,0,72.727,6.061,19.192,2.020,0,139124224,340971520,30-04 21:40:19
64.646,4.040,29.293,2.020,0,61.765,7.843,24.510,5.882,0,60.204,2.041,33.673,4.082,0,72.549,4.902,17.647,4.902,0,166650368,136658944,30-04 21:40:20
68.317,5.941,24.752,0.990,0,76.238,9.901,9.901,3.960,0,62.245,5.102,28.571,4.082,0,68.041,4.124,25.773,2.062,0,152372224,341102592,30-04 21:40:21
71,6,21,2,0,71.134,4.124,19.588,5.155,0,63,6,21,10,0,67.327,7.921,19.802,4.950,0,162595328,883858944,30-04 21:40:22
62.376,5.941,25.743,5.941,0,66.337,7.921,17.822,7.921,0,66,7,19,8,0,52.525,8.081,27.273,12.121,0,152728576,1069146112,30-04 21:40:23
67,8,19,6,0,76.768,6.061,11.111,6.061,0,63.265,5.102,29.592,2.041,0,69.697,6.061,19.192,5.051,0,151158272,706372096,30-04 21:40:24
72.165,7.216,17.526,3.093,0,62,5,31,2,0,64.583,7.292,20.833,7.292,0,74.257,5.941,12.871,6.931,0,168190976,545529856,30-04 21:40:25
59.804,8.824,24.510,6.863,0,67.677,7.071,21.212,4.040,0,71.429,4.082,20.408,4.082,0,57.143,6.122,28.571,8.163,0,157184000,750108672,30-04 21:40:26
77.778,5.051,12.121,5.051,0,59.804,9.804,23.529,6.863,0,62.626,5.051,29.293,3.030,0,61,6,31,2,0,160663040,561208320,30-04 21:40:27
69.072,5.155,22.680,3.093,0,54.545,3.030,41.414,1.010,0,64,6,26,4,0,71.875,4.167,19.792,4.167,0,160095744,393540608,30-04 21:40:28
63.636,7.071,26.263,3.030,0,56.863,4.902,37.255,0.980,0,69,4,23,4,0,76.768,2.020,15.152,6.061,0,146313728,341069824,30-04 21:40:29
69.307,3.960,25.743,0.990,0,62.136,7.767,27.184,2.913,0,67.677,6.061,21.212,5.051,0,45.918,4.082,46.939,3.061,0,143613952,204574720,30-04 21:40:30
65.657,4.040,26.263,4.040,0,61.224,8.163,27.551,3.061,0,70,4,20,6,0,67,6,21,6,0,173765120,341405696,30-04 21:40:31
64.211,7.368,25.263,3.158,0,65,4,29,2,0,67,6,25,2,0,71.429,2.041,21.429,5.102,0,147795968,341585920,30-04 21:40:32
70.707,6.061,14.141,9.091,0,51.515,7.071,23.232,18.182,0,68.367,5.102,12.245,14.286,0,65,3,29,3,0,169937920,1497411072,30-04 21:40:33
64.646,8.081,23.232,4.040,0,69.474,7.368,16.842,6.316,0,59.406,8.911,18.812,12.871,0,74,7,14,5,0,150897664,1028100608,30-04 21:40:34
67.677,4.040,27.273,1.010,0,68.317,5.941,23.762,1.980,0,61.386,7.921,28.713,1.980,0,64.948,4.124,24.742,6.186,0,143530496,157298176,30-04 21:40:35
75.510,5.102,10.204,9.184,0,58.824,3.922,31.373,5.882,0,60.825,2.062,25.773,11.340,0,70.707,3.030,23.232,3.030,0,160505344,797585920,30-04 21:40:36
71,5,19,5,0,62,11,22,5,0,64.646,6.061,26.263,3.030,0,72.449,5.102,14.286,8.163,0,153489408,750235648,30-04 21:40:37
62.245,4.082,27.551,6.122,0,59.596,8.081,26.263,6.061,0,74.510,4.902,17.647,2.941,0,63.636,10.101,24.242,2.020,0,164257280,545411072,30-04 21:40:38
77.778,3.030,15.152,4.040,0,66,3,29,2,0,65.979,3.093,30.928,0,0,69,5,20,6,0,156887552,342564864,30-04 21:40:39
65.657,5.051,25.253,4.040,0,75.510,5.102,13.265,6.122,0,79,8,11,2,0,64.356,9.901,22.772,2.970,0,156913152,615902720,30-04 21:40:40
68.687,3.030,25.253,3.030,0,59,3,37,1,0,59,11,23,7,0,59,6,32,3,0,171464192,337293824,30-04 21:40:41
83,5,4,8,0,55.556,4.040,39.394,1.010,0,59.596,5.051,33.333,2.020,0,70.297,3.960,23.762,1.980,0,152571392,341061632,30-04 21:40:42
71,7,14,8,0,56.566,3.030,39.394,1.010,0,60.606,2.020,36.364,1.010,0,61.224,3.061,30.612,5.102,0,131061760,136409088,30-04 21:40:43
63.636,6.061,29.293,1.010,0,63,7,27,3,0,59.804,6.863,26.471,6.863,0,67.347,6.122,17.347,9.184,0,172880384,343228416,30-04 21:40:44
68.687,4.040,26.263,1.010,0,71.134,6.186,18.557,4.124,0,67.347,6.122,20.408,6.122,0,70,8,18,4,0,157800960,309919232,30-04 21:40:45
63,5,30,2,0,68.317,3.960,22.772,4.950,0,58,7,21,14,0,61.224,3.061,30.612,5.102,0,157310464,801869824,30-04 21:40:46
66.327,9.184,12.245,12.245,0,59.596,9.091,13.131,18.182,0,72.449,6.122,13.265,8.163,0,70,5,12,13,0,148097536,1718992896,30-04 21:40:47
68,7,22,3,0,69.697,5.051,21.212,4.040,0,61.386,7.921,20.792,9.901,0,71.287,4.950,16.832,6.931,0,157233664,714859008,30-04 21:40:48
60.606,3.030,32.323,4.040,0,77.451,8.824,7.843,5.882,0,57.292,5.208,22.917,14.583,0,65.657,3.030,27.273,4.040,0,154774528,750129152,30-04 21:40:49
73.737,9.091,14.141,3.030,0,65.306,7.143,21.429,6.122,0,63.918,6.186,26.804,3.093,0,71.569,7.843,18.627,1.961,0,161667072,499932672,30-04 21:40:50
68,7,19,6,0,63,6,27,4,0,69.388,6.122,17.347,7.143,0,62.245,4.082,30.612,3.061,0,164899840,386679296,30-04 21:40:51
79.592,6.122,9.184,5.102,0,83.838,5.051,6.061,5.051,0,76,9,13,2,0,84.694,6.122,7.143,2.041,0,266356736,750096384,30-04 21:40:52
83.168,8.911,1.980,5.941,0,84,7,7,2,0,80,8,4,8,0,79.798,9.091,3.030,8.081,0,284228608,970989056,30-04 21:40:53
71,8,10,11,0,69.307,5.941,21.782,2.970,0,66,8,20,6,0,58.416,6.931,29.703,4.950,0,154481664,1074553344,30-04 21:40:54
73.737,7.071,16.162,3.030,0,78.788,5.051,14.141,2.020,0,59,8,30,3,0,69.388,5.102,21.429,4.082,0,150492672,341069824,30-04 21:40:55
68.367,5.102,24.490,2.041,0,57.732,4.124,37.113,1.031,0,71.717,4.040,20.202,4.040,0,63.265,2.041,33.673,1.020,0,145718784,161566720,30-04 21:40:56
67.327,6.931,21.782,3.960,0,66.667,7.292,21.875,4.167,0,67.347,6.122,23.469,3.061,0,68.041,7.216,12.371,12.371,0,144205824,384061440,30-04 21:40:57
65.306,4.082,29.592,1.020,0,79.208,4.950,10.891,4.950,0,71.717,4.040,22.222,2.020,0,68.367,7.143,23.469,1.020,0,153207296,136581120,30-04 21:40:58
72,5,19,4,0,68.687,8.081,18.182,5.051,0,61.224,7.143,30.612,1.020,0,65.347,4.950,24.752,4.950,0,160324608,341229568,30-04 21:40:59
67.347,7.143,23.469,2.041,0,71,5,20,4,0,74,7,17,2,0,69.697,9.091,17.172,4.040,0,164510720,341229568,30-04 21:41:00
78,6,11,5,0,58.763,8.247,31.959,1.031,0,64,8,25,3,0,70.408,3.061,23.469,3.061,0,151336960,269123072,30-04 21:41:01
57.447,6.383,15.957,20.213,0,75.510,6.122,10.204,8.163,0,74.490,7.143,9.184,9.184,0,66,6,22,6,0,146963456,1812631552,30-04 21:41:02
67.647,10.784,6.863,14.706,0,71.717,6.061,15.152,7.071,0,73,5,12,10,0,63.918,8.247,14.433,13.402,0,139852800,1365512192,30-04 21:41:03
70,7,20,3,0,63,6,26,5,0,75.758,4.040,18.182,2.020,0,65.657,8.081,22.222,4.040,0,156960768,579158016,30-04 21:41:04
76.042,6.250,14.583,3.125,0,76.289,6.186,15.464,2.062,0,63.265,9.184,20.408,7.143,0,66.316,7.368,22.105,4.211,0,146601472,474014208,30-04 21:41:05
71.717,6.061,20.202,2.020,0,67.347,3.061,23.469,6.122,0,72,6,20,2,0,64.286,5.102,26.531,4.082,0,157543424,545546240,30-04 21:41:06
85.149,6.931,5.941,1.980,0,87,9,2,2,0,84,7,7,2,0,85.714,5.102,5.102,4.082,0,299094016,642387456,30-04 21:41:07
87.129,6.931,3.960,1.980,0,90.909,7.071,1.010,1.010,0,91.089,5.941,0.990,1.980,0,88.889,7.071,2.020,2.020,0,319038464,843460608,30-04 21:41:08
81.818,4.040,10.101,4.040,0,82,8,3,7,0,79.167,6.250,11.458,3.125,0,84.848,6.061,6.061,3.030,0,289811456,1037206016,30-04 21:41:09
72,7,8,13,0,75.510,8.163,14.286,2.041,0,70,8,16,6,0,68,6,17,9,0,182313472,1197989376,30-04 21:41:10
68,7,20,5,0,71,5,21,3,0,65.347,3.960,28.713,1.980,0,63.265,5.102,28.571,3.061,0,158298112,438518272,30-04 21:41:11
63.366,5.941,28.713,1.980,0,72.917,4.167,20.833,2.083,0,63.265,5.102,28.571,3.061,0,58.824,4.902,32.353,3.922,0,154692608,341069824,30-04 21:41:12
69.388,3.061,23.469,4.082,0,71.845,4.854,20.388,2.913,0,68,5,25,2,0,71.717,6.061,17.172,5.051,0,142432768,409190400,30-04 21:41:13
52,4,43,1,0,68,5,17,10,0,69,3,27,1,0,56.566,4.040,37.374,2.020,0,146622976,137334784,30-04 21:41:14
73,5,16,6,0,57.426,2.970,35.644,3.960,0,78.125,5.208,11.458,5.208,0,64,6,22,8,0,175807488,346087424,30-04 21:41:15
67.010,5.155,26.804,1.031,0,73.469,4.082,20.408,2.041,0,76.531,5.102,13.265,5.102,0,73.196,6.186,20.619,0,0,147569664,136478720,30-04 21:41:16
71.287,4.950,20.792,2.970,0,68,2,23,7,0,63.265,4.082,29.592,3.061,0,61.616,4.040,33.333,1.010,0,160320512,341192704,30-04 21:41:17
65.306,6.122,28.571,0,0,72,6,16,6,0,68.367,4.082,23.469,4.082,0,71,8,19,2,0,147040768,409346048,30-04 21:41:18
61.458,6.250,22.917,9.375,0,69.608,4.902,15.686,9.804,0,73.529,7.843,8.824,9.804,0,60.606,7.071,22.222,10.101,0,171747840,1249398272,30-04 21:41:19
74,6,11,9,0,63,6,13,18,0,69.388,9.184,8.163,13.265,0,57.843,9.804,10.784,21.569,0,140446208,1803636736,30-04 21:41:20
69.388,4.082,22.449,4.082,0,61,4,29,6,0,81.188,7.921,0.990,9.901,0,62.887,6.186,25.773,5.155,0,154945024,764989952,30-04 21:41:21
62.626,5.051,21.212,11.111,0,52.577,6.186,30.928,10.309,0,68,8,15,9,0,67,4,24,5,0,156690432,750563328,30-04 21:41:22
74.490,7.143,17.347,1.020,0,72,8,17,3,0,75.758,7.071,14.141,3.030,0,74,8,15,3,0,231253504,273223680,30-04 21:41:23
87.879,6.061,1.010,5.051,0,87.879,8.081,1.010,3.030,0,89.899,5.051,3.030,2.020,0,91.753,3.093,4.124,1.031,0,344580608,818266112,30-04 21:41:24
77.083,8.333,8.333,6.250,0,76,7,8,9,0,80.808,7.071,3.030,9.091,0,76,8,5,11,0,259521536,1229312000,30-04 21:41:25
84.466,9.709,1.942,3.883,0,87.879,8.081,2.020,2.020,0,88.889,5.051,3.030,3.030,0,86.869,10.101,2.020,1.010,0,297318912,1017561088,30-04 21:41:26
67.677,8.081,17.172,7.071,0,77.778,4.040,10.101,8.081,0,66,5,24,5,0,57.426,8.911,24.752,8.911,0,178042368,1300869120,30-04 21:41:27
70.103,5.155,21.649,3.093,0,72.277,9.901,12.871,4.950,0,64,8,27,1,0,73,9,15,3,0,160974336,341344256,30-04 21:41:28
71,6,22,1,0,72.165,6.186,20.619,1.031,0,63.918,8.247,27.835,0,0,76,8,13,3,0,147814400,204615680,30-04 21:41:29
61.224,7.143,31.633,0,0,67.347,4.082,25.510,3.061,0,71.717,2.020,23.232,3.030,0,84.848,8.081,2.020,5.051,0,152593920,341082112,30-04 21:41:30
72,9,16,3,0,66.667,6.863,20.588,5.882,0,69.697,5.051,25.253,0,0,75.758,4.040,15.152,5.051,0,147505664,265383424,30-04 21:41:31
59.184,4.082,32.653,4.082,0,68.317,7.921,16.832,6.931,0,66,5,26,3,0,69.697,6.061,21.212,3.030,0,139436544,212042240,30-04 21:41:32
68,6,23,3,0,70,8,11,11,0,61.616,7.071,30.303,1.010,0,65.306,8.163,19.388,7.143,0,161255424,385564160,30-04 21:41:33
66.667,5.051,27.273,1.010,0,77.778,7.071,9.091,6.061,0,66.667,8.333,21.875,3.125,0,60.606,4.040,34.343,1.010,0,169041408,160809472,30-04 21:41:34
81.633,4.082,8.163,6.122,0,65.306,3.061,27.551,4.082,0,60.204,6.122,28.571,5.102,0,55.102,6.122,38.776,0,0,149133312,341118976,30-04 21:41:35
67.347,5.102,18.367,9.184,0,65.347,9.901,13.861,10.891,0,69.697,6.061,14.141,10.101,0,60.606,4.040,29.293,6.061,0,161780736,950722048,30-04 21:41:36
63.636,7.071,13.131,16.162,0,65,4,16,15,0,58.416,4.950,15.842,20.792,0,63,7,13,17,0,148395008,1427501056,30-04 21:41:37
67.677,4.040,17.172,11.111,0,74.227,6.186,9.278,10.309,0,68.687,7.071,11.111,13.131,0,56.122,7.143,16.327,20.408,0,163267072,1713025536,30-04 21:41:38
78.788,6.061,11.111,4.040,0,59.184,4.082,35.714,1.020,0,67,3,28,2,0,65,5,26,4,0,145223680,140386304,30-04 21:41:39
83.838,6.061,8.081,2.020,0,83.673,5.102,9.184,2.041,0,84.848,7.071,5.051,3.030,0,85.149,5.941,3.960,4.950,0,323901440,886149120,30-04 21:41:40
87.879,4.040,6.061,2.020,0,90.099,6.931,0.990,1.980,0,87.129,5.941,2.970,3.960,0,88.889,7.071,3.030,1.010,0,322532352,477499392,30-04 21:41:41
85.714,6.122,4.082,4.082,0,80.808,9.091,4.040,6.061,0,87.755,6.122,2.041,4.082,0,85,8,2,5,0,328078848,1666915840,30-04 21:41:42
82.828,5.051,6.061,6.061,0,77.778,6.061,13.131,3.030,0,79.592,6.122,11.224,3.061,0,78.788,6.061,10.101,5.051,0,273230848,655065600,30-04 21:41:43
74.747,6.061,14.141,5.051,0,72,12,9,7,0,66.667,10.101,15.152,8.081,0,65.347,11.881,13.861,8.911,0,172781568,1459236352,30-04 21:41:44
71.875,4.167,23.958,0,0,60.396,5.941,31.683,1.980,0,62,6,29,3,0,71.287,5.941,20.792,1.980,0,172880384,243098112,30-04 21:41:45
71,3,21,5,0,74,5,19,2,0,57,7,34,2,0,79,5,12,4,0,154699776,341175808,30-04 21:41:46
73.196,6.186,17.526,3.093,0,59.184,5.102,35.714,0,0,55.556,4.040,40.404,0,0,71,7,18,4,0,152006656,204567040,30-04 21:41:47
59,5,33,3,0,70.707,3.030,19.192,7.071,0,69.903,4.854,22.330,2.913,0,53.922,11.765,29.412,4.902,0,135023616,340967424,30-04 21:41:48
69.388,2.041,22.449,6.122,0,71.287,4.950,18.812,4.950,0,64.356,4.950,26.733,3.960,0,60.825,4.124,34.021,1.031,0,153716736,323022336,30-04 21:41:49
63.366,3.960,28.713,3.960,0,55.670,5.155,39.175,0,0,71.717,5.051,18.182,5.051,0,59,5,33,3,0,172216320,155111936,30-04 21:41:50
68.367,6.122,24.490,1.020,0,70,6,17,7,0,68.687,6.061,25.253,0,0,73.469,7.143,12.245,7.143,0,142812160,341147648,30-04 21:41:51
72.165,5.155,21.649,1.031,0,67,5,25,3,0,70.707,9.091,13.131,7.071,0,60.825,8.247,30.928,0,0,155102208,204738560,30-04 21:41:52
76.238,7.921,6.931,8.911,0,58.586,11.111,16.162,14.141,0,72.449,9.184,8.163,10.204,0,63.265,9.184,14.286,13.265,0,145566208,1501331456,30-04 21:41:53
72.449,5.102,10.204,12.245,0,64.286,9.184,9.184,17.347,0,70,7,11,12,0,73.529,7.843,5.882,12.745,0,156645888,1709792256,30-04 21:41:54
61.458,2.083,30.208,6.250,0,71.429,6.122,14.286,8.163,0,65.306,5.102,24.490,5.102,0,62.626,6.061,26.263,5.051,0,158892544,743609344,30-04 21:41:55
72,7,12,9,0,79.381,7.216,6.186,7.216,0,72.277,7.921,16.832,2.970,0,74.747,6.061,13.131,6.061,0,251155456,684621824,30-04 21:41:56
89.796,6.122,4.082,0,0,89,6,1,4,0,82,8,3,7,0,88,6,4,2,0,307027968,409354240,30-04 21:41:57
85.859,8.081,2.020,4.040,0,84,8,3,5,0,86,8,2,4,0,84.848,7.071,2.020,6.061,0,328612864,1782754816,30-04 21:41:58
91,7,1,1,0,87.129,9.901,0.990,1.980,0,88.889,7.071,1.010,3.030,0,88.776,7.143,3.061,1.020,0,331893248,535667200,30-04 21:41:59
85,7,4,4,0,79.592,4.082,6.122,10.204,0,73.469,7.143,6.122,13.265,0,80.808,5.051,6.061,8.081,0,298787328,1407609856,30-04 21:42:00
67.647,7.843,17.647,6.863,0,68.367,6.122,23.469,2.041,0,71.717,6.061,19.192,3.030,0,63.636,2.020,26.263,8.081,0,165156352,912032768,30-04 21:42:01
76.768,3.030,18.182,2.020,0,66,6,25,3,0,62.376,4.950,29.703,2.970,0,72.727,7.071,16.162,4.040,0,142330880,369888768,30-04 21:42:02
74.747,5.051,18.182,2.020,0,62,4,31,3,0,60.606,4.040,35.354,0,0,63.366,1.980,33.663,0.990,0,157092352,175849984,30-04 21:42:03
69.388,3.061,18.367,9.184,0,70,4,17,9,0,68,4,21,7,0,56.566,5.051,38.384,0,0,148713472,340959232,30-04 21:42:04
58,6,36,0,0,62,7,26,5,0,67.327,6.931,17.822,7.921,0,61,6,32,1,0,141100544,136613888,30-04 21:42:05
66.337,2.970,25.743,4.950,0,60.396,4.950,29.703,4.950,0,70.588,4.902,11.765,12.745,0,59,5,33,3,0,179259392,346656768,30-04 21:42:06
66.667,6.061,23.232,4.040,0,67.347,6.122,19.388,7.143,0,75,4,18,3,0,47.525,6.931,41.584,3.960,0,140384768,404160512,30-04 21:42:07
